1st,2nd,3rd,4th,speaker,syl,tone,prev,pitch_con
-2.8486512506856742e-05,0.00040841129474103894,0.017256846709957446,-0.19088221150372128,s1,2,4,3,_LLCD5_s1_2
3.19465310256092e-05,-0.0010793752146583656,-0.009360898057023214,0.2550223860032766,s3,2,3,1,_LLAC2_s3_2
-8.867186874104178e-06,0.0008798348805730294,-0.009186896541077686,-0.07098748074545663,s2,1,2,none,_LHBC4_s2_1
6.341460207075606e-05,-0.0028002241408602306,0.012895619680043345,0.22559445892880378,s2,2,3,2,_LHBC4_s2_2
-1.3860454871893339e-05,0.00041105579032438885,0.004489771123659843,-0.09924330717812642,s3,1,1,none,_LLAC2_s3_1
-2.2034766675494886e-05,0.0008128127519050274,0.00019297955701603887,-0.10034708796218711,s1,1,1,none,_LLAC2_s1_1
1.0001489522668689e-05,7.078647765537015e-05,-0.023548348578542107,0.2706041290250506,s1,2,3,1,_LLAC2_s1_2
2.8980551942707635e-06,0.0001455295095537005,-0.0021094246297752913,-0.034057701478864236,s3,2,2,3,_HHCB3_s3_2
3.0003761434475758e-05,-0.001170136804827331,-0.001577947930462188,0.1769941987045941,s3,1,3,none,_HHCB3_s3_1
8.784506970314893e-06,-2.2793235955398016e-05,-0.0016681476409869625,-0.030274377354637106,s3,2,2,3,_LLCB3_s3_2
-2.5163639236618953e-05,0.001007426988128746,-0.004972084522131437,-0.059073165867608246,s3,1,1,none,_LLAC4_s3_1
5.302690430898222e-05,-0.0023503192318016747,0.010397184228531135,0.19739450954027335,s3,2,3,1,_LLAC4_s3_2
2.3954924595124518e-05,-0.0007627815677843052,-0.009327916938167454,0.21233091763558934,s1,1,3,none,_HHCB3_s1_1
-6.166956914831671e-06,0.00046702611405900535,-0.004303390805146501,-0.03604016417084317,s1,2,2,3,_HHCB3_s1_2
2.57620020847601e-06,-0.0001922152968836525,0.005020297245941257,-0.0358027159135158,s1,2,1,2,_LHBA5_s1_2
3.7263739027719596e-06,-0.00014670291273502368,0.0011122772589382574,0.002137730579216456,s2,2,1,1,_LLAA4_s2_2
-1.697170437010057e-05,0.0006955726172416114,0.004365840133951902,-0.16456826602940258,s2,1,1,none,_LLAA4_s2_1
-9.755566873934203e-06,0.0006005067394788233,-0.006463880421837628,-0.018756312610045383,s1,1,2,none,_LHBA5_s1_1
0.00011067991267576943,-0.0045453141097809525,0.006186598619452945,0.5389137477205025,s2,2,3,1,_HLAC5_s2_2
-1.423581523137241e-05,0.00033849719159693504,0.012977199869412556,-0.20522499124741203,s2,1,1,none,_HLAC5_s2_1
8.833654652518979e-06,-0.00038117450826932503,0.0028384541062075504,0.012468894635301422,s2,2,1,1,_HLAA3_s2_2
-3.1487201720963544e-07,-0.00011056199338884209,0.016986885095423423,-0.2261818239986411,s2,1,1,none,_HLAA3_s2_1
1.0658679899224513e-05,-0.0008204236785732178,0.011381829558771851,0.005329402495701757,s3,1,4,none,_HHDA4_s3_1
-9.94154113546895e-06,0.00045782553761596805,-0.0036418390439778643,-0.016189185689749988,s3,2,1,4,_HHDA4_s3_2
9.630996582339441e-07,0.00020077847783261322,-0.007552411396711145,0.04684215226538964,s2,2,2,2,_HLBB5_s2_2
1.752725970961494e-06,0.0004999881821183886,-0.017659140584248327,0.10350429788916529,s2,1,2,none,_HLBB5_s2_1
-1.2943865688409635e-05,0.0005284990235740728,-0.002653032525342552,-0.0321503595044067,s1,1,1,none,_HLAB2_s1_1
-1.4153194790854673e-05,0.0012436379993556066,-0.02832325956852568,0.14906643197032415,s1,2,2,1,_HLAB2_s1_2
-1.3840641100364639e-05,-0.00016131836699784181,0.024322712819149113,-0.2264034559671134,s2,2,4,3,_LHCD1_s2_2
1.4739081912936377e-05,-0.0005932793826362895,0.0017099238358773907,0.05424613308394902,s2,1,3,none,_LHCD1_s2_1
-3.3087426695382423e-06,0.00016325319279959942,-0.000544592917866654,-0.019163011579710478,s3,2,1,4,_HHDA2_s3_2
1.89283267788359e-05,-0.0011898994798742687,0.015186174627558722,0.0032050307547539796,s3,1,4,none,_HHDA2_s3_1
-6.735089922823199e-06,0.0005704528675270248,-0.007822252693180891,-0.009999651385881898,s1,2,2,4,_HLDB5_s1_2
5.398956391937462e-06,-0.000656923346265696,0.006764608227752815,0.06327593557301416,s1,1,4,none,_HLDB5_s1_1
-1.680562131931665e-05,0.0002655130910634091,-0.00032644075043506863,0.04250547142390044,s3,1,4,none,_HLDB5_s3_1
-4.9880302694580965e-06,0.0008141345197134675,-0.01913430438961159,0.07594488340973742,s3,2,2,4,_HLDB5_s3_2
1.0829532043756644e-05,-0.0007622592509449256,0.006895734702231731,0.05530096716617465,s1,1,4,none,_HHDA2_s1_1
-1.7590835394962343e-05,0.0007619251655507596,-0.0028714665621596743,-0.06883973685341521,s1,2,1,4,_HHDA2_s1_2
-3.556988997013177e-07,-2.805720572363227e-05,0.0015152196608989206,-0.012079508920438029,s2,2,1,1,_LHAA4_s2_2
-1.6686878997530134e-05,0.0006954069181247178,0.0030383818768858813,-0.1459933190793398,s2,1,1,none,_LHAA4_s2_1
-9.102164762052878e-06,0.0002465589892480231,0.006236804555240463,-0.10877379286173315,s1,1,1,none,_LHAB1_s1_1
3.0569235627948676e-05,-0.0010144958744132944,-0.0147604832348386,0.32819500743748176,s2,1,3,none,_HHCB5_s2_1
8.144257359570975e-06,0.0001634062446916106,-0.014431822196856991,0.113493307680203,s3,2,2,4,_LHDB3_s3_2
-5.38606603686944e-06,-0.0005480232805085484,0.01953848276377469,-0.09130774130416021,s3,1,4,none,_LHDB3_s3_1
-2.8674238257542466e-06,0.0005336418001886581,-0.007576831963625296,-0.03007825469914306,s2,2,2,3,_HHCB5_s2_2
3.4060304448525823e-06,0.0004457943102828196,-0.02049135900895527,0.15256759341672962,s1,2,2,1,_LHAB1_s1_2
6.277040621391335e-05,-0.002467845085199038,0.0009565698442633935,0.31053797397903427,s2,1,3,none,_HLCA3_s2_1
-4.5325414633469226e-05,0.0016055387155133147,0.00808567387738841,-0.3046573043014046,s2,2,1,3,_HLCA3_s2_2
1.8089815415955494e-05,-0.0013271971879422338,0.016076864697490804,0.038714566311521,s1,2,4,1,_LLAD1_s1_2
-9.374440133560047e-06,0.0007931341855055216,-0.00893907515630183,-0.043847515279844484,s1,2,2,3,_HLCB2_s1_2
2.3416768502767246e-05,-0.0007073067126016355,-0.009606948870126598,0.2030508474248829,s1,1,3,none,_HLCB2_s1_1
-6.861855382588191e-06,0.00014205169092026506,0.00770041817043614,-0.11466961689345934,s1,1,1,none,_LLAD1_s1_1
4.212190256492047e-06,-0.0013634434856150339,0.025598379105479484,0.0025777011410737004,s2,1,4,none,_HLDC5_s2_1
6.927817298126793e-06,-0.0007810562989065783,0.014287802109583499,-0.025230265669403,s3,1,4,none,_LHDA1_s3_1
5.052333629183483e-05,-0.001712423570201382,-0.013154252679605504,0.3794427987522884,s2,2,3,1,_LHAC5_s2_2
1.176311668088648e-05,-0.0011169499583466185,0.02394907976222008,-0.10396800458632444,s2,2,4,2,_LLBD4_s2_2
1.2797983588290281e-05,-0.00017579758443767666,-0.003396441605041719,0.01580891686081887,s2,1,2,none,_LLBD4_s2_1
-3.901561635392823e-05,0.0012669698772116316,0.003580939539746568,-0.17360618096300043,s2,1,1,none,_LHAC5_s2_1
9.019710453512724e-06,-0.0006520124685453482,0.009742074723326303,-0.010519124968708259,s1,1,4,none,_LHDA1_s1_1
-1.825418960077064e-05,0.0007893514856958399,-0.0030520018269942946,-0.0699041767091731,s1,2,1,4,_LHDA1_s1_2
3.132555710904709e-05,-0.0012598494112193086,-0.0010700234617358182,0.18786895022940076,s3,1,3,none,_HLCB2_s3_1
-1.3853411202155948e-05,0.0006056767464493165,0.0004975969162831856,-0.09875341221879343,s3,1,1,none,_LLAD1_s3_1
2.3518621744874705e-06,-0.00036554265057636,0.005340649103528744,0.015475750979335597,s3,2,4,1,_LLAD1_s3_2
-7.406372507489009e-06,0.0006584371179013778,-0.008350973003454226,-0.02469592025731683,s3,2,2,3,_HLCB2_s3_2
-1.0999536519603187e-05,0.0008052592141072219,-0.009137013262530795,-0.03288799727852567,s1,1,2,none,_LHBC2_s1_1
1.082395626651071e-05,-0.00012994043051700547,-0.01016922068552942,0.12056214818610647,s3,1,2,none,_HHBA5_s3_1
2.8670633511383804e-06,-0.0002448067904405034,0.006382559542576293,-0.04243909189276372,s3,2,1,2,_HHBA5_s3_2
2.9907645043096777e-05,-0.001221414005470002,-0.0015177047666794412,0.1929140529593739,s1,2,3,2,_LHBC2_s1_2
1.9695662727248487e-05,-0.0015145490509666185,0.02010983352475409,0.023676467155981065,s2,2,4,1,_LLAD4_s2_2
-3.037431929322224e-05,0.0013147306399115212,-0.0019902858191112776,-0.16458693684332404,s2,1,1,none,_LLAD4_s2_1
3.323736265700608e-05,-0.0009685282973454209,-0.013223210496671389,0.27064930639473395,s1,2,3,3,_LHCC5_s1_2
-1.6086666893638316e-05,0.0010734782276547424,-0.011146272939827171,-0.04961267254596732,s1,1,3,none,_LHCC5_s1_1
5.4882473738082385e-08,0.000498766044535527,-0.010590327161786645,0.006560073875445384,s3,1,3,none,_LHCC5_s3_1
5.5012231350943585e-05,-0.0025601840312516463,0.013327248299124322,0.20381166108445872,s3,2,3,3,_LHCC5_s3_2
7.402168630016241e-05,-0.003197829541728136,0.01446369530105526,0.2501506960598747,s3,2,3,1,_HLAC1_s3_2
1.627835747497755e-06,-0.00015327170610876403,0.004270832150689534,-0.02962439177716569,s3,1,1,none,_HLAC1_s3_1
6.405717807645267e-06,-0.00039250309510440134,0.0023725150043925154,0.04076069847371664,s2,2,4,4,_LHDD1_s2_2
2.780491877074141e-05,-0.001725329116257994,0.029500954236011994,-0.11390251622432652,s2,1,4,none,_LHDD1_s2_1
-3.043134206299029e-05,0.0007132464410835953,0.013804212040845039,-0.21942289206227578,s2,2,1,4,_HLDA2_s2_2
2.634121205660789e-05,-0.001128145902114009,0.003595221726601159,0.10997376082261277,s3,1,3,none,_LLCB4_s3_1
2.8303173018810623e-05,-0.0018467282842462567,0.031186591755040856,-0.10536009415126488,s3,2,4,2,_HHBD5_s3_2
1.0582638832489027e-05,-0.0011091992128968264,0.018270448840779503,-0.0098837078192636,s1,1,4,none,_LHDC4_s1_1
1.6034253721608118e-05,-0.0006784358578568554,0.0016456281957615761,0.07274624713509095,s3,1,3,none,_LHCA1_s3_1
9.100855237651287e-06,-0.000902276539039412,0.012682929429043546,0.022187668945041608,s2,1,4,none,_HHDD4_s2_1
1.0659349003835267e-05,-0.0006047464191982238,0.003545708837066976,0.05881016819762617,s2,2,4,4,_HHDD4_s2_2
-4.532378820643423e-06,0.00016288849037737768,0.0007330293886623326,-0.030031857725082156,s1,2,1,2,_HHBA5_s1_2
9.227804493487822e-05,-0.00419645238402728,0.028853056301000688,0.21026552816562002,s3,2,3,2,_LHBC2_s3_2
2.0211907701297633e-05,-0.00044299306923439494,0.0006867324741379703,-0.016705029119201013,s3,1,2,none,_LHBC2_s3_1
-3.6601798113988105e-06,0.0003566348123793075,-0.008392113651127043,0.04405910254824767,s1,1,2,none,_HHBA5_s1_1
4.2616715241662385e-06,-5.296047089039577e-05,-0.007448399529966246,0.10142557027967175,s2,1,3,none,_LHCB5_s2_1
2.3124752572591517e-06,-0.0004677819576233259,0.006322598599893568,0.03276183659590595,s3,1,4,none,_HHDB2_s3_1
-3.025673285542741e-06,0.0006872944961324396,-0.020039532211553773,0.11580797412022553,s3,2,2,4,_HHDB2_s3_2
-1.3395882685422594e-05,0.0007751195308734228,-0.007468127594803403,-0.0319850366389711,s2,2,2,3,_LHCB5_s2_2
3.1643261343696624e-05,-0.002253898992996083,0.029929238040755615,0.018381836859527326,s2,2,4,1,_LLAD5_s2_2
7.972754429667447e-06,-0.00023577518104934408,-0.0027605332162174024,0.05963311519359326,s1,1,3,none,_LHCA1_s1_1
-8.605458786017777e-07,-0.0001302032702967421,0.011155637212982936,-0.12567426169269014,s1,2,1,3,_LHCA1_s1_2
-1.3080266394777956e-05,0.0004265574740450672,0.004489772093001888,-0.1097521446377044,s1,2,1,3,_LHCA3_s1_2
-5.005886890819852e-06,0.00037126256358792467,-0.004077129299119658,-0.01773415072218883,s1,1,2,none,_LHBA3_s1_1
-2.8245775884916904e-06,8.692348729644435e-05,0.001417405475156534,-0.029007027642135162,s1,2,1,2,_LHBA3_s1_2
5.948113051871606e-06,0.00017016479458537308,-0.00528428601875422,-0.014594862624164241,s2,1,2,none,_LHBD4_s2_1
1.111667454194545e-05,-0.00017876228172419712,-0.004979918752503581,0.05340522135947663,s3,1,3,none,_HLCC3_s3_1
4.8562029141438286e-05,-0.0016335941874168554,0.002834999030172794,0.12090112472961806,s2,1,2,none,_HLBD5_s2_1
3.127388142814755e-05,-0.0020659255184233586,0.02975324164125543,-0.035470886609736976,s2,2,4,2,_HLBD5_s2_2
5.602981664731625e-05,-0.002386869686517889,0.0089176793901084,0.21020282883534336,s3,2,3,3,_HLCC4_s3_2
6.160248923699882e-06,7.4975013309199245e-06,-0.007206862822110448,0.0649434171223502,s3,1,3,none,_HLCC4_s3_1
-4.6683962561946245e-06,-0.0006467713751833123,0.029570592291963682,-0.22085593609697374,s3,2,4,3,_HLCD2_s3_2
5.597427098181152e-05,-0.0024743337678783703,0.015065676289140682,0.14287498525991338,s3,1,3,none,_HLCD2_s3_1
-4.932885551818039e-06,0.0006957546844645472,-0.017210259326335357,0.08303410745251666,s1,1,3,none,_HLCC4_s1_1
2.9546584920185598e-05,-0.000986407064004157,-0.009023531431910533,0.2377903527210193,s1,2,3,3,_HLCC4_s1_2
5.6706316874732016e-05,-0.002272466749666247,0.0004979924947558093,0.2997761080598002,s2,2,3,3,_LLCC4_s2_2
-2.1511505225230315e-05,0.0016097100781071005,-0.018963029853724358,-0.05835582297318013,s2,1,3,none,_LLCC4_s2_1
1.2624780987212199e-05,0.0010488952239661089,-0.05610884298776536,0.4481171459250459,s2,2,2,1,_HLAB1_s2_2
7.159547068562521e-07,-0.0005758909020653174,0.02337590635041039,-0.18598517601344164,s2,1,1,none,_HLAB1_s2_1
-1.5343802074917612e-06,-0.00016181662863684905,0.007541145827603175,-0.054829507523638785,s1,2,1,1,_LHAA1_s1_2
-5.883207636535962e-06,0.000245965521592538,0.0023369959891215808,-0.07134035234629982,s1,1,1,none,_LHAA1_s1_1
-3.1588652948717985e-05,0.0007672465622126236,-0.0016383904259263022,0.011259726205730517,s3,1,4,none,_LHDC2_s3_1
1.1651632011037183e-05,-0.00028711285506293166,-0.008903147770199554,0.14450805420587662,s3,2,3,4,_LHDC2_s3_2
-3.49966390725336e-06,-5.318215612381776e-05,0.009793526800885745,-0.10981459493051052,s3,1,1,none,_LHAA1_s3_1
4.705985057572503e-05,-0.0009384233484934801,-0.02793135811419306,0.3895119364123166,s2,2,2,1,_HHAB5_s2_2
-8.80771426598202e-06,8.01023097030914e-05,0.015437321630385099,-0.2010424626403281,s2,1,1,none,_HHAB5_s2_1
6.386055335536052e-07,-5.589227537677823e-05,0.0012159466711505725,-0.005834540663006934,s3,2,1,1,_LHAA1_s3_2
-9.525137055595041e-07,0.00034896498385069026,-0.007337814841529146,0.0106192418329126,s1,2,2,4,_HHDB1_s1_2
2.549742522026368e-05,-0.0015408005400585688,0.014658229329305352,0.07463372332917574,s1,1,4,none,_HHDB1_s1_1
5.4961655563956855e-06,-0.00034377206255284295,0.008582131123139963,-0.06429115060848696,s3,2,1,2,_LHBA3_s3_2
1.9604421819364246e-05,-0.00046871800414893724,-0.0019337890240195223,0.03639915058350839,s3,1,2,none,_LHBA3_s3_1
-5.072359256854499e-07,-2.4620269017965353e-05,0.0005597853965135098,0.0027387174072472965,s1,1,1,none,_HHAD4_s1_1
1.0689848203153942e-05,-0.0010046562951081118,0.012996598881351722,0.03813981208972318,s1,2,4,1,_HHAD4_s1_2
5.244881573023969e-05,-0.0021407993037582266,0.00391050839087455,0.23607086113354384,s3,2,3,2,_LLBC5_s3_2
3.112800971523963e-06,0.0005707179503017597,-0.015941177885763748,0.044781470223641075,s3,1,2,none,_LLBC5_s3_1
2.339585820261576e-05,-0.0006651315169420769,-0.01362185114946625,0.2521403279109519,s1,2,3,2,_HHBC4_s1_2
-7.726368117666704e-06,0.0007620638763820344,-0.016660509918773388,0.07374857024266564,s1,1,2,none,_HHBC4_s1_1
3.4844080381211744e-05,-0.0020850204138573867,0.023880174321450006,0.035847522437327986,s2,1,4,none,_HHDD3_s2_1
-1.1072336040528098e-05,0.0009812651834931454,-0.02005022576271117,0.08132028433653965,s1,1,3,none,_HHCC1_s1_1
1.1839410322668905e-05,4.420254946313472e-06,-0.010765295967638144,0.08013642058050877,s1,1,3,none,_HLCC3_s1_1
1.2044593373908392e-05,-5.389970124817758e-05,-0.01053063470686382,0.09340082039066185,s3,1,3,none,_HHCC1_s3_1
4.669053768829548e-05,-0.0016647773354201206,-0.007933694195526945,0.31113253318885314,s2,1,3,none,_HLCD4_s2_1
2.1157016942390383e-05,-0.0017154339054660653,0.026987486674604468,-0.030147657195926023,s1,1,4,none,_LHDC2_s1_1
6.435711998923234e-05,-0.00296799794978887,0.019395531639655607,0.1709293377714054,s3,2,3,3,_HHCC1_s3_2
-1.3214119594511267e-05,0.0010438201983975505,-0.013409186560665861,-0.025894173860534053,s1,1,2,none,_LLBC5_s1_1
3.2119487445783575e-05,-0.001180229404337072,-0.00413215147400382,0.20451610934847503,s1,2,3,2,_LLBC5_s1_2
-1.3494666447406206e-05,0.0003016843768760745,0.012497482332662145,-0.19152902718202594,s3,2,1,3,_LHCA3_s3_2
-6.207086963048441e-06,0.0007925918995736227,-0.019348952599163746,0.09484779755758951,s3,1,2,none,_HHBC4_s3_1
4.810278151815278e-05,-0.0021423391216034786,0.007532986282725022,0.2117317946510401,s3,2,3,2,_HHBC4_s3_2
9.473753711201176e-06,-0.0007888179718518938,0.009082936863749072,0.03954152953372905,s1,2,4,1,_LHAD1_s1_2
-1.1326493254727076e-05,0.00038417076913212515,0.0023408010720055287,-0.07572453722078176,s1,1,1,none,_LHAD1_s1_1
-1.0251296237379598e-05,0.0004571716761697628,-0.004050087387516068,-0.007422701135424458,s1,1,1,none,_HHAB1_s1_1
-6.680857923252442e-06,0.0009260733258451666,-0.02598575196938091,0.15906399581171093,s1,2,2,1,_HHAB1_s1_2
5.885670096231685e-06,-0.0004029472048801552,0.011757761976426393,-0.09767075044847,s3,1,1,none,_LHAD1_s3_1
3.20697610359556e-06,-0.0005909243730225122,0.011086054031808505,-0.008708452862101607,s3,2,4,1,_LHAD1_s3_2
9.913557298654288e-07,9.305418384700407e-05,-0.00462700971610348,0.035245877234151464,s1,1,2,none,_HLBB5_s1_1
-2.5041879608508328e-06,0.0004161333228115503,-0.011630573908072985,0.06717147806352343,s1,2,2,2,_HLBB5_s1_2
0.00010277955168552279,-0.004681901198390685,0.02731110357182529,0.31147347022276756,s2,2,3,2,_HLBC2_s2_2
6.032796756186823e-07,0.0002821610515975073,-0.010791767642481232,0.07399650210128975,s1,1,2,none,_HHBD1_s1_1
-6.776940785516486e-06,0.0005852301606870113,-0.005099736058582565,-0.05655432935688352,s1,2,2,3,_HLCB1_s1_2
2.244622611376646e-05,-0.0006140015248315487,-0.013184403760523327,0.23608989748254977,s1,1,3,none,_HLCB1_s1_1
3.733393680003602e-05,-0.001444794817329244,0.006400676977024059,0.08705632396480131,s3,1,2,none,_HHBD1_s3_1
3.683290990793347e-06,-0.0006350272585284212,0.01789929755300901,-0.10384700757490849,s3,2,4,2,_HHBD1_s3_2
5.7977573253685925e-05,-0.0022457060431121676,0.0003368624764333945,0.2846769603101931,s2,1,3,none,_HHCD4_s2_1
-6.170773283845467e-05,0.0018005883767005066,0.01048793379467276,-0.28528992610770937,s2,2,4,3,_HHCD4_s2_2
3.4980025428331214e-05,-0.0014222170639827546,0.0021914131451999247,0.16214997430660255,s3,1,3,none,_HLCB1_s3_1
1.8672404985902594e-06,0.00020270903041302125,-0.0028889400554235702,-0.03256669445302784,s3,2,2,3,_HLCB1_s3_2
-1.9480711979751014e-06,-5.955258381481737e-05,0.004938448180582303,-0.04373623430731692,s3,1,1,none,_HHAC3_s3_1
5.6909883387268365e-05,-0.0022800623290107533,0.003633885605828311,0.25209643262248116,s3,2,3,1,_HHAC3_s3_2
-1.3424151266389272e-05,0.0004891089459386656,0.0012634950526109775,-0.0769804391913057,s1,1,1,none,_LHAA4_s1_1
-3.3880437794911284e-06,0.00017054918049365763,-0.0022775656194305408,0.005970175922937943,s1,2,1,1,_LHAA4_s1_2
1.6298842647434955e-05,-0.0005705416187645601,-0.0016052416918265892,0.08722303802255547,s2,1,3,none,_LHCA4_s2_1
-1.5111292476604899e-05,0.00021822697881998665,0.019503128182497793,-0.2621617157950185,s2,2,1,3,_LHCA4_s2_2
-1.4168820138691191e-05,0.0011685818644947082,-0.02456182216473978,0.11453196374316756,s1,2,2,1,_LLAB4_s1_2
-1.8348083547738377e-05,0.0006042497549020242,0.002922580339178938,-0.10349556417357061,s1,1,1,none,_LLAB4_s1_1
-3.42046365791373e-05,0.0009191238242259555,0.01914130688228983,-0.3398375304665741,s2,2,1,3,_HLCA5_s2_2
4.617568639966113e-05,-0.0016670255844517207,-0.005612110953662887,0.27956735675591815,s2,1,3,none,_HLCA5_s2_1
-8.898635345641134e-06,0.00030888804781674536,0.0012816339135640635,-0.053079627810112086,s3,1,1,none,_LLAB4_s3_1
-2.5944119265625827e-06,-2.3089839777664327e-05,0.0036186281978744404,-0.030112365269760077,s3,1,1,none,_HHAB1_s3_1
5.4499446965254726e-05,-0.0024177687530759647,0.01235193965876192,0.1777402899648922,s3,2,3,2,_HLBC5_s3_2
1.9012917721837516e-05,-0.0003288475595402362,-0.00893088264576557,0.10503486571098705,s3,1,2,none,_HLBC5_s3_1
-2.0546692653776552e-05,9.515390297539498e-05,0.01981667644411216,-0.18905753600272268,s1,2,4,3,_LLCD3_s1_2
6.791331447835089e-06,-6.703605485487607e-05,-0.006656171019153298,0.07534965934169989,s1,1,3,none,_LLCD3_s1_1
1.8501630656539216e-06,3.739953169618802e-05,-0.0059461972238297545,0.06704392093407863,s1,2,3,4,_HHDC1_s1_2
3.12796120003434e-06,0.00019894071928975202,-0.008705709751494406,0.04969423743609566,s1,1,2,none,_HLBC5_s1_1
2.762168496661008e-05,-0.0009870697560655194,-0.005678297469730275,0.20002180117062698,s1,2,3,2,_HLBC5_s1_2
1.7770518755256607e-05,-0.0015397792461693562,0.019334997517229703,0.05751361697213677,s1,1,4,none,_HHDC1_s1_1
-1.7939753146089035e-05,0.0006020237809704027,0.001187282437576911,-0.078839935284511,s1,1,1,none,_LHAC5_s1_1
1.1414383604597753e-05,-2.831249428337407e-05,-0.021446964954116007,0.2590819414069701,s1,2,3,1,_LHAC5_s1_2
5.96117799457159e-05,-0.0027913527637843443,0.0151630518374127,0.21506213861405515,s3,2,3,1,_HHAC5_s3_2
1.3522701829050987e-06,-0.0002259204589571838,0.005836475460620038,-0.029009259001559894,s3,1,1,none,_HHAC5_s3_1
2.327904411667109e-05,-0.0009940308021111435,0.00207855858062456,0.11328400599477477,s3,1,3,none,_LLCD3_s3_1
-1.4097955302792972e-05,-0.00034505693042322886,0.030218007404033492,-0.25801765934591775,s3,2,4,3,_LLCD3_s3_2
-8.327432414422559e-06,0.00027760814190861674,-0.00028479577830334995,-0.023058529034213366,s1,1,1,none,_HHAC5_s1_1
1.9914262237775646e-05,-0.0005024834219173798,-0.015882798056802077,0.26101734994262504,s1,2,3,1,_HHAC3_s1_2
-8.614839539526768e-06,0.0003237855165753119,-0.0028712862155928815,0.004549990348842857,s1,1,1,none,_HHAC3_s1_1
-3.0905047916896487e-06,0.0008187607568099063,-0.036400868930331697,0.3284421831849889,s1,2,3,1,_HHAC5_s1_2
-1.58269891806969e-05,0.0012214135157581907,-0.01559626571460333,-0.029133683286898752,s2,1,2,none,_LLBB4_s2_1
6.703540071258541e-06,-0.0001690047536444641,-0.00033268650525974887,0.01010554062487712,s2,2,2,2,_LLBB4_s2_2
-7.560855296800431e-06,0.0001269132597384644,0.009189778456194026,-0.12794553054689115,s3,1,1,none,_LLAA1_s3_1
4.706885826950265e-06,-0.0002486114452117061,0.0034122683195509,-0.008460998068227012,s3,2,1,1,_LLAA1_s3_2
-7.852215791978669e-06,-1.976779398322161e-05,0.0032584956713018003,0.012318312152553735,s3,2,4,1,_HLAD3_s3_2
5.907854758634417e-06,-0.0005565212278026866,0.01149060627882278,-0.04528832019879704,s3,1,4,none,_LLDD3_s3_1
1.8094167561452323e-06,-0.00036305877277293086,0.007699755352458214,-0.017963556014083674,s3,2,4,4,_LLDD3_s3_2
5.858835676941519e-05,-0.0035430499248942974,0.037313220042314604,0.116020742591084,s2,2,4,1,_HLAD3_s2_2
2.069960887917862e-05,-0.0007884729880654051,0.011055297135444892,-0.07204913319079544,s2,1,1,none,_HLAD3_s2_1
-4.300325987374011e-06,-9.905108974537096e-06,0.005410986999073074,-0.04975393875315952,s3,1,1,none,_HLAD3_s3_1
-2.1004840675822176e-05,0.001671019913163871,-0.01950987724727046,-0.07285428946179964,s2,1,3,none,_LLCC1_s2_1
6.123601973977337e-05,-0.002718028230263301,0.010066619939319616,0.2592406759041136,s2,2,3,3,_LLCC1_s2_2
-1.2076690670874916e-05,0.00119052651485036,-0.029891277945259996,0.17514328289818903,s1,2,2,1,_HLAB4_s1_2
-1.1619986262768623e-05,0.0004177220715177604,-0.001538436382084169,-0.024055257962138175,s1,1,1,none,_HLAB4_s1_1
6.453902826151466e-05,-0.00360793094490806,0.031136293470225274,0.18932197448683227,s2,2,4,1,_HHAD4_s2_2
2.8220213146436208e-05,-0.0012523322785441347,0.017685301583111827,-0.0828259710033457,s2,1,1,none,_HHAD4_s2_1
-8.437814183821729e-06,0.00027192396930779736,0.000547764145468012,-0.033376169518366576,s3,1,1,none,_HLAB4_s3_1
1.811967428464097e-05,-0.0001889433352982754,-0.01810888957273685,0.20963887714571122,s3,2,2,1,_HLAB4_s3_2
2.6847810545270058e-05,-0.0006251794811580358,-0.011075315702648409,0.17519753203099095,s3,2,2,1,_LHAB5_s3_2
-1.4388246520381532e-05,0.00023569297457547538,0.009704602250892737,-0.12100061724689157,s3,1,1,none,_LHAB5_s3_1
1.6950171805461336e-05,-0.0012930594426413455,0.015190505232956179,0.049908039940447554,s1,2,4,1,_HHAD1_s1_2
-6.975311787466671e-06,0.0002685590155441281,-0.001978035324409475,-0.0037067424958115497,s1,1,1,none,_HHAD1_s1_1
-2.13712350347573e-05,0.0008205659770069846,-0.0011516817938512852,-0.08673079943565999,s1,1,1,none,_LHAB5_s1_1
4.441715101039126e-06,2.2953806260753204e-05,-0.0073620088518807384,0.07486320100689797,s1,2,2,1,_LHAB5_s1_2
-4.306693603009559e-06,-0.00021296480995902037,0.008546276280073267,-0.03430737892535966,s3,2,4,4,_LLDD5_s3_2
-6.775340065430395e-07,-0.00025456878020296863,0.006620670614398513,-0.017505474277048946,s3,1,4,none,_LLDD5_s3_1
1.0356034064733141e-06,-8.670217735162119e-05,0.0022750052253326975,-0.015401056316160525,s1,2,1,2,_HHBA1_s1_2
6.674519927410197e-06,-0.00033599008765658884,0.0038547456140828147,-0.0019622834353242007,s3,1,1,none,_HHAD1_s3_1
7.904052241872723e-06,-0.000596100017611096,0.006218325886599657,0.03451834777483819,s3,2,4,1,_HHAD1_s3_2
2.848348418631442e-06,4.460137268746969e-05,-0.004892893107453592,0.041253505979577124,s1,1,2,none,_HHBA1_s1_1
1.335151327015244e-05,-0.0009314807004306917,0.017268770435764847,-0.07032530622990556,s1,1,4,none,_LLDD5_s1_1
1.4607886527980416e-05,-0.0012977142943265063,0.02209847470911823,-0.03881641171318069,s1,2,4,4,_LLDD3_s1_2
