1st,2nd,3rd,4th,speaker,syl,tone,prev,pitch_con
-0.003110766707373141,0.05482015992896251,1.8372100365478758,-23.333391594044876,s3,2,4,3,_HHCD5_s3_2
0.0035697577145535992,-0.12885690262507193,-0.4427580849133188,21.745122065846566,s3,1,3,none,_HHCD5_s3_1
-9.677425337137612e-05,0.021822384185213265,-0.8476015364110735,6.957636163172783,s1,2,2,1,_LHAB4_s1_2
-0.0006384974843759529,0.012496556721439832,0.4858581932633248,-6.867329503648979,s1,1,1,none,_LHAB4_s1_1
-0.0021125419320584984,0.06764984463602841,0.243196071929251,-9.864369174046724,s3,1,1,none,_LHAB4_s3_1
0.0020459329072223266,-0.02768852866182339,-1.6225451686863026,19.129889969084125,s3,2,2,1,_LHAB4_s3_2
0.0020674119239921154,-0.029979222818366562,-1.3762135266292854,15.87888994550262,s3,2,2,2,_LHBB5_s3_2
0.0008841905571090671,0.006233392047262954,-0.24095992558243196,-4.602481987398284,s2,1,2,none,_LHBA1_s2_1
0.0017481720284260103,-0.040403238512179564,-1.2355152370333717,19.284290283558736,s1,1,3,none,_HHCD5_s1_1
-0.0011320369240272283,-0.011619055689008576,2.057311254364592,-20.06722926140573,s1,2,4,3,_HHCD5_s1_2
0.000645993696083629,-0.04586049803615105,1.0979795233038723,-7.220981878005833,s2,2,1,2,_LHBA1_s2_2
0.004095353559228089,-0.17142471795067343,0.35062363355566994,19.075429842537964,s3,1,3,none,_HHCD3_s3_1
-0.001979564260271265,0.028008070084727,1.6264881998408707,-19.77006777999815,s3,2,4,3,_HHCD3_s3_2
-0.002046054483987532,0.024944113080294972,2.0201861256955485,-24.42750022741387,s3,2,4,3,_LLCD1_s3_2
0.002647250474749642,-0.12013009705937189,0.4149437817319005,12.34931584294289,s3,1,3,none,_LLCD1_s3_1
0.0012887988660161532,-0.09817529455393598,1.0566081684565485,5.275135895694253,s1,1,4,none,_HLDB3_s1_1
-0.0005227785331773662,0.06346636300326915,-1.2637859739793775,3.3541268013592203,s1,2,2,4,_HLDB3_s1_2
-0.0017870188796645912,0.01633875785484431,0.6719248997689207,-2.68432922182084,s2,1,4,none,_LLDC5_s2_1
0.0006550619764790354,-0.019974304135041216,-0.27448898616908346,5.828454943375303,s1,1,3,none,_LLCD1_s1_1
-0.0022424806969288187,-0.04680570777128206,3.8048970698813425,-28.06162606079727,s1,2,4,3,_LLCD1_s1_2
-0.0010092203195633516,0.0901970853168008,-2.591858288627625,19.020644204635968,s2,2,3,4,_LLDC5_s2_2
-0.0012392238288677047,0.01803394920117546,1.0712487838056939,-13.356350058994764,s2,2,1,2,_HLBA4_s2_2
0.0008640544737644839,0.035519375283702914,-2.633927188290306,23.403675688595193,s3,2,2,1,_HHAB1_s3_2
0.0008852201232913724,0.013446947555923074,-1.2664388792432175,9.011548951605555,s2,1,2,none,_HLBA4_s2_1
-0.0016398785722444972,0.08524525260627025,0.3859500864886595,-21.02926364419822,s2,1,1,none,_LLAB3_s2_1
0.007838929119538585,-0.32999131048930047,2.0200873116209075,16.191826396679502,s2,2,2,1,_LLAB3_s2_2
0.0031425549566468525,-0.10500847349565885,-0.24306607902526506,14.21272993824125,s3,2,2,1,_LLAB4_s3_2
-0.0016547395198977086,0.0642011669533103,0.1377751768424068,-10.443047936179555,s1,2,1,4,_LLDA2_s1_2
0.0003013015671258061,0.027211723572466595,-0.5364232950211625,-2.4332981848202935,s2,1,2,none,_LLBB3_s2_1
-0.00022254386354428842,0.0028140194652138376,0.27308851089130787,-3.5157721571063716,s2,2,2,2,_LLBB3_s2_2
0.0065030807874380606,-0.29806151554473903,1.7211806112022752,20.389800066755228,s3,2,3,1,_LHAC1_s3_2
0.0015926923159836441,-0.05661997223171472,-0.17165584303049802,9.026063614549374,s3,1,3,none,_LLCD4_s3_1
0.0016127208505155545,-0.03837462325164887,-1.2264167068500234,19.480175520895852,s1,1,3,none,_HHCA3_s1_1
-0.001665675568865332,-0.014341062185534123,2.4352375061398295,-21.22099991709631,s3,2,4,3,_LLCD4_s3_2
0.00020816536420782838,-0.03589953796925292,1.0862337490863339,-7.022637256723211,s2,2,1,1,_LHAA3_s2_2
-0.001608383050088999,0.06889169446907564,-0.015103285559731928,-9.885843947144721,s2,1,1,none,_LHAA3_s2_1
-0.0003432253482576335,0.04685272073215727,-0.9248489524090875,2.0425396424895093,s1,2,2,4,_LHDB1_s1_2
0.003093656360502024,-0.12477565370138032,0.49064950148215336,9.42253136692669,s3,1,3,none,_LHCD2_s3_1
0.0006135787108431315,-0.05407466484871933,0.5592199804989114,3.9522536153530528,s3,2,4,1,_HHAD3_s3_2
0.00030586559550204833,-0.028136203789089275,0.7093012759903395,-4.33110249656996,s3,1,1,none,_HHAD3_s3_1
-0.0013695382609386962,0.04717360818428099,0.31407957160192457,-9.864835190193421,s1,1,1,none,_LHAC1_s1_1
-0.0006621427492294023,0.07743064677707438,-1.0999140688300666,-2.5824969106376776,s1,1,3,none,_LHCC3_s1_1
0.0015193928179505407,-0.012369824033170579,-2.0135430199805335,24.15744928210735,s1,2,3,3,_LHCC3_s1_2
-0.0005418160574116458,0.02875422877525488,-0.28755334911474856,-0.700158290594796,s1,1,1,none,_HHAD3_s1_1
0.00017364650827892626,-0.04634439364263731,0.6588422323317317,3.1425962534756575,s1,2,4,1,_HHAD3_s1_2
-0.0012190495479685558,0.025978776880486106,1.2513472018614826,-18.797226525369513,s2,1,1,none,_HHAB3_s2_1
0.0067664062433989225,-0.18622377833598636,-1.936183788917559,39.9335032011495,s2,2,2,1,_HHAB3_s2_2
