1st_norm,2nd_norm,3rd_norm,pitch,pitch_con,tone,sort
216.09863731300572,-329.2483561655618,84.21090473087175,136.21384412923194,zhong_4_97,4,97
-33.69517451347475,13.017965483686076,2.3422135918581573,129.79420252570628,zhong_3_274,3,274
-8.106449293913988,18.34231240909818,-29.366181062261177,122.93493211864538,zhong_4_179,4,179
-134.1540690114427,239.70558720237406,-135.0319667393799,135.70371225431865,zhong_4_178,4,178
-36.46575684713215,53.53366474778169,-32.75333346223276,120.54503715435398,zhong_3_170,3,170
-97.91293170436168,116.11140287355748,-7.67742592286849,107.07630593894008,zhong_2_290,2,290
3.9856461484143226,-9.714567044317961,0.20174905222078296,107.24472027158079,zhong_4_11,4,11
-2.0145630375807855,45.46982216125179,-67.05353765905794,125.75292353434635,zhong_3_269,3,269
-3.7643626833217034,-3.3386467135481275,23.316134825716862,119.85179621447764,zhong_1_233,1,233
-4.450077490647079,11.59502859350333,-9.974645231545693,118.29028248528088,zhong_1_56,1,56
32.21483683141877,-44.326241069026395,-1.6527961740971477,121.52510101984423,zhong_3_41,3,41
-6.520245230578779,23.26861555598646,-18.626637085645935,118.80824716358225,zhong_1_55,1,55
7.250220717727578,-19.27098606638509,12.802494363225282,115.97238185167012,zhong_2_108,2,108
20.716270813520406,-19.560789718495997,-16.82266651602388,122.15928143149343,zhong_3_192,3,192
-86.11566647028755,132.35717239939353,-60.964707714123115,122.84576004844213,zhong_2_198,2,198
-22.730124196146157,56.67612037808775,-48.31742691829998,115.92389101651672,zhong_2_225,2,225
-26.707458209931442,36.27773668758656,-18.347601948798967,116.55292743298574,zhong_2_224,2,224
-14.977139760975902,13.349660061531402,-0.012271960158157609,127.2903460869691,zhong_1_134,1,134
48.10528416963096,-113.0405328567776,59.947796058332806,125.37195302271724,zhong_1_135,1,135
34.69919279882998,-62.47801337743778,27.600532235835008,125.60524410591323,zhong_1_130,1,130
-19.0041756010127,9.306045601810386,14.321249171059257,127.55500712834258,zhong_1_326,1,326
-36.74940753414468,96.07546402219775,-62.603665288621904,119.35946124136785,zhong_2_283,2,283
11.741466857054851,-9.07225637396806,-3.126681771446673,106.53550363035387,zhong_2_10,2,10
18.320998790056617,-40.138021866318674,25.625059837272406,98.4100089894768,zhong_2_16,2,16
-5.790952359852791,17.495492431228314,-7.143812222097934,94.23376218682206,zhong_2_14,2,14
3.756690076373583,-77.0654271358796,73.26035394337204,145.79660325888494,zhong_4_168,4,168
20.747410899930227,-40.356506603876014,8.264796801666598,118.13100811712101,zhong_3_267,3,267
