1st,2nd,3rd,4th,speaker,pitch_con,syl,tone,prevsyl
0.004976657915669457,-0.22228251057892776,0.6017622658641973,114.8203840353761,s2,_LLCC3_s2_2,2,3,3
0.005311361277675208,-0.2124661631422822,0.030166331481816046,122.29498046686375,s2,_LLCC4_s2_2,2,3,3
0.005210770723432084,-0.27240615024936654,2.5200391080100144,110.27920554530012,s2,_LLCC5_s2_2,2,3,3
-0.001086656242210627,-0.06437280391292745,3.8604786147386627,73.38100242284145,s2,_LLCD1_s2_2,2,4,3
-0.003924157541296349,0.08037998000843322,2.0427449663298693,71.14196931345589,s2,_LLCD2_s2_2,2,4,3
-0.0011282714069879337,-0.04102834372491034,3.2876181829318334,70.84901194105636,s2,_LLCD3_s2_2,2,4,3
0.0010529665633844023,-0.11678666746398066,3.451105556488186,78.49938410690461,s2,_LLCD4_s2_2,2,4,3
-0.0018442247951677244,-0.015177795735967793,2.9261781178617574,71.51249445409995,s2,_LLCD5_s2_2,2,4,3
-0.0025738195948094783,0.09727502995680892,0.10721405870112617,106.16572801500085,s2,_LLDA1_s2_2,2,1,4
-0.004544908647125024,0.21783155180627423,-1.7742243439712402,106.09597154809697,s2,_LLDA2_s2_2,2,1,4
-0.001408085995046587,0.025104192110977752,1.140552558827096,104.69947682383504,s2,_LLDA3_s2_2,2,1,4
-0.003969448537851948,0.17059348457397594,-0.8708969368194805,104.53782948237173,s2,_LLDA4_s2_2,2,1,4
-0.003987678622790164,0.17138404213088473,-0.763272600398589,106.07519861835438,s2,_LLDA5_s2_2,2,1,4
-0.0005659624908334372,0.08617710373750806,-2.0962804134819177,106.63439191138043,s2,_LLDB1_s2_2,2,2,4
-0.00042907507653393095,0.06146463939552106,-1.6143571604136095,103.33919710937421,s2,_LLDB2_s2_2,2,2,4
-0.0009243465923627163,0.09567286624736324,-1.9043112914888918,99.44705363857145,s2,_LLDB3_s2_2,2,2,4
-9.903425596678583e-06,0.030892172122757588,-1.0429490976146056,100.01830168999201,s2,_LLDB4_s2_2,2,2,4
-0.0013835480868473599,0.11227239956126422,-1.8477859544828243,103.56096024504433,s2,_LLDB5_s2_2,2,2,4
0.0006898209506579797,0.002581950663355375,-1.6009982807779892,103.66222168579061,s2,_LLDC1_s2_2,2,3,4
0.0006154737486438993,0.0012179342615729475,-1.5615906601848486,104.7733071887418,s2,_LLDC2_s2_2,2,3,4
0.0010606772193391073,-0.017115688349982044,-1.427155853985911,105.40963996603104,s2,_LLDC3_s2_2,2,3,4
0.000339576024569452,0.026022113102742855,-2.251814831425991,109.49357186913744,s2,_LLDC4_s2_2,2,3,4
-0.0010092203195633746,0.09019708531680165,-2.591858288627631,107.43862889930259,s2,_LLDC5_s2_2,2,3,4
0.0003996600076286531,-0.026120793183719206,0.19716882691724183,104.91808447086805,s2,_LLDD1_s2_2,2,4,4
8.60628455013265e-06,-0.023881869861984744,0.37796560936116474,109.0949477438424,s2,_LLDD2_s2_2,2,4,4
0.0004963793914144552,-0.0416409825646292,0.5452479414357443,111.3618489690786,s2,_LLDD3_s2_2,2,4,4
0.0013069985762144641,-0.0694428027155922,0.4586022498136403,109.47096300635363,s2,_LLDD4_s2_2,2,4,4
0.0008898289992348295,-0.06444990991201048,0.7547927541611076,109.72847342278646,s2,_LLDD5_s2_2,2,4,4
9.734392450643468e-05,-0.009909419873150525,0.2587347593073761,123.75884568821012,s3,_HHAA1_s3_2,2,1,1
0.00035245646941854637,-0.023548107705644254,0.361149592976615,124.27155731075717,s3,_HHAA2_s3_2,2,1,1
-0.0001788668367724643,0.012308585255283088,-0.17183579563293974,125.61865990872471,s3,_HHAA3_s3_2,2,1,1
0.0006316148756599173,-0.033535698018838045,0.47719971120810917,123.35979495555925,s3,_HHAA4_s3_2,2,1,1
-0.00027249681270748464,0.012658471457590845,-0.1620176600380524,124.95242677712828,s3,_HHAA5_s3_2,2,1,1
0.0008640544737644668,0.03551937528370303,-2.633927188290298,130.61586582192848,s3,_HHAB1_s3_2,2,2,1
0.002269376161464732,-0.05342576121999283,-1.1143569904969337,128.17860627344652,s3,_HHAB2_s3_2,2,2,1
0.00251818752902664,-0.0719766707745462,-0.9069046958668421,126.95386834158768,s3,_HHAB3_s3_2,2,2,1
0.002455243785377224,-0.06273283328039005,-1.0899902760681954,127.67064827815364,s3,_HHAB4_s3_2,2,2,1
0.0015496996310254796,-0.004729577501482642,-2.1507349134706084,126.56970083239557,s3,_HHAB5_s3_2,2,2,1
0.006535337413446604,-0.27703431745200735,1.0424121263464479,126.84592522783804,s3,_HHAC1_s3_2,2,3,1
0.004761426282361445,-0.18666274539936314,-0.1189272589877614,126.88398768322288,s3,_HHAC2_s3_2,2,3,1
0.005341368926301797,-0.21370368111233343,0.328166153760267,126.44262598196613,s3,_HHAC3_s3_2,2,3,1
0.004645325884009241,-0.1904703853650803,0.045836527200495615,127.04448611029026,s3,_HHAC4_s3_2,2,3,1
0.005605051131530626,-0.2621674064042124,1.416700371580356,123.09449495405852,s3,_HHAC5_s3_2,2,3,1
0.0007485607488804542,-0.056354926216354455,0.58761950913801,122.672407593326,s3,_HHAD1_s3_2,2,4,1
0.00012899457179941137,-0.03156254143501017,0.5196483103709856,122.87450038527281,s3,_HHAD2_s3_2,2,4,1
0.0006135787108431161,-0.05407466484871901,0.5592199804989105,123.44499852535304,s3,_HHAD3_s3_2,2,4,1
0.0001303077855944337,-0.032943717833713033,0.5344444449052451,125.5942736498887,s3,_HHAD4_s3_2,2,4,1
-0.0004018473866086522,-0.013479417776471858,0.49918721167132846,125.90310988062765,s3,_HHAD5_s3_2,2,4,1
0.0009720855766133573,-0.06037120401755103,1.1807762485381548,111.73028926041594,s3,_HHBA1_s3_2,2,1,2
0.0009589321209171423,-0.05298370797738715,0.9447175469507897,112.99004729162566,s3,_HHBA2_s3_2,2,1,2
0.001127606556137314,-0.06876606338374465,1.36409540734352,108.56876889925925,s3,_HHBA3_s3_2,2,1,2
