time,pitch,Syllable1,Syllable2,Normtime,speaker,pitch_con
1,125.6224681,3,4,_HLCD5,s2,_HLCD5_s2_1
2,125.0877336,3,4,_HLCD5,s2,_HLCD5_s2_1
3,124.4371215,3,4,_HLCD5,s2,_HLCD5_s2_1
4,123.4692884,3,4,_HLCD5,s2,_HLCD5_s2_1
5,122.4978863,3,4,_HLCD5,s2,_HLCD5_s2_1
6,121.5233835,3,4,_HLCD5,s2,_HLCD5_s2_1
7,119.5711885,3,4,_HLCD5,s2,_HLCD5_s2_1
8,117.3336116,3,4,_HLCD5,s2,_HLCD5_s2_1
9,114.4999767,3,4,_HLCD5,s2,_HLCD5_s2_1
10,111.4820263,3,4,_HLCD5,s2,_HLCD5_s2_1
11,108.1027143,3,4,_HLCD5,s2,_HLCD5_s2_1
12,104.6753258,3,4,_HLCD5,s2,_HLCD5_s2_1
13,101.2165916,3,4,_HLCD5,s2,_HLCD5_s2_1
14,97.94837249,3,4,_HLCD5,s2,_HLCD5_s2_1
15,94.77535724,3,4,_HLCD5,s2,_HLCD5_s2_1
16,92.01523196,3,4,_HLCD5,s2,_HLCD5_s2_1
17,89.54598088,3,4,_HLCD5,s2,_HLCD5_s2_1
18,87.4987945,3,4,_HLCD5,s2,_HLCD5_s2_1
19,85.94752636,3,4,_HLCD5,s2,_HLCD5_s2_1
20,84.63443774,3,4,_HLCD5,s2,_HLCD5_s2_1
21,83.87493591,3,4,_HLCD5,s2,_HLCD5_s2_1
22,83.23684548,3,4,_HLCD5,s2,_HLCD5_s2_1
23,82.9285456,3,4,_HLCD5,s2,_HLCD5_s2_1
24,82.73441905,3,4,_HLCD5,s2,_HLCD5_s2_1
25,82.66486946,3,4,_HLCD5,s2,_HLCD5_s2_1
26,82.64851274,3,4,_HLCD5,s2,_HLCD5_s2_1
27,82.65128968,3,4,_HLCD5,s2,_HLCD5_s2_1
28,82.72814266,3,4,_HLCD5,s2,_HLCD5_s2_1
29,82.86147407,3,4,_HLCD5,s2,_HLCD5_s2_1
30,83.13940611,3,4,_HLCD5,s2,_HLCD5_s2_1
1,84.43099022,3,4,_HLCD5,s2,_HLCD5_s2_2
2,85.80892571,3,4,_HLCD5,s2,_HLCD5_s2_2
3,87.44752853,3,4,_HLCD5,s2,_HLCD5_s2_2
4,89.63397083,3,4,_HLCD5,s2,_HLCD5_s2_2
5,92.2557139,3,4,_HLCD5,s2,_HLCD5_s2_2
6,95.11723818,3,4,_HLCD5,s2,_HLCD5_s2_2
7,98.39085506,3,4,_HLCD5,s2,_HLCD5_s2_2
8,101.6664054,3,4,_HLCD5,s2,_HLCD5_s2_2
9,104.9124399,3,4,_HLCD5,s2,_HLCD5_s2_2
10,107.8890682,3,4,_HLCD5,s2,_HLCD5_s2_2
11,110.6949175,3,4,_HLCD5,s2,_HLCD5_s2_2
12,112.9353999,3,4,_HLCD5,s2,_HLCD5_s2_2
13,114.9466789,3,4,_HLCD5,s2,_HLCD5_s2_2
14,116.4095483,3,4,_HLCD5,s2,_HLCD5_s2_2
15,117.5036007,3,4,_HLCD5,s2,_HLCD5_s2_2
16,118.3297522,3,4,_HLCD5,s2,_HLCD5_s2_2
17,118.661256,3,4,_HLCD5,s2,_HLCD5_s2_2
18,118.8104264,3,4,_HLCD5,s2,_HLCD5_s2_2
19,118.5150021,3,4,_HLCD5,s2,_HLCD5_s2_2
20,117.9100152,3,4,_HLCD5,s2,_HLCD5_s2_2
21,117.0481084,3,4,_HLCD5,s2,_HLCD5_s2_2
22,115.5737888,3,4,_HLCD5,s2,_HLCD5_s2_2
23,113.88768,3,4,_HLCD5,s2,_HLCD5_s2_2
24,111.6968947,3,4,_HLCD5,s2,_HLCD5_s2_2
25,110.7560706,3,4,_HLCD5,s2,_HLCD5_s2_2
26,110.9986217,3,4,_HLCD5,s2,_HLCD5_s2_2
27,109.9593705,3,4,_HLCD5,s2,_HLCD5_s2_2
28,108.5207616,3,4,_HLCD5,s2,_HLCD5_s2_2
29,106.2960177,3,4,_HLCD5,s2,_HLCD5_s2_2
30,105.1411521,3,4,_HLCD5,s2,_HLCD5_s2_2
1,121.9284349,1,3,_HLAC4,s1,_HLAC4_s1_1
2,121.915528,1,3,_HLAC4,s1,_HLAC4_s1_1
3,121.901126,1,3,_HLAC4,s1,_HLAC4_s1_1
4,121.8857784,1,3,_HLAC4,s1,_HLAC4_s1_1
5,121.877552,1,3,_HLAC4,s1,_HLAC4_s1_1
6,121.8678653,1,3,_HLAC4,s1,_HLAC4_s1_1
7,121.858815,1,3,_HLAC4,s1,_HLAC4_s1_1
8,121.8640529,1,3,_HLAC4,s1,_HLAC4_s1_1
9,121.8833089,1,3,_HLAC4,s1,_HLAC4_s1_1
10,121.9147284,1,3,_HLAC4,s1,_HLAC4_s1_1
11,121.9674036,1,3,_HLAC4,s1,_HLAC4_s1_1
12,122.0380646,1,3,_HLAC4,s1,_HLAC4_s1_1
13,122.129259,1,3,_HLAC4,s1,_HLAC4_s1_1
14,122.2660772,1,3,_HLAC4,s1,_HLAC4_s1_1
15,122.4529668,1,3,_HLAC4,s1,_HLAC4_s1_1
16,122.6724367,1,3,_HLAC4,s1,_HLAC4_s1_1
17,122.933099,1,3,_HLAC4,s1,_HLAC4_s1_1
18,123.2211142,1,3,_HLAC4,s1,_HLAC4_s1_1
19,123.4971687,1,3,_HLAC4,s1,_HLAC4_s1_1
20,123.7321929,1,3,_HLAC4,s1,_HLAC4_s1_1
21,123.8698247,1,3,_HLAC4,s1,_HLAC4_s1_1
22,123.9472624,1,3,_HLAC4,s1,_HLAC4_s1_1
23,123.9530789,1,3,_HLAC4,s1,_HLAC4_s1_1
24,123.8193537,1,3,_HLAC4,s1,_HLAC4_s1_1
25,123.5754712,1,3,_HLAC4,s1,_HLAC4_s1_1
26,123.2036998,1,3,_HLAC4,s1,_HLAC4_s1_1
27,122.6248296,1,3,_HLAC4,s1,_HLAC4_s1_1
28,121.9040213,1,3,_HLAC4,s1,_HLAC4_s1_1
29,121.0386044,1,3,_HLAC4,s1,_HLAC4_s1_1
30,119.9334234,1,3,_HLAC4,s1,_HLAC4_s1_1
1,117.6384694,1,3,_HLAC4,s1,_HLAC4_s1_2
2,116.2479454,1,3,_HLAC4,s1,_HLAC4_s1_2
3,114.7399076,1,3,_HLAC4,s1,_HLAC4_s1_2
4,113.1114422,1,3,_HLAC4,s1,_HLAC4_s1_2
5,111.272563,1,3,_HLAC4,s1,_HLAC4_s1_2
6,109.255519,1,3,_HLAC4,s1,_HLAC4_s1_2
7,107.1147956,1,3,_HLAC4,s1,_HLAC4_s1_2
8,104.8519655,1,3,_HLAC4,s1,_HLAC4_s1_2
9,102.6372537,1,3,_HLAC4,s1,_HLAC4_s1_2
10,100.4904598,1,3,_HLAC4,s1,_HLAC4_s1_2
11,98.45042565,1,3,_HLAC4,s1,_HLAC4_s1_2
12,96.61627518,1,3,_HLAC4,s1,_HLAC4_s1_2
13,94.9489117,1,3,_HLAC4,s1,_HLAC4_s1_2
14,93.45705343,1,3,_HLAC4,s1,_HLAC4_s1_2
15,92.22379136,1,3,_HLAC4,s1,_HLAC4_s1_2
16,91.13633795,1,3,_HLAC4,s1,_HLAC4_s1_2
17,90.18843032,1,3,_HLAC4,s1,_HLAC4_s1_2
18,89.43524177,1,3,_HLAC4,s1,_HLAC4_s1_2
19,88.7840034,1,3,_HLAC4,s1,_HLAC4_s1_2
20,88.20669168,1,3,_HLAC4,s1,_HLAC4_s1_2
21,87.71210932,1,3,_HLAC4,s1,_HLAC4_s1_2
22,87.28220569,1,3,_HLAC4,s1,_HLAC4_s1_2
23,86.89881174,1,3,_HLAC4,s1,_HLAC4_s1_2
24,86.57084072,1,3,_HLAC4,s1,_HLAC4_s1_2
25,86.27275473,1,3,_HLAC4,s1,_HLAC4_s1_2
26,86.10675866,1,3,_HLAC4,s1,_HLAC4_s1_2
27,86.09255401,1,3,_HLAC4,s1,_HLAC4_s1_2
28,85.9945952,1,3,_HLAC4,s1,_HLAC4_s1_2
29,85.8482504,1,3,_HLAC4,s1,_HLAC4_s1_2
30,85.68842846,1,3,_HLAC4,s1,_HLAC4_s1_2
1,143.3872319,1,3,_HLAC4,s2,_HLAC4_s2_1
2,144.508861,1,3,_HLAC4,s2,_HLAC4_s2_1
3,145.6458128,1,3,_HLAC4,s2,_HLAC4_s2_1
4,146.8048207,1,3,_HLAC4,s2,_HLAC4_s2_1
5,147.663345,1,3,_HLAC4,s2,_HLAC4_s2_1
6,148.6665288,1,3,_HLAC4,s2,_HLAC4_s2_1
7,150.375892,1,3,_HLAC4,s2,_HLAC4_s2_1
8,152.0646337,1,3,_HLAC4,s2,_HLAC4_s2_1
9,153.7298071,1,3,_HLAC4,s2,_HLAC4_s2_1
10,155.1661353,1,3,_HLAC4,s2,_HLAC4_s2_1
11,156.4998805,1,3,_HLAC4,s2,_HLAC4_s2_1
12,157.7129951,1,3,_HLAC4,s2,_HLAC4_s2_1
13,158.6785115,1,3,_HLAC4,s2,_HLAC4_s2_1
14,159.5550715,1,3,_HLAC4,s2,_HLAC4_s2_1
15,160.2980649,1,3,_HLAC4,s2,_HLAC4_s2_1
16,160.9924298,1,3,_HLAC4,s2,_HLAC4_s2_1
17,161.6690385,1,3,_HLAC4,s2,_HLAC4_s2_1
18,162.3833552,1,3,_HLAC4,s2,_HLAC4_s2_1
19,163.1239242,1,3,_HLAC4,s2,_HLAC4_s2_1
20,163.8897949,1,3,_HLAC4,s2,_HLAC4_s2_1
21,164.6592855,1,3,_HLAC4,s2,_HLAC4_s2_1
22,165.4132068,1,3,_HLAC4,s2,_HLAC4_s2_1
23,166.1347361,1,3,_HLAC4,s2,_HLAC4_s2_1
24,166.6032919,1,3,_HLAC4,s2,_HLAC4_s2_1
25,166.9149135,1,3,_HLAC4,s2,_HLAC4_s2_1
26,166.840292,1,3,_HLAC4,s2,_HLAC4_s2_1
27,166.4971926,1,3,_HLAC4,s2,_HLAC4_s2_1
28,165.9421704,1,3,_HLAC4,s2,_HLAC4_s2_1
29,164.8300029,1,3,_HLAC4,s2,_HLAC4_s2_1
30,163.5052804,1,3,_HLAC4,s2,_HLAC4_s2_1
1,161.8613106,1,3,_HLAC4,s2,_HLAC4_s2_2
2,160.3286628,1,3,_HLAC4,s2,_HLAC4_s2_2
3,158.7502229,1,3,_HLAC4,s2,_HLAC4_s2_2
4,156.6229028,1,3,_HLAC4,s2,_HLAC4_s2_2
5,154.3702232,1,3,_HLAC4,s2,_HLAC4_s2_2
6,151.4289224,1,3,_HLAC4,s2,_HLAC4_s2_2
7,148.2136061,1,3,_HLAC4,s2,_HLAC4_s2_2
8,144.0861514,1,3,_HLAC4,s2,_HLAC4_s2_2
9,139.6854451,1,3,_HLAC4,s2,_HLAC4_s2_2
10,134.6708555,1,3,_HLAC4,s2,_HLAC4_s2_2
11,129.5183582,1,3,_HLAC4,s2,_HLAC4_s2_2
12,124.1455852,1,3,_HLAC4,s2,_HLAC4_s2_2
13,118.9682618,1,3,_HLAC4,s2,_HLAC4_s2_2
14,114.0185184,1,3,_HLAC4,s2,_HLAC4_s2_2
15,109.6781829,1,3,_HLAC4,s2,_HLAC4_s2_2
16,105.8590086,1,3,_HLAC4,s2,_HLAC4_s2_2
17,102.8603904,1,3,_HLAC4,s2,_HLAC4_s2_2
18,100.3732195,1,3,_HLAC4,s2,_HLAC4_s2_2
19,98.72841308,1,3,_HLAC4,s2,_HLAC4_s2_2
20,97.45671309,1,3,_HLAC4,s2,_HLAC4_s2_2
21,96.77825434,1,3,_HLAC4,s2,_HLAC4_s2_2
22,96.27695809,1,3,_HLAC4,s2,_HLAC4_s2_2
23,96.11080027,1,3,_HLAC4,s2,_HLAC4_s2_2
24,96.00516078,1,3,_HLAC4,s2,_HLAC4_s2_2
25,95.9924106,1,3,_HLAC4,s2,_HLAC4_s2_2
26,95.98730782,1,3,_HLAC4,s2,_HLAC4_s2_2
27,95.99389079,1,3,_HLAC4,s2,_HLAC4_s2_2
28,96.00109446,1,3,_HLAC4,s2,_HLAC4_s2_2
29,96.01562947,1,3,_HLAC4,s2,_HLAC4_s2_2
30,96.0279107,1,3,_HLAC4,s2,_HLAC4_s2_2
1,117.2541358,3,4,_HLCD5,s1,_HLCD5_s1_1
2,116.9040954,3,4,_HLCD5,s1,_HLCD5_s1_1
3,116.4930543,3,4,_HLCD5,s1,_HLCD5_s1_1
4,115.9730302,3,4,_HLCD5,s1,_HLCD5_s1_1
5,115.5308674,3,4,_HLCD5,s1,_HLCD5_s1_1
6,115.0770631,3,4,_HLCD5,s1,_HLCD5_s1_1
7,114.113676,3,4,_HLCD5,s1,_HLCD5_s1_1
8,113.0369359,3,4,_HLCD5,s1,_HLCD5_s1_1
9,111.8132355,3,4,_HLCD5,s1,_HLCD5_s1_1
10,110.4422511,3,4,_HLCD5,s1,_HLCD5_s1_1
11,109.005573,3,4,_HLCD5,s1,_HLCD5_s1_1
12,107.4165604,3,4,_HLCD5,s1,_HLCD5_s1_1
13,105.7975476,3,4,_HLCD5,s1,_HLCD5_s1_1
14,104.1499448,3,4,_HLCD5,s1,_HLCD5_s1_1
15,102.5805791,3,4,_HLCD5,s1,_HLCD5_s1_1
16,101.0565951,3,4,_HLCD5,s1,_HLCD5_s1_1
17,99.6458672,3,4,_HLCD5,s1,_HLCD5_s1_1
18,98.41768291,3,4,_HLCD5,s1,_HLCD5_s1_1
19,97.31707603,3,4,_HLCD5,s1,_HLCD5_s1_1
20,96.51572172,3,4,_HLCD5,s1,_HLCD5_s1_1
21,95.81498722,3,4,_HLCD5,s1,_HLCD5_s1_1
22,95.30452782,3,4,_HLCD5,s1,_HLCD5_s1_1
23,94.94270806,3,4,_HLCD5,s1,_HLCD5_s1_1
24,94.65840491,3,4,_HLCD5,s1,_HLCD5_s1_1
25,94.48388313,3,4,_HLCD5,s1,_HLCD5_s1_1
26,94.33246035,3,4,_HLCD5,s1,_HLCD5_s1_1
27,94.21826018,3,4,_HLCD5,s1,_HLCD5_s1_1
28,94.12615637,3,4,_HLCD5,s1,_HLCD5_s1_1
29,94.04474836,3,4,_HLCD5,s1,_HLCD5_s1_1
30,93.99018434,3,4,_HLCD5,s1,_HLCD5_s1_1
1,93.9134446,3,4,_HLCD5,s1,_HLCD5_s1_2
2,93.96257903,3,4,_HLCD5,s1,_HLCD5_s1_2
3,94.12504095,3,4,_HLCD5,s1,_HLCD5_s1_2
4,94.47264378,3,4,_HLCD5,s1,_HLCD5_s1_2
5,95.06648203,3,4,_HLCD5,s1,_HLCD5_s1_2
6,96.02840054,3,4,_HLCD5,s1,_HLCD5_s1_2
7,97.29327949,3,4,_HLCD5,s1,_HLCD5_s1_2
8,98.78606193,3,4,_HLCD5,s1,_HLCD5_s1_2
9,100.4540116,3,4,_HLCD5,s1,_HLCD5_s1_2
10,102.2214116,3,4,_HLCD5,s1,_HLCD5_s1_2
11,104.0624074,3,4,_HLCD5,s1,_HLCD5_s1_2
12,105.9092402,3,4,_HLCD5,s1,_HLCD5_s1_2
13,107.7078586,3,4,_HLCD5,s1,_HLCD5_s1_2
14,109.3969206,3,4,_HLCD5,s1,_HLCD5_s1_2
15,110.7766,3,4,_HLCD5,s1,_HLCD5_s1_2
16,111.7776694,3,4,_HLCD5,s1,_HLCD5_s1_2
17,112.4088216,3,4,_HLCD5,s1,_HLCD5_s1_2
18,112.665762,3,4,_HLCD5,s1,_HLCD5_s1_2
19,112.5165331,3,4,_HLCD5,s1,_HLCD5_s1_2
20,111.9935247,3,4,_HLCD5,s1,_HLCD5_s1_2
21,111.1620778,3,4,_HLCD5,s1,_HLCD5_s1_2
22,110.0214674,3,4,_HLCD5,s1,_HLCD5_s1_2
23,108.574761,3,4,_HLCD5,s1,_HLCD5_s1_2
24,106.7573846,3,4,_HLCD5,s1,_HLCD5_s1_2
25,104.7578981,3,4,_HLCD5,s1,_HLCD5_s1_2
26,102.6998257,3,4,_HLCD5,s1,_HLCD5_s1_2
27,100.9142376,3,4,_HLCD5,s1,_HLCD5_s1_2
28,100.7426632,3,4,_HLCD5,s1,_HLCD5_s1_2
29,99.89465616,3,4,_HLCD5,s1,_HLCD5_s1_2
30,98.56691667,3,4,_HLCD5,s1,_HLCD5_s1_2
1,113.1997315,3,2,_LLCB3,s3,_LLCB3_s3_1
2,112.7918826,3,2,_LLCB3,s3,_LLCB3_s3_1
3,112.3291586,3,2,_LLCB3,s3,_LLCB3_s3_1
4,111.7299027,3,2,_LLCB3,s3,_LLCB3_s3_1
5,111.2204362,3,2,_LLCB3,s3,_LLCB3_s3_1
6,110.7777751,3,2,_LLCB3,s3,_LLCB3_s3_1
7,109.9386471,3,2,_LLCB3,s3,_LLCB3_s3_1
8,109.0218064,3,2,_LLCB3,s3,_LLCB3_s3_1
9,108.0281474,3,2,_LLCB3,s3,_LLCB3_s3_1
10,107.0151487,3,2,_LLCB3,s3,_LLCB3_s3_1
11,105.9768734,3,2,_LLCB3,s3,_LLCB3_s3_1
12,104.9611018,3,2,_LLCB3,s3,_LLCB3_s3_1
13,103.9540191,3,2,_LLCB3,s3,_LLCB3_s3_1
14,102.9388867,3,2,_LLCB3,s3,_LLCB3_s3_1
15,101.944589,3,2,_LLCB3,s3,_LLCB3_s3_1
16,101.0004321,3,2,_LLCB3,s3,_LLCB3_s3_1
17,100.150327,3,2,_LLCB3,s3,_LLCB3_s3_1
18,99.36826098,3,2,_LLCB3,s3,_LLCB3_s3_1
19,98.73614131,3,2,_LLCB3,s3,_LLCB3_s3_1
20,98.15399879,3,2,_LLCB3,s3,_LLCB3_s3_1
21,97.72039586,3,2,_LLCB3,s3,_LLCB3_s3_1
22,97.34025524,3,2,_LLCB3,s3,_LLCB3_s3_1
23,97.02806899,3,2,_LLCB3,s3,_LLCB3_s3_1
24,96.74425184,3,2,_LLCB3,s3,_LLCB3_s3_1
25,96.47094495,3,2,_LLCB3,s3,_LLCB3_s3_1
26,96.18741987,3,2,_LLCB3,s3,_LLCB3_s3_1
27,95.90607069,3,2,_LLCB3,s3,_LLCB3_s3_1
28,95.62978891,3,2,_LLCB3,s3,_LLCB3_s3_1
29,95.37841799,3,2,_LLCB3,s3,_LLCB3_s3_1
30,95.14456695,3,2,_LLCB3,s3,_LLCB3_s3_1
1,94.82865558,3,2,_LLCB3,s3,_LLCB3_s3_2
2,94.72459369,3,2,_LLCB3,s3,_LLCB3_s3_2
3,94.65495254,3,2,_LLCB3,s3,_LLCB3_s3_2
4,94.61799951,3,2,_LLCB3,s3,_LLCB3_s3_2
5,94.61049586,3,2,_LLCB3,s3,_LLCB3_s3_2
6,94.61045557,3,2,_LLCB3,s3,_LLCB3_s3_2
7,94.61669759,3,2,_LLCB3,s3,_LLCB3_s3_2
8,94.629855,3,2,_LLCB3,s3,_LLCB3_s3_2
9,94.64517915,3,2,_LLCB3,s3,_LLCB3_s3_2
10,94.66453739,3,2,_LLCB3,s3,_LLCB3_s3_2
11,94.69934649,3,2,_LLCB3,s3,_LLCB3_s3_2
12,94.76093046,3,2,_LLCB3,s3,_LLCB3_s3_2
13,94.84280537,3,2,_LLCB3,s3,_LLCB3_s3_2
14,94.95428962,3,2,_LLCB3,s3,_LLCB3_s3_2
15,95.1016662,3,2,_LLCB3,s3,_LLCB3_s3_2
16,95.2788386,3,2,_LLCB3,s3,_LLCB3_s3_2
17,95.50450028,3,2,_LLCB3,s3,_LLCB3_s3_2
18,95.82329673,3,2,_LLCB3,s3,_LLCB3_s3_2
19,96.26309384,3,2,_LLCB3,s3,_LLCB3_s3_2
20,96.92150407,3,2,_LLCB3,s3,_LLCB3_s3_2
21,97.90046128,3,2,_LLCB3,s3,_LLCB3_s3_2
22,99.10321911,3,2,_LLCB3,s3,_LLCB3_s3_2
23,100.5948541,3,2,_LLCB3,s3,_LLCB3_s3_2
24,102.4508562,3,2,_LLCB3,s3,_LLCB3_s3_2
25,104.4238967,3,2,_LLCB3,s3,_LLCB3_s3_2
26,106.4947236,3,2,_LLCB3,s3,_LLCB3_s3_2
27,106.6391056,3,2,_LLCB3,s3,_LLCB3_s3_2
28,107.092875,3,2,_LLCB3,s3,_LLCB3_s3_2
29,108.1092108,3,2,_LLCB3,s3,_LLCB3_s3_2
30,109.7403725,3,2,_LLCB3,s3,_LLCB3_s3_2
1,125.0117095,3,4,_HLCD5,s3,_HLCD5_s3_1
2,124.6082588,3,4,_HLCD5,s3,_HLCD5_s3_1
3,124.0866415,3,4,_HLCD5,s3,_HLCD5_s3_1
4,123.3053128,3,4,_HLCD5,s3,_HLCD5_s3_1
5,122.6534632,3,4,_HLCD5,s3,_HLCD5_s3_1
6,122.0791616,3,4,_HLCD5,s3,_HLCD5_s3_1
7,120.7574261,3,4,_HLCD5,s3,_HLCD5_s3_1
8,119.2929885,3,4,_HLCD5,s3,_HLCD5_s3_1
9,117.5495749,3,4,_HLCD5,s3,_HLCD5_s3_1
10,115.7053355,3,4,_HLCD5,s3,_HLCD5_s3_1
11,113.7830112,3,4,_HLCD5,s3,_HLCD5_s3_1
12,111.7109825,3,4,_HLCD5,s3,_HLCD5_s3_1
13,109.5906006,3,4,_HLCD5,s3,_HLCD5_s3_1
14,107.3534253,3,4,_HLCD5,s3,_HLCD5_s3_1
15,105.1399726,3,4,_HLCD5,s3,_HLCD5_s3_1
16,102.9500832,3,4,_HLCD5,s3,_HLCD5_s3_1
17,100.903382,3,4,_HLCD5,s3,_HLCD5_s3_1
18,98.93793498,3,4,_HLCD5,s3,_HLCD5_s3_1
19,97.30638662,3,4,_HLCD5,s3,_HLCD5_s3_1
20,95.91190127,3,4,_HLCD5,s3,_HLCD5_s3_1
21,94.81935549,3,4,_HLCD5,s3,_HLCD5_s3_1
22,94.08873967,3,4,_HLCD5,s3,_HLCD5_s3_1
23,93.49997345,3,4,_HLCD5,s3,_HLCD5_s3_1
24,93.23828836,3,4,_HLCD5,s3,_HLCD5_s3_1
25,93.06133801,3,4,_HLCD5,s3,_HLCD5_s3_1
26,93.02384848,3,4,_HLCD5,s3,_HLCD5_s3_1
27,93.08373893,3,4,_HLCD5,s3,_HLCD5_s3_1
28,93.18772037,3,4,_HLCD5,s3,_HLCD5_s3_1
29,93.43228616,3,4,_HLCD5,s3,_HLCD5_s3_1
30,93.83422483,3,4,_HLCD5,s3,_HLCD5_s3_1
1,94.57667645,3,4,_HLCD5,s3,_HLCD5_s3_2
2,95.71130336,3,4,_HLCD5,s3,_HLCD5_s3_2
3,97.08885599,3,4,_HLCD5,s3,_HLCD5_s3_2
4,98.70395961,3,4,_HLCD5,s3,_HLCD5_s3_2
5,100.6382832,3,4,_HLCD5,s3,_HLCD5_s3_2
6,102.6693728,3,4,_HLCD5,s3,_HLCD5_s3_2
7,104.7718152,3,4,_HLCD5,s3,_HLCD5_s3_2
8,106.9521085,3,4,_HLCD5,s3,_HLCD5_s3_2
9,109.2338935,3,4,_HLCD5,s3,_HLCD5_s3_2
10,111.5437415,3,4,_HLCD5,s3,_HLCD5_s3_2
11,113.8547316,3,4,_HLCD5,s3,_HLCD5_s3_2
12,115.9847845,3,4,_HLCD5,s3,_HLCD5_s3_2
13,117.8306658,3,4,_HLCD5,s3,_HLCD5_s3_2
14,119.3923945,3,4,_HLCD5,s3,_HLCD5_s3_2
15,120.5326901,3,4,_HLCD5,s3,_HLCD5_s3_2
16,121.1986114,3,4,_HLCD5,s3,_HLCD5_s3_2
17,121.6216296,3,4,_HLCD5,s3,_HLCD5_s3_2
18,121.8348646,3,4,_HLCD5,s3,_HLCD5_s3_2
19,121.8099006,3,4,_HLCD5,s3,_HLCD5_s3_2
20,121.6799103,3,4,_HLCD5,s3,_HLCD5_s3_2
21,121.4394731,3,4,_HLCD5,s3,_HLCD5_s3_2
22,121.0206245,3,4,_HLCD5,s3,_HLCD5_s3_2
23,120.4035352,3,4,_HLCD5,s3,_HLCD5_s3_2
24,119.6068523,3,4,_HLCD5,s3,_HLCD5_s3_2
25,118.5885052,3,4,_HLCD5,s3,_HLCD5_s3_2
26,117.2999397,3,4,_HLCD5,s3,_HLCD5_s3_2
27,116.7208384,3,4,_HLCD5,s3,_HLCD5_s3_2
28,116.737646,3,4,_HLCD5,s3,_HLCD5_s3_2
29,115.9735493,3,4,_HLCD5,s3,_HLCD5_s3_2
30,114.8199819,3,4,_HLCD5,s3,_HLCD5_s3_2
1,121.2069952,3,1,_HHCA3,s1,_HHCA3_s1_1
2,120.3541812,3,1,_HHCA3,s1,_HHCA3_s1_1
3,119.4355526,3,1,_HHCA3,s1,_HHCA3_s1_1
4,118.4314599,3,1,_HHCA3,s1,_HHCA3_s1_1
5,117.6266386,3,1,_HHCA3,s1,_HHCA3_s1_1
6,116.5702785,3,1,_HHCA3,s1,_HHCA3_s1_1
7,114.8734496,3,1,_HHCA3,s1,_HHCA3_s1_1
8,113.0628697,3,1,_HHCA3,s1,_HHCA3_s1_1
9,111.2033822,3,1,_HHCA3,s1,_HHCA3_s1_1
10,109.3016098,3,1,_HHCA3,s1,_HHCA3_s1_1
11,107.4386619,3,1,_HHCA3,s1,_HHCA3_s1_1
12,105.609017,3,1,_HHCA3,s1,_HHCA3_s1_1
13,103.9584843,3,1,_HHCA3,s1,_HHCA3_s1_1
14,102.4106852,3,1,_HHCA3,s1,_HHCA3_s1_1
15,100.9739863,3,1,_HHCA3,s1,_HHCA3_s1_1
16,99.80827744,3,1,_HHCA3,s1,_HHCA3_s1_1
17,98.76384174,3,1,_HHCA3,s1,_HHCA3_s1_1
18,97.89774288,3,1,_HHCA3,s1,_HHCA3_s1_1
19,97.22674582,3,1,_HHCA3,s1,_HHCA3_s1_1
20,96.64856489,3,1,_HHCA3,s1,_HHCA3_s1_1
21,96.21014577,3,1,_HHCA3,s1,_HHCA3_s1_1
22,95.84720354,3,1,_HHCA3,s1,_HHCA3_s1_1
23,95.53090821,3,1,_HHCA3,s1,_HHCA3_s1_1
24,95.28490251,3,1,_HHCA3,s1,_HHCA3_s1_1
25,95.06198799,3,1,_HHCA3,s1,_HHCA3_s1_1
26,94.85989697,3,1,_HHCA3,s1,_HHCA3_s1_1
27,94.73289252,3,1,_HHCA3,s1,_HHCA3_s1_1
28,94.63137926,3,1,_HHCA3,s1,_HHCA3_s1_1
29,94.56409332,3,1,_HHCA3,s1,_HHCA3_s1_1
30,94.55094368,3,1,_HHCA3,s1,_HHCA3_s1_1
1,94.70167454,3,1,_HHCA3,s1,_HHCA3_s1_2
2,94.93973116,3,1,_HHCA3,s1,_HHCA3_s1_2
3,95.28979726,3,1,_HHCA3,s1,_HHCA3_s1_2
4,95.76384631,3,1,_HHCA3,s1,_HHCA3_s1_2
5,96.41337518,3,1,_HHCA3,s1,_HHCA3_s1_2
6,97.20978222,3,1,_HHCA3,s1,_HHCA3_s1_2
7,98.10527317,3,1,_HHCA3,s1,_HHCA3_s1_2
8,99.09677199,3,1,_HHCA3,s1,_HHCA3_s1_2
9,100.2197565,3,1,_HHCA3,s1,_HHCA3_s1_2
10,101.3635372,3,1,_HHCA3,s1,_HHCA3_s1_2
11,102.5239465,3,1,_HHCA3,s1,_HHCA3_s1_2
12,103.7009479,3,1,_HHCA3,s1,_HHCA3_s1_2
13,104.8271085,3,1,_HHCA3,s1,_HHCA3_s1_2
14,105.8568072,3,1,_HHCA3,s1,_HHCA3_s1_2
15,106.8081013,3,1,_HHCA3,s1,_HHCA3_s1_2
16,107.720734,3,1,_HHCA3,s1,_HHCA3_s1_2
17,108.5737947,3,1,_HHCA3,s1,_HHCA3_s1_2
18,109.4004239,3,1,_HHCA3,s1,_HHCA3_s1_2
19,110.2109609,3,1,_HHCA3,s1,_HHCA3_s1_2
20,111.0347172,3,1,_HHCA3,s1,_HHCA3_s1_2
21,111.7504463,3,1,_HHCA3,s1,_HHCA3_s1_2
