1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,duration,mean_f0,tone,pitch_con
-2.308255741,-2.316406881,-2.064204898,-1.535805524,-1.535805524,-0.980734848,-0.56493426,-0.240620011,0.043461543,0.289266592,0.289266592,0.518053702,0.753558906,0.939600612,1.027334605,1.029109787,0.938189492,0.938189492,0.751723208,0.568929969,0.487821899,0.473864619,0.444136752,0.444136752,0.378631671,0.32879538,0.319252882,0.288015702,0.147713766,0.147713766,0.130768571,0.981693464,1,zhong_1_195
0.843019549,0.843019549,0.843019549,0.843019549,0.843019549,0.843019549,0.843019549,1.176559983,1.176559983,1.246527242,1.207552179,1.034270111,0.689953166,0.689953166,0.444089507,0.120770934,-0.073983438,-0.344936281,-0.54310823,-0.54310823,-0.763958373,-0.921080444,-1.095024136,-1.244658352,-1.330004034,-1.330004034,-1.396447289,-1.4412337,-1.413577059,-1.246249511,0.128131739,0.936077284,3,zhong_3_292
-2.928638547,-2.928638547,-2.928638547,0.148405179,0.148405179,0.148405179,0.352247752,0.352247752,0.480705443,0.480705443,0.480705443,0.511788898,0.511788898,0.511788898,0.459680007,0.459680007,0.37323403,0.37323403,0.37323403,0.286410634,0.286410634,0.286410634,0.235974911,0.235974911,0.229483475,0.229483475,0.229483475,0.200009108,0.200009108,0.200009108,0.057692016,1.053688171,4,zhong_4_203
-0.178451028,-0.157570739,-0.116931609,-0.088919892,-0.088919892,-0.064037791,-0.051041001,-0.050866497,-0.055689377,-0.061631709,-0.068533177,-0.078152768,-0.092753779,-0.111004694,-0.133193509,-0.171535356,-0.206396441,-0.206396441,-0.267677863,-0.309904794,-0.407441721,-0.446139382,-0.548888772,-0.646432088,-0.647665137,-0.644657191,-0.642645541,-0.642645541,3.607751449,3.578372283,0.143089698,1.087854857,4,meng_4_146
-0.455005427,-0.58784908,-0.661782407,-0.705372343,-0.725452145,-0.728453472,-0.728453472,-0.732617434,-0.749189412,-0.764153714,-0.749453349,-0.700953027,-0.644860956,-0.581595444,-0.491471405,-0.386282451,-0.29448332,-0.207511472,-0.121181485,-0.021139335,0.093934698,0.20755623,0.20755623,0.325338083,0.476182567,0.764630778,1.560365901,2.165382343,2.453470073,2.78284425,0.14550791,0.946372484,2,meng_2_83
0.991299797,0.991299797,0.944360658,0.807627922,0.451448377,0.175381911,-0.18039223,-0.18039223,-0.220899015,-0.094331991,-0.053914498,-1.022853811,-1.022853811,-1.134306519,-1.200102207,-1.394294297,-1.421040454,-1.079275434,-1.079275434,-0.993925121,-0.573425045,-0.437582996,0.016974417,0.016974417,0.411173853,0.627053302,0.985376077,1.68180028,1.68180028,2.306294006,0.12627948,0.465674901,2,meng_2_142
-1.319348145,-1.573974705,-1.573974705,-1.59368898,-1.500231945,-1.374661096,-1.214864558,-0.931917139,-0.931917139,-0.535396947,-0.240137131,0.018318822,0.247225962,0.247225962,0.468854603,0.684824294,0.833514687,0.949478849,1.075843123,1.075843123,1.187299242,1.22571145,1.216114931,1.144351528,1.144351528,0.272524809,0.188793993,0.214539901,0.270902238,0.324393445,0.127617855,1.03605121,2,meng_2_85
2.060830037,1.47236477,1.356657081,1.356657081,1.202589594,1.202589594,0.853587849,0.853587849,0.710102283,0.710102283,0.451740145,0.259305973,0.259305973,-0.026798477,-0.026798477,-0.153130546,-0.153130546,-0.457669574,-0.457669574,-0.559232396,-0.83254071,-0.83254071,-0.922068276,-0.922068276,-1.07581517,-1.07581517,-1.181221315,-1.181221315,-1.280890084,-1.610809894,0.086567369,0.998576572,3,meng_3_170
-0.523467042,-0.825728445,-0.970918522,-1.032692304,-0.944010007,-0.875502914,-0.834442197,-0.783432814,-0.413024571,-0.13535862,0.112846599,0.313813151,0.647802584,0.787730998,0.865651796,0.882701041,1.010337242,1.205038331,1.347168731,1.277319652,1.156044054,0.993679134,0.773114154,0.349351798,0.308059307,0.394186561,0.387511426,-1.088186104,-2.061868952,-2.323724066,0.194614462,1.054650576,1,zhong_1_134
-1.580969806,-1.535067931,-1.4895998,-1.432738952,-1.361872215,-1.273564,-1.153512074,-0.976326029,-0.746209571,-0.512910225,-0.329470547,-0.193436553,-0.084928373,0.015736355,0.112983063,0.327240434,0.459460122,0.626799296,0.890125835,1.173345869,1.376905588,1.436357233,1.387463288,1.220720692,0.9937124,0.831302737,0.714932398,0.673703176,0.475339315,-0.045521725,0.159576349,0.96782285,2,zhong_2_290
0.835379101,0.835379101,0.835379101,0.835379101,0.835379101,0.835379101,1.220824209,1.220824209,1.151644227,1.151644227,0.983783679,0.983783679,0.604149045,0.604149045,0.229370851,0.229370851,-0.128926378,-0.128926378,-0.479161037,-0.479161037,-0.743850888,-0.743850888,-0.990776734,-0.990776734,-1.212175126,-1.212175126,-1.404509702,-1.597665473,-1.597665473,-1.682197653,0.079719937,0.922282786,3,zhong_3_51
-1.031749307,-0.949074321,-0.912176497,-0.898259243,-0.914004718,-0.961641606,-1.019434282,-1.064333247,-1.084629965,-1.059228296,-0.924030453,-0.195673797,-0.117434806,-0.20340685,-0.240521644,-0.196385287,-0.116537254,-0.024321607,0.075496679,0.182589715,0.293402566,0.444975257,0.588431881,0.708930111,0.831343411,1.217767385,1.460117781,1.734311516,2.031033754,2.344443127,0.166669468,0.863090127,2,zhong_2_297
1.874122606,1.62334031,1.62334031,1.359583301,1.359583301,1.359583301,0.981987045,0.981987045,0.576832853,0.576832853,0.220138257,0.220138257,-0.058388864,-0.058388864,-0.058388864,-0.322564028,-0.322564028,-0.526528896,-0.526528896,-0.724042027,-0.724042027,-0.724042027,-0.895023117,-0.895023117,-1.034739052,-1.034739052,-1.177074199,-1.177074199,-1.24915909,-1.24915909,0.067951548,0.874844745,3,zhong_3_59
2.488663853,1.55573642,0.880898816,0.880898816,0.548606507,0.467451626,0.46939368,0.46939368,0.406700956,0.196100274,-0.171726772,-0.171726772,-0.61805637,-1.023370465,-1.292704014,-1.292704014,-1.403345113,-1.370774256,-1.230983717,-1.230983717,-1.014840799,-0.73745214,-0.422228979,-0.422228979,-0.072943366,0.307011552,0.69477571,0.69477571,1.053246559,1.362415315,0.115072852,1.011469628,1,wang_1_158
-0.917375785,-1.279246304,-1.287267269,-1.283045,-1.228531253,-1.064135208,-0.930886216,-0.860114891,-0.849096808,-0.854070467,-0.816693626,-0.706837013,-0.321762115,-0.130505222,0.067150621,0.327733784,0.997931903,1.182172906,1.326719801,1.398747173,1.214606964,0.867166379,0.373659,-0.143744546,-0.387478274,0.128584177,0.676054643,1.109022583,1.596474533,1.79476553,0.194746787,1.018617087,1,zhong_1_128
0.402481897,0.402481897,3.066705214,2.243326458,1.926726343,1.381648802,0.751817418,0.344467156,0.185882718,0.126285192,0.055083903,-0.119574746,-0.19064485,-0.263396361,-0.451336838,-0.492123897,-0.720235368,-0.800848194,-0.84269164,-1.003306488,-0.99694478,-0.957589104,-0.905849269,-0.806053759,-0.693872541,-0.481256358,-0.322920199,-0.231535058,-0.278489123,-0.328238428,0.212567469,0.882433823,2,zhong_2_199
1.396612655,1.388255324,1.388255324,1.408559848,1.402466102,1.402466102,1.086140353,0.886456814,0.886456814,0.510157328,0.170526328,0.170526328,0.064182455,0.012440078,0.012440078,-0.032552892,-0.263942946,-0.263942946,-0.43977218,-0.516373804,-0.516373804,-0.6100522,-0.675729385,-0.675729385,-0.717397054,-1.166681609,-1.166681609,-1.658428278,-1.741141921,-1.741141921,0.103412796,0.995987132,3,meng_3_236
-1.570799639,-1.584074358,-1.603929653,-1.627468772,-1.645429824,-1.655467824,-1.657409126,-1.657409126,0.679097033,0.680053983,0.680304147,0.679901189,0.67861924,0.675959438,0.671674327,0.66587724,0.658302017,0.648876022,0.636953987,0.618932209,0.590324382,0.551939868,0.504081343,0.471110003,0.449743094,0.440995598,0.446322545,0.471509491,0.517973611,0.583437555,0.154209078,0.850233653,3,meng_3_72
-0.616486301,0.47461143,0.597417748,0.967325993,1.375118179,1.642613982,1.649986767,1.544482087,1.337650634,1.01686447,0.593222534,0.15107303,-0.282294129,-0.68353034,-0.825042396,-0.986856908,-1.09861885,-1.133335834,-1.12006438,-1.1011948,-1.105214833,-1.134234377,-1.170563579,-1.170528989,-0.757272486,-0.214435045,0.21252916,0.533194596,0.651791318,0.651791318,0.168499811,0.986279376,2,meng_2_18
-2.229176081,-1.975016306,-1.700389749,-1.40216982,-1.40216982,-1.177138733,-0.895063824,-0.601374688,-0.448429838,-0.448429838,-0.170567631,-0.044456586,0.203924236,0.203924236,0.36038692,0.5593832,0.702826513,0.702826513,0.840067997,0.987373216,1.06936263,1.084388626,1.084388626,1.017401529,0.851444414,0.61276335,0.61276335,0.352152877,0.292823093,0.956181588,0.119503818,1.006033483,1,zhong_1_123
-0.429582939,-0.483298936,-0.483298936,-0.41118037,-0.068197012,0.269068175,0.269068175,0.466363809,0.648176271,0.93992811,0.93992811,1.202498402,1.266068259,1.206576759,1.206576759,1.085093022,0.912734046,0.912734046,0.674664949,0.354130532,-0.0239203,-0.0239203,-0.359733366,-0.696987647,-1.067794124,-1.067794124,-1.425464133,-1.754299078,-2.02906908,-2.02906908,0.115271521,1.059952698,3,meng_3_64
-2.422107187,-1.691490126,-1.691490126,-1.691490126,-0.995859636,-0.995859636,-0.995859636,-0.579217494,-0.579217494,-0.579217494,0.083837178,0.083837178,0.083837178,0.285716755,0.285716755,0.285716755,0.402873744,0.402873744,0.402873744,0.550148261,0.550148261,0.550148261,0.792554077,0.792554077,0.792554077,1.050647112,1.050647112,1.050647112,1.362238787,1.362238787,0.05164886,1.003355071,2,meng_2_247
-1.073878308,-1.073878308,-0.636419871,-0.056216039,0.404520515,0.626308231,0.653186769,0.524058466,0.303617612,0.090048661,-0.064376617,-0.136317735,-0.113076785,-0.022983358,0.075468037,0.164988471,0.276530832,0.430861553,0.619783742,0.810617385,0.976476791,1.091011463,1.111566345,0.979923064,0.649147899,0.043013312,0.043013312,-0.892830065,-2.143943937,-3.660221437,0.14876446,0.963208165,1,wang_1_55
0.3789819,0.3789819,-0.35548291,-0.35548291,-0.833389776,-0.833389776,-0.833389776,-1.179073056,-1.179073056,-1.334628857,-1.334628857,-1.175947469,-1.175947469,-0.76491898,-0.76491898,-0.328505671,-0.328505671,0.049273115,0.049273115,0.049273115,0.461397993,0.461397993,0.969645752,0.969645752,1.427072163,1.427072163,1.615257553,1.615257553,1.462376573,1.462376573,0.071702886,1.01074324,2,meng_2_243
-1.636980442,-1.580484233,-1.539231968,-1.520213452,-1.405324276,-1.232683298,-1.095056196,-0.981668617,-0.735041598,-0.56331926,-0.492701866,-0.322013516,-0.144443018,0.054682085,0.144332816,0.304210295,0.478641263,0.560188042,0.650038418,0.793777932,0.979895584,1.02858403,1.108054908,1.072012979,1.034941566,1.031742477,1.016124474,1.004408785,1.012875524,0.974650561,0.266962443,1.005802599,1,meng_1_90
2.79840268,2.79840268,2.146633173,0.939313101,0.586516917,0.349875084,0.247023809,0.194877918,0.124363242,0.124363242,0.010934754,-0.083980514,-0.141774374,-0.189944358,-0.247223471,-0.309575368,-0.365209862,-0.365209862,-0.417921583,-0.470363932,-0.515869675,-0.557697795,-0.609699594,-0.673488631,-0.673488631,-0.748983579,-0.838293351,-0.936572142,-1.037244702,-1.138165178,0.134505916,1.079813709,1,meng_1_191
0.549919688,0.549919688,0.549919688,0.549919688,2.313892913,2.313892913,1.691037422,1.375001623,1.154644356,0.753907182,0.4754349,0.15244024,0.15244024,-0.108090948,-0.321475646,-0.502850594,-0.654659014,-0.752152856,-0.752152856,-0.805560288,-0.827497399,-0.832042962,-0.82976598,-0.827431076,-0.831069989,-0.831069989,-0.850255017,-0.892676103,-0.952677691,-1.010942136,0.130733364,0.871630967,2,zhong_2_225
-1.774051562,-1.774051562,-1.774051562,-1.774051562,-1.774051562,1.444662938,1.383771772,1.082429159,0.907575619,0.783195307,0.702192629,0.656393094,0.660417018,0.655910398,0.621379825,0.571156233,0.533859435,0.522048317,0.512966443,0.481424804,0.433120882,0.381044429,0.240646598,0.08036069,-0.18303387,-0.481172341,-0.742451826,-0.804258704,-0.786690521,-0.786690521,0.184680074,0.914615345,2,zhong_2_224
-0.683133199,-0.115196654,0.031173808,0.829374459,1.047141949,1.180654248,1.339924739,1.366249343,1.327816082,1.264637587,1.19909514,1.089093159,0.990141169,0.624439751,0.472489915,0.347366026,0.147367447,0.003800086,-0.530636132,-0.648157291,-0.743681647,-0.900372474,-0.97364939,-1.099978822,-1.180710816,-1.28450621,-1.485639409,-1.480256002,-1.144791478,-0.990055387,0.216668611,0.995936454,4,meng_4_267
-0.029289468,-0.029289468,-0.029289468,-0.029289468,2.72062125,2.319622214,1.328647731,1.141039441,1.029659697,0.91397459,0.776099364,0.623059566,0.449872398,0.24016323,-0.009247127,-0.190920247,-0.291701519,-0.384751196,-0.48745039,-0.592109481,-0.689293801,-0.779275446,-0.872040205,-0.963668636,-1.045841599,-1.101789678,-1.106515692,-1.055327532,-0.971305023,-0.884364035,0.152603872,0.886865452,3,zhong_3_269
-2.666672656,-1.741918204,-1.347949258,-1.071701514,-0.885264512,-0.769419726,-0.560307171,-0.386133707,-0.149836204,0.11983175,0.367151143,0.558074116,0.841350231,0.989071092,1.122788715,1.206862569,1.223825791,1.174645949,1.083949481,0.921331196,0.859182193,0.773361913,0.631208265,0.429537211,0.190146017,-0.039245488,-0.399983377,-0.605585496,-0.80429624,-1.064004079,0.178330428,1.298363879,4,zhong_4_168
1.353446643,1.333781555,1.333781555,1.333781555,1.203792807,1.203792807,1.020149299,1.020149299,1.020149299,0.70181506,0.70181506,0.376358215,0.376358215,0.376358215,-0.01455361,-0.01455361,-0.393115347,-0.393115347,-0.393115347,-0.773141096,-0.773141096,-0.773141096,-1.093972295,-1.093972295,-1.289599235,-1.289599235,-1.289599235,-1.316036788,-1.316036788,-1.138837167,0.060788649,0.926513928,3,zhong_3_267
1.966093535,1.966093535,1.899097792,1.899097792,1.523818609,1.523818609,0.237481796,0.237481796,0.237481796,0.063631142,0.063631142,-0.079037004,-0.079037004,-0.225846287,-0.225846287,-0.225846287,-0.378290459,-0.378290459,-0.539503226,-0.539503226,-0.706955896,-0.706955896,-0.706955896,-0.85757817,-0.85757817,-0.976494111,-0.976494111,-1.052505018,-1.052505018,-1.052505018,0.066159546,0.849005286,3,zhong_3_146
0.305602184,0.305602184,1.153204508,1.366997091,1.366997091,1.305330818,1.153087789,1.153087789,0.880598571,0.880598571,0.594229145,0.363934677,0.363934677,0.232190248,0.232190248,0.114262705,0.018943636,0.018943636,-0.088246846,-0.275530233,-0.275530233,-0.459139941,-0.459139941,-0.727525958,-1.089221643,-1.089221643,-1.548354108,-1.899236848,-1.899236848,-1.999351325,0.096153361,0.871523206,3,zhong_3_149
-2.355948866,-1.809697688,-1.809697688,-1.128239654,-1.128239654,-0.807100844,-0.807100844,-0.653845314,-0.653845314,-0.509197708,-0.509197708,-0.282567279,-0.282567279,0.043965678,0.043965678,0.357518102,0.357518102,0.663593447,0.663593447,0.663593447,0.873460413,0.873460413,0.962250496,0.962250496,1.01519175,1.01519175,1.057640403,1.057640403,1.063205907,1.063205907,0.074999621,0.970716944,1,zhong_1_45
2.423827555,2.423827555,1.386807522,0.76387435,0.76387435,0.442295462,0.260542212,0.260542212,0.120717696,-0.015171167,-0.015171167,-0.139481356,-0.243249146,-0.243249146,-0.307437413,-0.303561351,-0.303561351,-0.230969471,-0.126397413,-0.126397413,-0.032321808,0.021711094,0.021711094,0.01527673,-0.077822682,-0.382921319,-0.382921319,-1.130338071,-2.42201812,-2.42201812,0.104637012,0.9772413,1,wang_1_538
1.960670552,1.973218578,1.961046442,1.947685654,1.944178636,1.944178636,-0.811914451,-0.750459455,-0.750459455,-0.601362405,-0.544021071,-0.514764235,-0.496232521,-0.481476882,-0.466947277,-0.451491356,-0.436764218,-0.425903316,-0.419027715,-0.414771222,-0.412061961,-0.410338018,-0.410338018,-0.40982272,-0.411560912,-0.415645358,-0.420259438,-0.423681647,-0.425540168,-0.42613468,0.143801899,1.159719618,1,wang_1_534
-1.812347548,-1.646496949,-1.464356701,-1.307485742,-1.254310992,-1.182309647,-1.089774614,-0.964824704,-0.78445748,-0.506280821,-0.397277803,-0.279581047,-0.158012368,-0.023030887,0.131825463,0.270727843,0.412833279,0.425421283,0.431743482,0.477611393,0.607833096,0.764746821,0.911216514,0.987179161,1.077845855,1.153800619,1.229379288,1.320816238,1.384371229,1.28319574,0.178836561,1.037901178,1,meng_1_224
-1.960116224,-1.960116224,-2.035588606,-2.035588606,-2.035588606,-0.667606133,-0.667606133,-0.106715788,-0.106715788,0.133782645,0.133782645,0.133782645,0.231224544,0.231224544,0.315866246,0.315866246,0.451013017,0.451013017,0.451013017,0.64998535,0.64998535,0.841672544,0.841672544,0.890499123,0.890499123,0.890499123,0.768065096,0.768065096,0.768065096,0.768065096,0.066268393,0.970879437,3,zhong_3_317
1.606973061,1.080638074,1.026693218,1.192737223,1.034997729,0.3148756,-0.384476238,-0.792498427,-0.885799394,-1.044493597,-1.236441897,-1.219753384,-1.148239283,-0.988919227,-0.978875443,-1.045175531,-1.051897715,-1.026017599,-0.877701947,-0.688535069,-0.392854423,0.519931756,0.879594485,1.098593674,1.331624209,1.326348206,1.260112468,0.719540845,0.375119425,-0.0061008,0.207642024,0.981103725,2,zhong_2_125
-1.920493839,-2.081006042,-1.665358879,-1.665358879,-0.784246061,-0.007298338,0.423865348,0.423865348,0.602030781,0.62259764,0.573722249,0.573722249,0.549886854,0.613630955,0.747693892,0.747693892,0.877990495,0.956759612,0.966413879,0.966413879,0.892927168,0.731581154,0.488704452,0.488704452,0.192836427,-0.128143227,-0.523564574,-0.523564574,-1.151387878,-1.990618435,0.116928866,1.041026493,1,wang_1_289
-1.693555887,-1.638293502,-1.555100727,-1.405922263,-1.191606406,-1.191606406,-0.983835661,-0.788582007,-0.580810836,-0.409956059,-0.289881752,-0.202529634,-0.114381989,0.00809675,0.159912289,0.320962438,0.509830216,0.737574958,0.967300125,1.16389363,1.288531569,1.34284122,1.355176687,1.338472059,1.27477695,1.107566806,0.760788132,0.273933363,-0.261277594,-0.302316469,0.149358934,1.042823914,1,zhong_1_311
0.218010715,0.339210438,0.47733601,0.601981448,0.72262914,0.72262914,0.852986917,0.953017879,1.001122869,1.005152094,1.005152094,0.970637114,0.890990699,0.770770181,0.641832414,0.641832414,0.514329817,0.356395882,0.109227181,0.109227181,-0.233370343,-0.630099551,-1.031999149,-1.357078058,-1.357078058,-1.557059206,-1.657848487,-1.693994897,-1.692971938,-1.692971938,0.122438025,0.93179571,4,wang_4_213
-3.177046551,-2.388142647,-1.550297418,-1.550297418,-0.832611607,-0.301729144,-0.301729144,0.073903432,0.37370118,0.37370118,0.622198572,0.803663743,0.803663743,0.905399445,0.935882071,0.935882071,0.897566679,0.897566679,0.775116438,0.562481042,0.562481042,0.31012804,0.123162961,0.123162961,0.049966323,0.042733168,0.042733168,0.014324618,-0.063782313,-0.063782313,0.099752743,0.953230367,1,wang_1_440
2.901479402,2.760172277,2.760172277,0.270140609,0.270140609,0.134060514,0.134060514,0.002548408,0.002548408,-0.093095236,-0.093095236,-0.15721631,-0.207251969,-0.207251969,-0.254905612,-0.254905612,-0.31104377,-0.31104377,-0.387620838,-0.387620838,-0.491772004,-0.491772004,-0.606663682,-0.606663682,-0.697463155,-0.697463155,-0.744143468,-0.744143468,-0.74509362,-0.74509362,0.081760818,1.039832989,3,meng_3_30
0.937410387,0.937410387,0.811707276,0.615998376,0.411995699,0.276360694,0.208385922,0.205830795,0.265544791,0.346863369,0.419865484,0.419865484,0.482985045,0.521705433,0.508244596,0.440612501,0.376814862,0.380709025,0.42345247,0.428828657,0.354131285,0.177516568,0.177516568,-0.097745957,-0.41193884,-0.750742357,-1.142614961,-1.682006017,-2.583263272,-3.461444274,0.140463396,1.054184643,4,meng_4_192
1.526769315,1.440171354,1.379081684,1.315871072,1.256008434,1.181240631,0.9421285,0.822689775,0.698411835,0.582111981,0.500326769,0.353539239,0.243872228,0.109571007,-0.011238653,-0.108313022,-0.22513378,-0.266492618,-0.319069113,-0.38899926,-0.461054068,-0.580225701,-0.654138832,-0.760364087,-0.867319857,-1.011080395,-1.344807117,-1.571245466,-1.846435989,-1.935875867,0.187051683,0.941208111,4,zhong_4_46
2.465336704,2.346313943,2.088400799,1.595938425,1.20607124,0.951142157,0.700167726,0.393143292,0.009695464,-0.372598102,-0.625423178,-0.7249473,-0.730165218,-0.689194864,-0.62687444,-0.558630316,-0.495066847,-0.449970533,-0.423986533,-0.392614192,-0.337766357,-0.294042759,-0.323464192,-0.426666909,-0.511504054,-0.514077643,-0.518600509,-0.639014495,-0.884430528,-1.217170784,0.15536847,1.050817683,1,meng_1_120
-2.041538055,-2.041538055,-2.041538055,-2.041538055,-2.041538055,0.769770402,1.028830044,1.028830044,1.018013638,0.929484642,0.866237061,0.816067171,0.816067171,0.742179408,0.561256029,0.443031255,0.443031255,0.344090979,0.234379959,0.115060283,0.031809914,0.031809914,-0.022685506,-0.045162715,-0.045680098,-0.030761765,-0.030761765,0.001276308,0.049731413,0.111785234,0.12322116,0.957454469,4,zhong_4_48
1.119159178,0.247234887,-0.432374396,-0.758152111,-0.803990543,-0.705299782,-0.568536199,-0.461595632,-0.461595632,-0.416049504,-0.441279903,-0.51837762,-0.61424009,-0.714801743,-0.816787654,-0.899373477,-0.918512528,-0.849097994,-0.704644466,-0.511916883,-0.29289547,-0.054428131,0.185957031,0.410201942,0.648166201,1.012914296,1.514095384,1.927163392,2.265410427,2.613647019,0.1513118,1.001977385,2,meng_2_57
-1.545929316,-1.435924665,-1.435924665,-1.320451526,-1.320451526,-1.180387985,-1.014458154,-1.014458154,-0.849245047,-0.675707776,-0.675707776,-0.421454987,-0.421454987,-0.130291901,0.118287287,0.118287287,0.38686573,0.38686573,0.642588805,0.844005261,0.844005261,1.002844433,1.002844433,1.108902922,1.159801476,1.159801476,1.168656126,1.168656126,1.158578705,1.170857402,0.093441608,0.980828503,1,wang_1_190
-1.221545931,-1.221545931,-1.307417091,-1.173191797,-1.173191797,-0.999968722,-0.859381833,-0.859381833,-0.730934547,-0.598100044,-0.598100044,-0.478068049,-0.402949091,-0.351763814,-0.351763814,-0.260882223,-0.082756573,-0.082756573,0.170765483,0.44207795,0.44207795,0.692325723,0.893951421,0.893951421,1.116790499,1.374694928,1.374694928,1.635887727,1.858240838,1.858240838,0.105233877,1.077268058,4,zhong_4_153
-1.159018257,-1.013784579,-0.992419204,-1.082893173,-1.17730205,-1.225741076,-1.221291674,-1.161406286,-1.0366517,-0.863529994,-0.691588246,-0.554435,-0.453589957,-0.296156741,-0.201873689,-0.074985211,0.074790033,0.225630771,0.369871467,0.507556619,0.652233309,0.810331545,0.963821492,1.098460853,1.221899773,1.330222741,1.409520808,1.488246401,1.516678485,1.537402541,0.166247425,1.039529531,1,meng_1_59
2.551857313,2.551857313,1.737938643,1.737938643,1.038163702,1.038163702,0.451972206,0.451972206,0.047344523,0.047344523,-0.207846835,-0.207846835,-0.412737927,-0.412737927,-0.605287479,-0.605287479,-0.749623646,-0.749623646,-0.749623646,-0.793737251,-0.793737251,-0.731937202,-0.731937202,-0.624857103,-0.624857103,-0.542433254,-0.542433254,-0.513464343,-0.513464343,-0.541079046,0.076096675,1.077513137,1,meng_1_51
