1st,2nd,3rd,4th,speaker,syl,tone,prev,pitch_con
0.10434394326055435,-4.961027156586944,33.11607263895413,298.1922952300849,s3,2,3,1,_LHAC1_s3_2
0.028451194017243737,-1.0433099969709905,-1.5655370986457964,148.02037819508325,s3,1,3,none,_LLCD4_s3_1
0.03042789632784209,-0.8733906053065035,-15.920409714728704,302.7208935678062,s1,1,3,none,_HHCA3_s1_1
-0.02034009806982512,-0.48290159987501147,41.396973850292255,-342.8573502806578,s3,2,4,3,_LLCD4_s3_2
0.0031059569162479694,-0.5017598114150307,14.978006966363873,-96.4073252215267,s2,2,1,1,_LHAA3_s2_2
-0.024078637386236747,1.0017200346095567,0.8947470148083725,-156.03056400934082,s2,1,1,none,_LHAA3_s2_1
-0.006805239308330419,0.8465754906351489,-16.430692823625296,36.912125615805564,s1,2,2,4,_LHDB1_s1_2
0.05386714188769123,-2.205789160035172,10.061949094007915,150.98358082509515,s3,1,3,none,_LHCD2_s3_1
0.007408689544077838,-0.7352064212018324,7.756950804750796,58.08168971953253,s3,2,4,1,_HHAD3_s3_2
0.004399149903406353,-0.39945830539665145,10.006682502433316,-60.9145091323396,s3,1,1,none,_HHAD3_s3_1
-0.01862188291607646,0.6150853939608658,5.501894654506616,-144.91655935723122,s1,1,1,none,_LHAC1_s1_1
-0.013984752011269561,1.3819295658159625,-19.071807227568875,-39.1300226777882,s1,1,3,none,_LHCC3_s1_1
0.03274886989344933,-0.586496062275674,-28.465162002139596,390.01654023667777,s1,2,3,3,_LHCC3_s1_2
-0.007618012121339113,0.4035602979758572,-4.02676607732032,-9.867057349041064,s1,1,1,none,_HHAD3_s1_1
0.0002417549636826998,-0.5904473096933657,8.817160071648212,47.68088042706887,s1,2,4,1,_HHAD3_s1_2
-0.012013839988344318,0.18126847365172644,16.142963939396076,-220.75596995721676,s2,1,1,none,_HHAB3_s2_1
0.10595487877432909,-3.3018273501305098,-13.018312250226286,478.73997096199696,s2,2,2,1,_HHAB3_s2_2
0.044644536316243794,-1.4390246290640956,-17.121920598369442,397.1468693687671,s1,2,3,1,_LHAC1_s1_2
0.005923973981522195,-0.23349699279197297,-2.7251206099233642,73.13279587692787,s1,1,3,none,_LLCB4_s1_1
0.00014287982995992278,0.20515607797210775,-1.1857906431925516,-47.30840864582757,s1,2,2,3,_LLCB5_s1_2
-0.0024631516066155015,0.34664011067622474,-12.166995327907411,97.0921845724559,s1,1,3,none,_LLCB5_s1_1
0.006044650961064732,-0.22890297418626476,-10.610476064874998,193.03814456805966,s3,1,3,none,_LLCB5_s3_1
-0.012785772013014797,1.1459720817622392,-12.38945029389578,-76.98226976287724,s3,2,2,3,_LLCB5_s3_2
0.007815680109781556,-0.5428032308623126,13.477566930475062,-94.1603168868418,s3,2,1,2,_LLBA4_s3_2
0.01679117469255737,-0.1645778147638033,-8.39615876545065,60.987510554269896,s3,1,2,none,_LLBA4_s3_1
-0.0041365512762776896,0.6080349154048822,-8.388386464111864,-31.79815398760022,s1,1,2,none,_LLBA4_s1_1
-0.00015663848010936328,-0.18705259240075164,10.506822298556878,-102.7740317439398,s1,2,1,2,_LLBA4_s1_2
0.00922909549522156,0.6309335993163324,-12.756190059901263,-67.64699923787072,s2,1,3,none,_LLCC2_s2_1
0.1073114274382484,-5.676244002280984,46.924914737900004,288.1796096869335,s2,2,3,3,_LLCC2_s2_2
-0.034129623088527954,1.3665579540327104,-3.3454437757899202,-132.84987824400062,s2,2,1,4,_LHDA2_s2_2
-0.009249013810247987,0.21495732061457382,0.15689244672986943,-3.516948100643898,s2,1,4,none,_LHDA2_s2_1
0.020935354667684605,-0.8161520052078399,2.465623738679622,68.1151702578002,s2,2,2,2,_LHBB5_s2_2
-0.017063780962720525,1.4407021495322738,-17.117180001364414,-65.75780281763195,s2,1,2,none,_LHBB5_s2_1
-0.021313706730960443,1.444021319007209,-38.49861861366244,295.2397440680596,s3,2,3,4,_LLDC3_s3_2
0.02726716057670854,-1.6079675561609108,16.62439802110259,52.5715455996637,s1,1,4,none,_HHDD2_s1_1
0.005967282956072559,-1.3652687937125738,32.62527571118655,-118.41375061087152,s1,2,4,4,_HHDD2_s1_2
-0.05716974204127707,1.8073941704684138,-10.177292817216548,0.1685583700655585,s3,1,4,none,_LLDC3_s3_1
0.0032611051232005295,-1.3550649499319938,29.785526005405828,-58.10876487235789,s1,1,4,none,_LLDC3_s1_1
-0.0012635196288407285,0.3269045418097901,-15.110333175471652,140.2875671842947,s1,2,3,4,_LLDC3_s1_2
0.008693708797747968,-0.7336834759332145,5.0775427154634265,89.87075724883319,s2,2,4,4,_HHDD5_s2_2
0.011750421111180225,-0.9822966380845121,7.550213570383213,107.86768660319765,s2,1,4,none,_HHDD5_s2_1
-0.022645232436509538,0.9858529175013032,2.483522098559368,-185.98705757402203,s2,1,1,none,_LHAA5_s2_1
0.022361766095918393,-1.260842275480386,19.27264230133332,-62.52292765142972,s2,2,1,1,_LHAA5_s2_2
0.009928679735947857,-0.27190734668729966,-5.269057756024346,95.80556811914717,s1,1,3,none,_LLCB3_s1_1
-0.014287964478068132,1.1101723349151686,-11.389956372368419,-70.36448647337761,s1,2,2,3,_LLCB3_s1_2
-0.006080595640433663,-0.015649282279927696,17.45925279435666,-221.8603931022122,s2,1,1,none,_HHAA5_s2_1
-0.0002730986165284406,-0.16262074878540697,4.937488415623366,-23.31007283799934,s2,2,1,1,_HHAA5_s2_2
0.038051246027626016,-1.3000237468179425,-9.090581774361775,276.37381263061485,s3,2,3,4,_LHDC4_s3_2
-0.013548322717781957,-0.14081710583214885,9.972719899464591,-12.546764598522046,s3,1,4,none,_LHDC4_s3_1
-0.013340776378739733,0.5431997010751215,10.707087989028988,-241.00465720235852,s2,1,1,none,_LLAD5_s2_1
-0.0010948522233161463,0.2752684517021212,-11.644884731895239,101.63142038247537,s1,2,3,4,_LHDC4_s1_2
0.02461651787442072,-0.697236683659709,-17.017125201188936,306.087649505293,s2,2,3,4,_LHDC3_s2_2
-0.042205640913470455,0.5009428256022637,18.856700388352174,-145.96217967126748,s2,1,4,none,_LHDC3_s2_1
-0.05389070595374919,1.228281003036705,14.20174184847598,-218.822964946799,s1,2,4,3,_HLCD5_s1_2
0.04080018330293953,-1.3101062938539088,6.955397968747486,11.025843941434426,s3,1,2,none,_LHBD2_s3_1
0.03322272031702087,-2.332806253934386,37.7199276684053,-88.88886451355556,s3,2,4,2,_LHBD2_s3_2
0.01628983278006502,-1.7376724549965825,20.93349467491792,105.77829817621003,s2,2,4,1,_HLAD4_s2_2
-0.005742408464601769,0.04426994127147779,12.090739864598282,-159.97046871671682,s2,1,1,none,_HLAD4_s2_1
0.009505272235554882,0.17909342345029805,-26.079903247106078,279.2849734016303,s2,1,3,none,_LHCD3_s2_1
-0.048404425914072735,1.5420686799345535,10.789990121978215,-304.3785927410237,s2,2,4,3,_LHCD3_s2_2
0.012314651724950106,-0.06258923232972824,-16.639807460529234,188.8852030532113,s2,1,3,none,_LHCD4_s2_1
0.007993538118488496,-1.8165674354860706,59.800270740583684,-411.99611905069276,s2,2,4,3,_LHCD4_s2_2
-0.0004923886697860972,-0.0880213686728952,3.848440714218642,-28.360538372831563,s1,1,1,none,_HLAA4_s1_1
-0.006421332637381794,0.1622098880563397,0.26254547021949054,-8.910849523562685,s1,2,1,1,_HLAA4_s1_2
0.007930074378836213,-1.4087767685584884,18.821631801105262,95.10817422142364,s2,1,4,none,_HLDB2_s2_1
-0.016209540199065856,-0.5247046419915422,14.200603010704937,62.09032731984173,s2,1,4,none,_HHDC2_s2_1
0.0029809047322499217,0.22429843386023615,-31.762795947119827,400.14707658438164,s2,2,3,4,_HHDC2_s2_2
-0.03828446571067319,0.7095123239620023,6.740238148972813,-52.153038801426234,s3,1,4,none,_LLDB4_s3_1
0.10236350127903603,-4.246169787482782,-2.807642025815229,643.9846939531418,s2,2,3,1,_HLAC2_s2_2
-0.02409380160139133,0.5335615470983428,12.629302077843285,-190.25892142503753,s2,1,1,none,_HLAC2_s2_1
-0.00395717756169989,0.499721789083632,-9.94300606310636,25.142300727909138,s1,2,2,4,_HHDB5_s1_2
0.010332670352493781,-0.7374213982050212,2.1127474974210383,125.19033622532447,s1,1,4,none,_HHDB5_s1_1
0.0264978919464176,-1.7288034326412764,18.256872112096612,70.89614124614016,s2,2,4,1,_LHAD4_s2_2
0.021093735346822406,-1.7186092021175854,26.491931559559575,-21.009703151336716,s1,2,4,2,_LHBD1_s1_2
-0.04265879015213752,1.6350450129438574,6.9930649800502005,-316.24096374871965,s2,1,1,none,_LHAD4_s2_1
-0.03656847877722838,0.5349233858679164,37.71142625070966,-489.54981654516496,s2,2,1,3,_LLCA4_s2_2
-0.011280102123365707,-0.20907230538669416,9.117324032167073,5.875435136608392,s1,1,4,none,_LLDB4_s1_1
-0.006357381367853148,0.8187383919221392,-14.204827129510036,7.95659686207957,s1,2,2,4,_LLDB4_s1_2
-0.00010871671038970544,-0.7115088795418506,12.37926495666877,33.14885073070787,s3,1,4,none,_HHDB5_s3_1
-0.012388029368211012,1.3737782235598728,-34.129376270830356,185.32295041063134,s3,2,2,4,_HHDB5_s3_2
-0.00327589977602902,1.1551488073779237,-17.274259759566206,-72.70232521627045,s2,1,2,none,_LLBC4_s2_1
0.11595972469605437,-6.078193735324548,48.88476225570508,322.15052820621474,s2,2,3,2,_LLBC4_s2_2
0.06941974551994569,-1.5087308358814835,-64.39176237649298,973.2311694426141,s2,2,3,1,_HHAC1_s2_2
-0.002481722154382247,0.17031421378220035,-2.3759023673097612,1.0361360773210961,s3,2,1,1,_HHAA3_s3_2
-0.0060231596404104444,0.30363481687449456,-4.901903811767536,23.695859072376894,s3,1,1,none,_HHAA3_s3_1
-0.025247314394439287,0.9372310932348135,-2.2538603043848684,-78.47914633528565,s2,1,1,none,_HHAC1_s2_1
-0.01396707657044012,-0.10269139285375811,33.33148966762833,-383.60548148571615,s2,2,1,3,_LHCA2_s2_2
0.029509001928801522,-1.094179120965097,-2.9060398383557278,177.2062723835101,s2,1,3,none,_LHCA2_s2_1
0.005821737163236072,-1.1437924326378293,20.249396088082346,4.659438383722472,s1,1,4,none,_LHDC3_s1_1
-0.00982681813311329,0.7394526577547883,-19.21757944925008,135.64844385540601,s1,2,3,4,_LHDC3_s1_2
0.0007110521310620403,0.015249307261327278,-1.4243051480600952,12.145748221773403,s3,2,1,1,_HLAA4_s3_2
-0.006351859116684056,-0.05765292974457382,2.7720347605664513,20.984767485885243,s2,2,4,4,_HHDD2_s2_2
-0.0011543163656995245,-0.5356518371803812,6.8265206516473835,71.32826912326176,s2,1,4,none,_HHDD2_s2_1
-0.0063640994224121545,0.2672111883705286,-0.5419460356133634,-29.946649395735683,s3,1,1,none,_HLAA4_s3_1
-0.005088699289056704,0.1864095278540299,-1.4616691308107566,0.5826021247811689,s1,1,1,none,_HHAA3_s1_1
-0.0008443473333088403,-0.010024077170098213,0.4055773372594865,2.958439665410639,s1,2,1,1,_HHAA3_s1_2
-0.01306205713158118,1.1627906314319032,-10.01989940547159,-117.01962977894075,s2,1,2,none,_LHBA2_s2_1
-0.006027021011515223,-0.15991449210828945,18.722227459636645,-196.3550542544094,s2,2,1,2,_LHBA2_s2_2
0.08845863596387354,-3.7092024133194808,7.934218978302459,408.4709477245507,s3,2,3,1,_HHAC2_s3_2
-0.0001115408501276766,-0.06222852525413159,2.5157245019451615,-18.577442226927708,s3,1,1,none,_HHAC2_s3_1
-0.03572258957682696,2.451679168617108,-28.210586521149725,-77.95289585635783,s2,1,3,none,_LHCC2_s2_1
0.04125234803941067,-1.4190682016072125,-9.571854485625297,298.28044090634694,s1,1,3,none,_HLCA4_s1_1
0.06477570336178934,-2.4764563667901234,-6.023374609711069,406.9879227371129,s2,2,3,3,_LHCC2_s2_2
-0.004488635499313891,0.16922923390286668,-0.5998887987479766,-11.685296809821756,s1,1,1,none,_HHAC2_s1_1
0.024778167889968002,-0.36238348953111527,-34.75521814206049,474.32843258555016,s1,2,3,1,_HHAC2_s1_2
0.01560063140825608,-0.007677036494735645,-13.541285218708085,99.86791601689384,s2,1,3,none,_HHCC5_s2_1
0.056721915433761226,-3.0767468539619207,15.608381160442494,318.93493666464013,s2,2,3,3,_HHCC5_s2_2
0.08875670356776709,-5.121233424268837,51.56352736082036,175.09345249133304,s2,2,3,2,_LLBC2_s2_2
0.008664580138242978,-0.8458546903746902,11.38043659761065,27.738474640405375,s3,1,4,none,_HHDC2_s3_1
0.013973315887347458,-0.05110583859135923,-28.622556595775155,359.0438097725016,s3,2,3,4,_HHDC2_s3_2
-0.013247283649593744,0.8489040447695549,-7.439733631625344,-56.750589915231814,s1,2,2,3,_HHCB2_s1_2
0.04049622101812542,-1.2691299212715366,-15.374978480187307,346.423100308844,s1,1,3,none,_HHCB2_s1_1
0.059726604179968994,-2.930675764471021,19.952510076660293,183.90790595375654,s3,1,3,none,_HHCB2_s3_1
0.00509916687597527,0.14972383858259886,-0.4299765355648649,-77.27557208395208,s3,2,2,3,_HHCB2_s3_2
0.02312890147651817,-0.3946734474447814,-23.142706079134214,316.3983016875896,s3,2,3,4,_HHDC4_s3_2
-0.007224727522931283,-0.28776979528731195,6.446420245916023,42.848156957879944,s3,1,4,none,_HHDC4_s3_1
0.010231152032338328,-1.264884953289171,20.569412926626075,6.08264580918799,s1,2,4,2,_HLBD2_s1_2
0.06309938285513607,-2.382510865882803,10.855195634492945,127.84367363436363,s2,1,2,none,_HHBD5_s2_1
0.04731742656542662,-4.0033438202837095,71.53017728786669,-188.03757257282967,s2,2,4,2,_HHBD5_s2_2
0.010263821091271604,0.08700490875239317,-15.689029693147228,141.7824226533127,s1,1,2,none,_HLBD2_s1_1
-0.0005009240986604708,-0.42922182460132946,7.35455181442349,24.891269037717,s3,2,4,4,_LLDD2_s3_2
-0.00011793231049408354,-0.33299838980957286,10.461429156612866,-56.352162277962826,s3,1,4,none,_LLDD2_s3_1
-0.00073256685376077,0.9311902905368142,-30.120658490314977,178.67004229751012,s3,2,2,4,_HLDB4_s3_2
0.018057781677636376,-1.2851591711028996,12.722571036919552,77.68801957878011,s1,1,4,none,_HLDA4_s1_1
0.03393652335928325,-1.9042397535521964,20.05918396994796,44.638052014973425,s1,1,4,none,_HLDD3_s1_1
-0.004775776814055533,-0.36842248488362195,7.306782997748723,37.28076140802155,s3,1,4,none,_HLDB4_s3_1
0.034743082504578415,-1.2097642542468574,0.08051698446450203,129.61858705251936,s3,1,2,none,_HLBD2_s3_1
0.017226592650548947,-1.4078073177248933,28.3237126189738,-119.48427248662965,s3,2,4,2,_HLBD2_s3_2
-0.036927130432986975,1.8853435762041488,-20.993376786204518,-2.647817651750865,s3,2,1,4,_HLDA2_s3_2
-0.001198886061572935,-0.2999901920575068,4.728659951048406,29.893650910994303,s3,1,4,none,_HLDA2_s3_1
0.031003444190190847,-1.7669382770869475,20.136840305588787,21.30169825780999,s3,1,4,none,_HLDD3_s3_1
-0.0010218445465192162,-0.5240008445929547,6.715599596555563,68.42075034330558,s1,1,4,none,_HLDB4_s1_1
-0.01979487184919248,1.527613970086799,-25.30018463422041,53.37139777778135,s1,2,2,4,_HLDB4_s1_2
0.005139400303414401,-0.6901054965348978,12.774881618319066,-17.554643779556148,s3,2,4,4,_HLDD3_s3_2
0.025584548684097326,-2.2547415178179646,30.483814952057475,53.71960196810671,s1,1,4,none,_HHDC4_s1_1
0.0038567092616646364,0.15615725580423198,-14.722840300208796,151.19123086215473,s1,2,3,4,_HHDC4_s1_2
0.04332933722101436,-1.3460445165832935,-12.742661632433519,309.4434207587602,s3,2,3,4,_LLDC2_s3_2
0.011988546501896461,0.06368109870287562,-14.376114496747707,116.35216617931448,s3,2,2,4,_LHDB4_s3_2
0.002788239071004207,-0.6652194119221921,16.705868659045084,-69.38221266198394,s1,1,4,none,_LLDD2_s1_1
-0.007943842704827408,-0.5692852036498622,19.09928713680776,-59.36398430849519,s1,2,4,4,_LLDD2_s1_2
-0.03098817726607577,0.4737616570184482,10.015209872774872,-81.20234761975043,s3,1,4,none,_LHDB4_s3_1
0.01337157957970352,-1.0488928635764014,13.92528061314195,18.35855817941617,s1,1,4,none,_LHDB4_s1_1
0.0008332738423992638,0.35593808804436616,-9.549679723868554,29.834393752220418,s1,2,2,4,_LHDB4_s1_2
0.03400036120323847,-0.9748243358339292,-5.676865761770313,150.16595244542563,s3,1,2,none,_HHBA2_s3_1
0.014283284251780066,-0.7896659573920429,14.073167628595108,-72.20448191653665,s3,2,1,2,_HHBA2_s3_2
-0.020873313539765133,0.7233423922594512,6.753655929586289,-182.21067019783422,s2,1,1,none,_HHAB4_s2_1
0.07501964154110707,-1.9510901325400747,-29.597124983286125,532.9699442722866,s2,2,2,1,_HHAB4_s2_2
-0.0021759383397302015,-0.027725741728958066,3.6612616560056885,-32.32825048290612,s3,1,1,none,_HHAA5_s3_1
-0.0037897883406828926,0.17604700486064462,-2.253187279085135,6.755154592711557,s3,2,1,1,_HHAA5_s3_2
-0.014100557241080176,0.15045757979307556,24.460579712334678,-324.92843312421996,s3,2,1,3,_HLCA1_s3_2
0.06402826393889888,-2.584876180364626,4.65062039881463,281.0984809903449,s3,1,3,none,_HLCA1_s3_1
-0.01696990120982135,0.1481062572528608,7.150611360998823,-35.20206853655431,s3,2,4,4,_LHDD5_s3_2
-0.00972745950960058,-0.22560458803414227,16.20928473595151,-110.03020299637511,s3,1,4,none,_LHDD5_s3_1
-0.024823275548421102,1.6435820187780017,-15.570715922941508,-97.74241093069541,s1,2,2,3,_LLCB1_s1_2
0.008636053087390396,-0.22371354749037733,-7.396037992974497,122.9012893144558,s1,1,3,none,_LLCB1_s1_1
-0.04450017615844777,1.618988275240767,0.3780133582528972,-195.37532547095654,s2,2,1,4,_HHDA5_s2_2
0.030322287528685193,-2.279799542017492,28.867526814468366,52.52226933858856,s2,1,4,none,_HHDA5_s2_1
1.785111781845681e-05,0.4301444466197908,-16.399051217970513,118.48944052052904,s1,2,2,2,_HHBB3_s1_2
-0.01580812932800362,1.0051731755487106,-16.655180925488658,55.295317316224846,s1,1,2,none,_HHBB3_s1_1
0.0598704604373212,-2.2753062416806027,-2.512778858273836,324.532412537589,s1,1,3,none,_HLCA1_s1_1
-0.02856329771636211,0.906916527487675,11.035097956267276,-251.00390894466204,s1,2,1,3,_HLCA1_s1_2
0.007691162658801768,-0.7224824471913224,14.448224432724984,-51.679148964085755,s1,1,4,none,_LHDD5_s1_1
-0.0018664829062683987,-0.6401245375747205,18.720943817787553,-74.9760368698113,s1,2,4,4,_LHDD5_s1_2
-0.001421898741482363,-0.32005154972537314,21.346743091113154,-219.75660264457292,s2,1,1,none,_HLAA1_s2_1
0.025627483662166405,-1.1518337025052974,11.035539228389604,7.258642037816646,s2,2,1,1,_HLAA1_s2_2
0.02615337661589422,-0.9329973605932361,-5.924038172176527,197.37179785664696,s3,1,3,none,_LLCB1_s3_1
0.00036363252746787246,0.7186719563558409,-8.263446591990885,-101.03890417734851,s3,2,2,3,_LLCB1_s3_2
0.037319623355568814,-1.3041035253558295,-7.1788087140749175,253.30031080754526,s1,2,3,2,_LLBC4_s1_2
-0.017482285099321256,1.4048596575041954,-19.69152126832029,-11.542785877750058,s1,1,2,none,_LLBC4_s1_1
0.019614361322591332,-0.4099891889349125,-6.597318497544897,90.10285352535573,s3,1,2,none,_HHBB3_s3_1
0.030535138925713558,-0.7406436751347595,-12.22642871611963,202.8538295727458,s3,2,2,2,_HHBB3_s3_2
0.001453361465816908,0.6550844208289542,-16.82883118214188,43.91100726039827,s2,1,2,none,_HLBC2_s2_1
-0.007482906645516283,0.6630788012185317,-9.373809807602036,-9.753233851983746,s1,1,2,none,_LHBA4_s1_1
0.0018209687920870364,-0.24380601868209612,8.17562170734669,-63.00723881153364,s1,2,1,2,_LHBA4_s1_2
0.11112179114259255,-5.330342399815003,40.56362663548156,250.29972383149578,s3,2,3,3,_LHCC4_s3_2
0.017360512566769012,-0.1295252051498095,-3.672173006625166,-27.385185565916004,s3,1,3,none,_LHCC4_s3_1
-0.029551373385903225,1.8127441627723604,-19.371704366720895,-58.06359393735133,s1,1,3,none,_LHCC4_s1_1
0.048087854635871674,-1.4538242012606697,-19.23121085543874,409.68748340190996,s1,2,3,3,_LHCC4_s1_2
3.114486111433957e-05,-0.30907646506378167,3.1051526656839585,49.056256334685614,s3,1,4,none,_HLDA4_s3_1
0.0027855556973761034,0.7007366809886031,-40.5602024072692,387.757400665593,s3,2,3,4,_HLDC4_s3_2
-0.02046260331594348,0.24699557436618022,4.1986843887264955,4.559833519994015,s3,1,4,none,_HLDC4_s3_1
0.001233159502432574,-1.0077182219869867,14.615198584732548,82.17561778576172,s1,1,4,none,_HLDC4_s1_1
-0.01857679253325344,0.8905457561890927,-7.666048379467334,-27.954355427094836,s3,2,1,4,_HLDA4_s3_2
-0.012805795629945537,0.5050857708011236,-2.9943557526676075,-20.475912594973938,s1,1,1,none,_HLAD4_s1_1
0.010410469191876322,-1.1783383605588842,14.371427888885783,73.58238432463031,s1,2,4,1,_HLAD4_s1_2
-0.016823107556868798,-0.23566489225618129,21.012620931260123,-130.16935817566014,s2,1,4,none,_LHDB2_s2_1
0.00275666830705737,-0.48634113002140295,19.04181589894305,-161.73832044498786,s2,1,1,none,_HHAD2_s2_1
0.04786870838425759,-3.4955767102024664,40.588245150048294,127.55774432685966,s2,2,4,1,_HHAD2_s2_2
-0.016247126588376203,1.3160381386009588,-28.724494756032552,147.55948025515713,s2,2,2,4,_LHDB2_s2_2
-0.0013340681904089502,-1.87034572485422,76.39810281511656,-585.0846695353789,s2,2,4,3,_HHCD1_s2_2
0.09174463728191788,-3.164885576500301,-11.829577596395739,519.5754170617231,s2,1,3,none,_HHCD1_s2_1
0.026827819191542278,-0.4823202308573861,-31.466951821050205,446.38750582845694,s1,2,3,1,_LLAC3_s1_2
-0.010983996597974261,0.15669993102482854,15.500603051634378,-210.47878674842528,s1,1,1,none,_LLAC3_s1_1
-0.03142904630055945,1.1130714105822892,5.995078988139153,-217.20187934005972,s1,2,1,3,_HHCA4_s1_2
-0.010702676045020572,0.38733844996306316,2.3691986670859393,-81.6592098920384,s3,1,1,none,_LLAD3_s3_1
0.014300540437094273,-0.7503524644553639,14.910095575893141,-97.69154157918504,s3,2,1,2,_LHBA4_s3_2
0.007261117985983785,0.09306985880065052,-7.927294455527257,41.20603901135609,s3,1,2,none,_LHBA4_s3_1
0.07391248524525594,-3.624525939583498,31.062054249145167,128.14368035846792,s3,1,3,none,_HHCA4_s3_1
-0.001109664743885205,-0.5346088592473344,29.307545029927255,-277.77814718286857,s3,2,1,3,_HHCA4_s3_2
0.011567283832148698,-0.1157653023563597,-0.6996719430963971,-36.04091864290488,s3,2,2,3,_HLCB4_s3_2
0.06860246228879506,-3.098913487262818,16.058751451414167,233.31133962558886,s3,1,3,none,_HLCB4_s3_1
-0.006760128010973277,-0.1336553688128786,17.318609770278627,-177.59111172937003,s3,1,1,none,_LLAC3_s3_1
0.09449358440144126,-4.391186794296725,27.90358504089,270.38762696200234,s3,2,3,1,_LLAC3_s3_2
0.01811869167990213,0.043583536424017445,-18.054575201178203,135.51936743906472,s2,1,2,none,_HLBB3_s2_1
0.0071242428141130455,-0.007837633090878354,-8.591773237307274,84.29466579135162,s2,2,2,2,_HLBB3_s2_2
0.03541918830498017,-2.3003355863669466,34.07253571442677,-58.41900431177655,s2,2,4,2,_HLBD4_s2_2
0.08084436471739413,-2.3780643486389024,-9.113130313414695,308.05437503667065,s2,1,2,none,_HLBD4_s2_1
-0.07330614411652614,2.639333456632685,8.167479069103084,-430.07181959997115,s2,2,1,3,_LLCA1_s2_2
0.01333674049962293,-0.10417382744360601,-19.460694337294658,238.3483230263449,s2,1,3,none,_LLCA1_s2_1
-0.02420442506544392,0.9994499773260145,-1.6535997186740077,-114.90912855528155,s3,2,1,4,_HLDA5_s3_2
0.0206564498784567,-1.3294538021294071,11.754503101062737,87.9233627390026,s3,1,4,none,_HLDA5_s3_1
0.04275745332066886,-2.8668993995682546,47.65940128879361,-143.34393735442592,s2,2,4,2,_LHBD4_s2_2
0.029420035280324615,-1.1215585904335628,-2.434711985018647,179.1710139031609,s3,1,3,none,_LHCB4_s3_1
0.00863703400976854,-0.26887898219967116,-4.204291671947674,87.65679084637858,s1,1,3,none,_LHCB4_s1_1
