"","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60"
"11",127.6733092,127.3245268,126.9252932,126.4423978,125.7143149,124.8332451,123.4621477,121.8035591,119.8628745,117.3260795,114.5739674,111.4325368,108.1082957,104.6775632,101.1806111,97.86682663,94.84482506,92.25828056,89.90317011,88.14325104,86.71662284,85.60486681,84.78558879,84.06451977,83.51459309,83.30889911,83.29047936,83.062499,82.76765554,82.37045659
"12",126.0456945,125.4795483,124.7058401,123.7217422,122.429045,120.9455769,119.2656229,117.1019221,114.8375132,112.4724442,109.7771333,106.9731113,104.0570913,101.2442409,98.47479863,95.7511517,93.29285538,91.02351316,88.9627257,87.33304937,85.9291523,84.77282066,83.9495579,83.26187483,82.7200992,82.68194329,82.5720249,82.33538474,81.97576865,81.76834861
"13",126.2912583,125.7533144,125.1082267,124.3414485,123.3385989,122.197259,120.8757378,119.1096321,117.1264111,114.8488512,112.2247025,109.417592,106.3467756,103.2692436,100.2383197,97.38705562,94.85182727,92.55880314,90.80226615,89.40349219,88.26350728,87.52537467,86.94857479,86.50457368,86.20569915,86.04321444,86.0218645,85.90717225,85.75995183,85.57448377
"14",126.3322623,125.8854739,125.3091387,124.596417,123.446028,122.0796578,120.4746765,118.4078298,116.1106407,113.5475632,110.7741396,107.9620334,105.1195672,102.3472098,99.67790281,97.16083794,94.91240215,92.76720754,90.73579472,88.89161602,87.17085997,85.6290265,84.30317065,83.14320036,82.25050896,81.94014573,81.75134593,81.48774996,81.12988133,80.84237563
"15",125.2007547,124.9242145,124.6084388,124.1950435,123.5992628,122.867783,121.8350871,120.6904093,119.179618,117.3901813,115.2365604,112.7857158,110.2171046,107.3193388,104.3512775,101.2140424,98.2800999,95.49322388,93.03674066,90.68568053,88.63603711,86.77995391,85.16989938,83.71983399,82.34703163,82.21099048,81.90954522,81.22289347,80.33838602,79.31472609
"16",123.6497066,123.7699339,123.8845056,123.9896813,124.0529096,124.0919765,124.0604596,123.9716973,123.8263674,123.5728212,123.2807757,122.9196935,122.5018424,122.0502244,121.5224054,120.968634,120.3728233,119.6921141,118.9694096,118.1503303,117.2574458,116.2933467,115.200928,114.0542716,112.8010883,112.3894363,112.4503991,111.7918561,110.9786831,109.9212534
"17",124.0913629,124.117095,124.1535813,124.2111353,124.2923271,124.385162,124.4999769,124.612218,124.7197168,124.8058858,124.8802985,124.8788204,124.8378974,124.7285428,124.5111322,124.240957,123.8036654,123.3005117,122.6896699,121.9640671,121.1853593,120.2717967,119.2982019,118.2320206,117.1319817,116.0958888,116.086495,115.826116,115.2003507,114.2872637
"18",124.5010903,124.5866448,124.6509028,124.6796463,124.6585221,124.6135863,124.5183084,124.4011015,124.2619177,124.0631005,123.8323118,123.5310186,123.159301,122.7451574,122.140092,121.4910134,120.7685439,119.9559723,119.0973727,118.1268145,117.1069974,116.0375998,114.7665132,113.428246,111.9751111,111.4733157,111.5472942,110.7188518,109.6748116,108.2711882
"19",126.8336465,126.8572989,126.895795,126.9584964,127.0446274,127.1400682,127.2472756,127.3536931,127.4593831,127.5440135,127.6076508,127.6234643,127.5503005,127.4259674,127.1726928,126.8441126,126.4120357,125.824076,125.1760368,124.4313343,123.5742543,122.6294339,121.5021931,120.3237076,119.0610362,118.7104741,118.6888812,118.0149927,117.1303615,116.0005217
"20",127.3949768,127.3772012,127.3760719,127.392203,127.4602593,127.5677872,127.718254,127.9722324,128.2826904,128.6562095,129.0580508,129.4323104,129.7688817,129.9545284,130.0127817,129.9104077,129.5346614,129.0304665,128.3746775,127.5491482,126.6410505,125.6329718,124.4929604,123.2526098,121.8705181,121.8007774,121.6488183,120.9214237,119.7993798,118.9936938
"21",112.9499418,113.8167983,114.6527636,115.4523437,116.164701,116.8285043,117.4250327,117.8940249,118.2995185,118.6131311,118.8255989,118.9813206,119.0492573,119.0681013,119.0590728,119.0234895,118.9846823,118.944053,118.9109408,118.8837803,118.8623378,118.8529667,118.8474615,118.8466035,118.8493457,118.8509557,118.8495724,118.8511244,118.853843,118.8578358
"22",113.7531754,114.5834165,115.3541658,116.0528012,116.6032144,117.0513182,117.4323833,117.7475678,117.9662788,118.1394205,118.2706343,118.3452543,118.380319,118.3891392,118.3786788,118.3570248,118.3330069,118.3088352,118.2958756,118.2935474,118.3033879,118.3361767,118.4049243,118.5080441,118.6560637,118.859678,118.9522104,118.9414108,119.0855492,119.2957145
"23",109.6099496,110.7755361,111.9321105,113.0758378,114.0429258,114.9051287,115.5504648,115.9952542,116.32217,116.5043666,116.6563365,116.7747193,116.8758388,116.9719408,117.0614649,117.1388111,117.2096042,117.2690285,117.3239103,117.374845,117.4183455,117.4618997,117.5062854,117.5477218,117.5820978,117.5890598,117.6017171,117.618316,117.6449587,117.6603844
"24",109.0183811,110.0246343,110.9859383,111.868632,112.571164,113.1806687,113.5358681,113.813089,113.9969602,114.0969785,114.1720488,114.2184585,114.2644971,114.3102276,114.3884713,114.4874316,114.632777,114.8206515,115.0327503,115.2922912,115.5647975,115.8598186,116.1449085,116.4234468,116.6740546,116.8222683,116.8487112,116.9572249,117.0935072,117.2732466
"25",113.0631034,113.427562,113.8110135,114.221824,114.5852063,114.9343641,115.2708185,115.5894797,115.8960074,116.1619263,116.4249103,116.6844282,116.8904924,117.0662236,117.1842463,117.2493603,117.2844289,117.2637265,117.2260388,117.171854,117.1130115,117.0596973,117.0186394,116.9907962,116.9696867,116.960288,116.9574907,116.9599637,116.9639686,116.9665033
"26",119.3075774,119.0605538,118.7293245,118.2381043,117.5683764,116.8087636,115.7815716,114.6758766,113.4417223,112.1393216,110.8107835,109.4803715,108.2135907,107.036954,106.1307141,105.3483728,104.8941807,104.5939198,104.4831127,104.6227751,104.8570842,105.2745601,105.8089768,106.4686871,107.3002706,108.008021,107.9494992,108.1875816,108.7024948,109.5547838
"27",121.2042044,121.1228462,120.9297226,120.5073656,119.7976118,118.9368276,117.606709,116.2019187,114.6494069,113.0031862,111.3039779,109.7395533,108.2685875,107.0105297,106.0343832,105.229507,104.8756755,104.6567117,104.726733,105.0590522,105.5623744,106.3310837,107.177187,108.1886717,108.5760131,108.5271563,109.1005887,109.8186037,110.8084487,111.2321997
"28",121.1296076,120.9537191,120.6144217,120.1097387,119.233729,118.195708,116.9920525,115.6153452,114.2028068,112.7544532,111.3208439,109.9100808,108.5238769,107.2491734,106.1142096,105.1319113,104.5109088,104.0692545,103.8195671,103.86373,104.0252538,104.311178,104.8071373,105.4289693,106.1905706,106.1030136,106.2380557,106.6990573,107.4694824,107.9085609
"29",119.5595897,119.5811194,119.5431965,119.4205212,119.1131145,118.7009612,118.0779354,117.2611975,116.3219481,115.1105886,113.8079199,112.4037909,110.9395951,109.5129282,108.192768,107.1098452,106.1702748,105.5642777,105.1534602,104.9122418,104.9168921,104.9924009,105.1697522,105.5293568,105.8379938,105.6823042,105.7305112,105.9178261,106.2364946,106.4209997
"30",119.520975,119.4996913,119.3199456,118.9801941,118.3119071,117.4530465,116.4215396,115.1243355,113.6399323,112.0121938,110.2447063,108.4271495,106.5992499,104.8615045,103.4671173,102.3281583,101.5656213,101.1185753,100.8825153,100.9269311,101.1548224,101.5093726,102.0400227,102.8794976,103.9011929,105.1456187,105.2350635,105.3986879,106.0548945,107.2103112
"31",128.8699405,128.4074346,127.8305685,126.9691685,125.8410961,124.5146132,122.6847965,120.6939807,118.2432484,115.5866048,112.6608392,109.5752023,106.4271761,103.2405149,100.1374346,97.23550051,94.62531434,92.22618518,90.20212388,88.31682972,86.87887505,85.63973818,84.65331275,83.91334018,83.27271883,83.12215538,82.97660449,82.84272728,82.67161947,82.47432726
"32",122.9938057,122.8290039,122.6347656,122.2554508,121.8010408,121.1481042,120.3751614,119.4307163,118.3047568,117.0296225,115.4808268,113.80684,111.8018396,109.7258182,107.3121233,104.8651152,102.2386495,99.65804145,97.22669874,94.94435056,92.91326881,91.10620367,89.514829,88.240522,87.13943883,86.79427419,86.65747548,86.29886478,85.9048797,85.2465475
"33",127.1851303,127.1673826,127.0500778,126.7481156,126.1657436,125.4351989,124.1760801,122.7302093,121.0055545,118.8108574,116.4097627,113.559053,110.5599819,107.3810542,104.0208952,100.6614753,97.55413957,94.74074421,92.21791426,90.35084969,88.75703733,87.79117136,87.11594964,86.67494621,86.5014557,86.38655437,86.36017979,86.34804611,86.34522506,86.34218123
"34",125.2639206,124.9281181,124.5209225,123.9003777,123.125811,122.1981179,121.05247,119.8336789,118.157847,116.3930332,114.3663878,112.1732612,109.8165403,107.2565079,104.6312464,102.1270261,99.69847943,97.48921414,95.4571886,93.5973097,92.05593072,90.61834324,89.42063053,88.26494331,87.22919396,86.68678393,86.61797966,86.25227489,85.78952032,85.00719812
"35",127.0868328,126.4204057,125.6698882,124.551885,123.2651224,121.6939895,119.899461,117.9284403,115.6699288,113.3129422,110.6624644,107.9727688,105.1514344,102.3391794,99.54776002,96.96462061,94.59850382,92.64550768,90.89057297,89.63007367,88.47349488,87.80616126,87.19816647,86.78378756,86.52010664,86.46385195,86.36430684,86.23673507,86.04211118,85.83000876
"36",111.6355391,112.7390781,113.826444,114.8871404,115.9003647,116.8879739,117.8087367,118.6918814,119.5388842,120.3676161,121.1535928,121.8274128,122.3288554,122.7291318,122.8720005,122.9150553,122.8068284,122.5855191,122.319224,121.9853697,121.5548853,121.0387166,120.3074956,119.4798646,118.4653618,118.1941505,118.2715425,117.6290073,116.8146828,115.7607017
"37",111.6468414,113.2980857,114.9160598,116.4944061,117.9030051,119.1816627,120.2660016,121.1265444,121.8750897,122.4588394,122.8617588,123.1568579,123.2710947,123.2302403,123.0829742,122.7421692,122.2598091,121.6631985,120.8356433,119.9392542,118.9673088,117.8450727,116.6739531,115.4431013,114.1864823,113.3087799,113.3164673,112.841751,112.1243523,111.0812571
"38",113.1270237,114.4110655,115.7165483,117.0631005,118.4957397,119.9648472,121.3356235,122.6331053,123.8068513,124.8408457,125.7946746,126.3512124,126.7569257,126.9373365,126.8705014,126.6919866,126.2342691,125.6707363,124.9669314,124.1500712,123.2801137,122.258522,121.1384087,119.9021674,118.6277232,117.529212,117.5238392,117.1645957,116.4340564,115.317669
"39",113.6390936,115.0833892,116.4819971,117.806653,118.9362432,119.9578294,120.6997758,121.2495518,121.6271993,121.8560334,122.0443962,122.1703614,122.2376444,122.2702591,122.1968333,122.0445011,121.7904671,121.3610275,120.8435749,120.1301629,119.2556968,118.2658081,117.0852139,115.8334421,114.4605873,114.1123566,114.0615308,113.3221922,112.3531131,111.1467348
"40",111.2527859,112.6634951,114.1192115,115.641961,117.0819983,118.4649264,119.704971,120.7379015,121.6330797,122.1147353,122.4497284,122.57387,122.4053005,122.1009658,121.5464648,120.8905086,120.1690932,119.3301529,118.4569946,117.5363402,116.639934,115.7342838,114.7776896,113.798136,112.831278,112.8756854,112.697346,112.2204353,111.361094,110.639295
"41",97.9035145,98.51642147,99.2171738,100.0372848,101.0073362,102.0530175,103.2292246,104.4249043,105.6245481,106.790768,107.9287877,109.0431439,110.0434195,111.0108443,111.9331575,112.7800129,113.5695288,114.2311842,114.7921788,115.2884227,115.6417108,115.932039,116.1622207,116.3332314,116.481094,116.5949742,116.6319891,116.651961,116.6880835,116.7382206
"42",94.98071557,95.0756356,95.34419789,95.80726343,96.62636302,97.83256934,99.30851013,101.0671308,102.8410578,104.5162492,106.061996,107.283119,108.2898991,109.1582476,109.9441569,110.6848418,111.4059628,112.1127853,112.7865504,113.4540108,114.1279444,114.8652857,115.6547112,116.4670966,117.2873543,118.015439,118.4529753,118.5886056,118.8592974,119.2239671
"43",91.19886492,91.29342519,91.59084591,92.13467744,92.97367391,94.24337219,95.84392284,97.63669506,99.55011196,101.5048856,103.2988855,104.9543758,106.4550359,107.7912535,108.9508209,109.9781003,110.9163555,111.7913852,112.6267977,113.4057108,114.149825,114.8475775,115.4715202,115.9708795,116.3170501,116.5432735,116.6640039,116.7027775,116.7139626,116.7252892
"44",95.38973038,95.98614086,96.7921917,97.80418651,99.09523129,100.519211,102.0519605,103.5632428,105.0149394,106.4138331,107.7227068,108.9128339,110.0028944,110.9254568,111.709517,112.3830879,112.8796926,113.285772,113.6365953,113.9397758,114.2158754,114.4706382,114.6900205,114.8587621,114.9922231,115.0747886,115.1135478,115.1334876,115.1396813,115.1468999
"45",92.02658852,92.10657017,92.27673618,92.55116631,93.12556287,94.00116207,95.14436222,96.72014836,98.56114617,100.5403351,102.6144256,104.5637348,106.3600594,107.9256524,109.2492355,110.4429196,111.5058548,112.3988758,113.2718719,114.1252144,114.9059288,115.6366691,116.3300172,116.9950613,117.5927905,118.0376801,118.0857144,118.2886527,118.5859674,118.9893566
"46",92.53576704,92.45353932,92.39244054,92.35256607,92.33184311,92.31835814,92.31216579,92.32505569,92.347147,92.37856096,92.42395617,92.47592155,92.5345694,92.62586237,92.74715803,92.89938859,93.19919693,93.56821748,94.0082001,94.63787878,95.36361636,96.18845148,97.09156116,98.11303554,99.2598086,99.18219138,99.37554717,99.88569476,100.7669813,101.2304788
"47",90.16768712,90.13275575,90.14830882,90.21129585,90.33128102,90.50757076,90.71861539,90.96156862,91.2033241,91.42558755,91.62495701,91.78920014,91.95116907,92.1298065,92.36695954,92.69788933,93.09250896,93.5516195,94.14847976,94.81090342,95.54270815,96.39718522,97.42867747,98.59139325,99.89892396,101.3078298,102.0799417,102.1520787,102.9593003,104.0740766
"48",91.61314407,91.64886696,91.70025547,91.7670729,91.85659996,91.94850503,92.03873484,92.1207028,92.18678319,92.24350331,92.29073485,92.36133887,92.46452434,92.60610139,92.85805691,93.18673337,93.58737623,94.10041069,94.73200505,95.45862185,96.30728918,97.41155481,98.64382404,99.99376935,101.5137152,102.183094,102.2930483,103.1048334,104.21544,105.1492478
"49",92.00433667,92.042138,92.10003392,92.17936425,92.30241713,92.46265308,92.65452772,92.89246096,93.14436727,93.39358553,93.62794729,93.82528145,93.99863937,94.14693718,94.27794885,94.42043473,94.59156477,94.95896336,95.46328184,96.08869082,96.89774407,97.96515196,99.15623203,100.4298381,101.8382862,102.6907173,102.6876511,103.4093306,104.4164396,105.5870485
"50",90.13909885,89.97322056,89.83403256,89.72511952,89.6596828,89.62512694,89.60872367,89.60780117,89.61864659,89.63345209,89.65006907,89.66736235,89.68233682,89.69631542,89.71130382,89.73200844,89.77156937,89.84922307,89.98473836,90.3070843,90.88130645,91.70694957,92.83046782,94.3703035,96.12419014,97.62466879,97.55244227,98.32744757,99.54918971,100.9954332
"51",117.7625898,117.8028004,117.7949573,117.6322813,117.3509967,116.9379331,116.2263388,115.393135,114.0626178,112.5928248,110.6286466,108.3913916,105.7787293,102.9637312,100.0435446,97.18386092,94.37414281,91.84707323,89.53936446,87.60757448,85.99467863,84.58968119,83.51475468,82.52926366,81.8652176,81.37546459,81.26315232,81.09337502,80.87710082,80.56328706
"52",119.8795043,119.6792125,119.4070329,118.887774,118.1735072,117.2216222,115.8013104,114.1566207,112.0452033,109.8367147,107.311142,104.7371543,102.0741416,99.61372438,97.30144205,95.43229635,93.68732545,92.47177404,91.37594074,90.63214762,90.02825526,89.57644091,89.23615531,88.94264466,88.8489731,88.77169742,88.70166437,88.62133941,88.52426899,88.48602636
"53",117.1468646,117.3062218,117.4354256,117.4899641,117.4102717,117.2315042,116.7562166,116.1600299,115.147697,113.8804581,112.2866217,110.4039758,108.4077552,106.0810548,103.7208176,101.2828361,98.94682482,96.68195522,94.63632967,92.69215881,91.10698931,89.7095281,88.53959103,87.58973788,86.73845168,86.63726073,86.46935088,86.15640096,85.71508094,85.18915391
"54",121.4296641,120.8882226,120.2432504,119.3026255,118.1462615,116.7897238,115.0377026,113.1574593,110.880687,108.5296525,106.002655,103.3424162,100.5758356,97.97287134,95.43776592,93.28385,91.26737817,89.52471738,88.12833013,86.96905096,86.1078451,85.31586882,84.66485694,84.06475367,83.55072861,83.35619346,83.3485014,83.10450158,82.80372355,82.34575557
"55",121.000507,120.4997744,119.9180121,118.9517832,117.7720878,116.192702,114.3147692,112.16369,109.5378412,106.7049029,103.5931659,100.4446805,97.39898191,94.4479709,91.83562127,89.57671223,87.86467919,86.58930606,85.64787829,85.11581361,84.72704366,84.6389805,84.58382674,84.5789055,84.57368595,84.56763017,84.56705841,84.57355176,84.58528998,84.60036634
"56",92.4054563,93.13622579,94.07235784,95.21380984,96.75287182,98.51277063,100.4900826,102.7376766,105.0527598,107.431735,109.7645047,111.9419965,113.9655912,115.5471895,116.8693421,117.9414789,118.5463745,118.9500635,119.1627826,119.0609041,118.7835492,118.3381268,117.5244189,116.5179146,115.3363854,113.9784768,113.332224,113.2656505,112.4642743,111.4003794
"57",90.9161102,91.23246415,91.71182108,92.38225655,93.48996421,94.84832864,96.55265398,98.62180745,100.8216946,103.1649753,105.5583545,107.9137851,110.0819467,112.0221937,113.8129425,115.3425852,116.5834209,117.6083522,118.249562,118.6208003,118.7470452,118.3575181,117.7830111,116.9878206,115.86699,115.1550991,115.21168,114.6992108,113.9252686,112.7984248
"58",90.87613505,91.32653797,92.00471484,92.91571614,94.24571571,95.84429912,97.65587834,99.74068503,101.8906735,104.0231706,106.0628535,107.9116166,109.5836013,111.0395248,112.216585,113.2566424,114.1596858,114.7750093,115.1913834,115.4130248,115.2834838,114.8752225,114.2559311,113.3626447,112.3309825,111.6414575,111.6710614,111.2083683,110.5334643,109.6656603
"59",88.85875609,89.2141829,89.72834554,90.47684737,91.63810292,93.01777832,94.84531843,96.92649601,99.16992273,101.6020383,104.0069378,106.3747104,108.5136537,110.5282709,112.2880598,113.8094779,115.1802806,116.2174505,117.0897931,117.7541685,117.9698355,117.9674271,117.5554542,116.8337188,116.0066137,116.1435912,115.8759033,115.1356414,114.003433,113.1310682
"60",87.51536101,87.77831753,88.24764608,88.99415131,90.0845707,91.74829058,93.85941684,96.34988989,99.16678794,102.1933779,105.1805725,108.0273956,110.6468422,112.7975535,114.4114153,115.5772115,116.3049159,116.5279768,116.3771295,115.9999959,115.4311926,114.6759192,113.6638387,112.4403484,110.9864605,109.2500849,109.3342789,108.7661655,107.5440672,105.9293725
"61",110.821262,110.5871534,110.3921247,110.2594271,110.2092819,110.1983504,110.2666599,110.3894733,110.558447,110.8209728,111.1078281,111.4320119,111.7968276,112.1836681,112.6192504,113.0644649,113.5206179,114.0270627,114.5430527,115.061973,115.5514251,116.0227391,116.4524999,116.8500738,117.1983593,117.2954255,117.3429412,117.4968224,117.7001746,117.9438183
"62",111.6620894,111.6366382,111.6310605,111.6727636,111.7381022,111.8197383,111.9375706,112.0650159,112.2148454,112.3738433,112.5427858,112.7296217,112.9222741,113.1232351,113.3256063,113.5304046,113.7282251,113.922506,114.1033443,114.2835072,114.4633603,114.6480507,114.8366789,115.0321614,115.2012659,115.2050731,115.2524097,115.3553539,115.5070386,115.6710542
"63",108.5274149,108.317126,108.162318,108.1215438,108.1608959,108.2425293,108.4184211,108.6334369,108.9319864,109.2991425,109.7054854,110.1497755,110.5934134,111.0319867,111.4473569,111.8484054,112.2330311,112.6230888,113.0301326,113.442629,113.858757,114.2585834,114.6359562,114.9513885,115.1219952,115.1886288,115.2839741,115.3944334,115.5444098,115.6098029
"64",112.8528371,112.7001375,112.5625447,112.4884329,112.4342224,112.4118758,112.4346324,112.4904978,112.6407233,112.8193085,113.1220377,113.4476537,113.8719044,114.305664,114.7574296,115.1621567,115.5264597,115.8011276,116.0426496,116.1839983,116.3106547,116.3889784,116.4744014,116.5758711,116.6134842,116.5869713,116.6175233,116.6735727,116.7672353,116.8584036
"65",104.4896215,104.4460413,104.4929581,104.6615953,104.9519988,105.2862652,105.6795094,106.123928,106.5999557,107.1434253,107.7294954,108.349226,109.044515,109.750649,110.4706536,111.1658832,111.8299403,112.4205879,112.9180951,113.3583115,113.6810533,113.928786,114.1135585,114.2100742,114.2811429,114.3176248,114.3252522,114.3271244,114.3303558,114.3349455
"66",106.2213472,104.9900618,103.8406423,102.7813451,101.8840065,101.0205826,100.1915702,99.43542766,98.77544497,98.25973639,97.8844231,97.57964556,97.36927106,97.25924582,97.2259803,97.32612711,97.62637496,98.0749006,98.79889758,99.79435915,100.9358914,102.2340124,103.6252617,105.0666044,106.526132,107.0624435,107.0892909,107.7695716,108.691374,109.7483306
"67",109.8475774,108.8343826,107.8354178,106.8524389,105.8312686,104.7803764,103.6905639,102.5575978,101.4566713,100.4243448,99.53505792,98.74270825,98.10860787,97.69588129,97.40724978,97.30078909,97.36092364,97.53964302,97.94714766,98.51073962,99.18423291,100.0468716,101.029183,102.098011,103.2320225,103.7381024,103.7022904,104.2364979,104.9347198,105.8127256
"68",111.6249948,110.5108425,109.4019673,108.3006147,107.2113135,106.1146415,104.9859558,103.8636717,102.7450688,101.629843,100.5516844,99.51471378,98.72439396,98.05199882,97.58238056,97.29622762,97.10700391,97.07621706,97.11579446,97.21651451,97.50176524,97.91263415,98.52892901,99.45168363,100.2450964,100.0644141,100.3791777,101.0334797,102.1794188,102.8429067
"69",112.4524258,111.4826297,110.484726,109.4435134,108.3931095,107.3312671,106.2288379,105.1202717,104.0071564,102.8735953,101.7428917,100.6184355,99.63818111,98.74818565,98.10726192,97.63935536,97.31755221,97.28889252,97.3501484,97.55352846,97.92790197,98.39879685,99.1046659,99.92569803,100.8573592,100.861124,100.9610462,101.5224315,102.3091185,103.1218139
"70",105.2910102,103.9683413,102.6596458,101.3831415,100.1823886,99.03101556,98.0147365,97.04767221,96.21369296,95.47550154,94.82808426,94.36639042,93.96452417,93.69603549,93.49343335,93.38125938,93.41782221,93.5167688,93.82341763,94.20761745,94.74958195,95.45881145,96.26533156,97.24589074,97.99378238,97.95634082,98.21134283,98.71515155,99.52679785,100.2691783
"71",111.2772508,110.0816994,108.9589934,107.9879339,107.0915778,106.2356271,105.2477165,104.1684411,102.8823705,101.3949107,99.78529808,97.93091344,96.06257525,94.19359652,92.48920133,90.89640554,89.68372695,88.60496629,87.8377666,87.27006682,86.85324009,86.61867618,86.43164843,86.33732107,86.28874573,86.27869738,86.26621499,86.25220857,86.23335016,86.224229
"72",114.72201,112.8037801,110.86656,108.9041391,107.0747194,105.3068685,103.636893,102.1468608,100.745231,99.44697279,98.13610505,96.8156834,95.45099837,94.10266645,92.77533069,91.61252694,90.52816565,89.56984912,88.76221376,88.03709437,87.45151966,86.93640356,86.47363596,86.17287832,85.93327089,85.76963507,85.7117162,85.67415177,85.64874673,85.61494319
"73",109.5691737,108.3244903,107.1291141,106.0287617,104.9525875,103.884531,102.6953003,101.4473678,100.0979688,98.68296155,97.23919984,95.76273492,94.32445344,92.94555063,91.6976661,90.51474367,89.54557566,88.6828839,87.96951398,87.43425695,86.97585923,86.69806916,86.48380932,86.35003743,86.28089306,86.23473653,86.22413833,86.21585615,86.21022794,86.20274526
"74",108.1772121,107.2208493,106.2527224,105.2528524,104.1310248,102.9056373,101.4931176,100.0162495,98.30532288,96.57070841,94.79248194,93.17662375,91.65928428,90.33371804,89.10154439,88.2302315,87.51051291,86.98885398,86.59198843,86.24760536,86.08569678,85.94223937,85.84089476,85.75651928,85.68811576,85.66590917,85.65555768,85.63241313,85.60525637,85.5698165
"75",107.226265,105.7165963,104.2462667,102.879717,101.6643776,100.572885,99.47512489,98.36316841,97.13477401,95.89276972,94.62801965,93.2840837,91.89736376,90.66847374,89.50400942,88.54672845,87.73236629,87.07670532,86.65155728,86.30775476,86.12866579,85.98624471,85.93001693,85.90607038,85.90614833,85.89191053,85.87908253,85.89455907,85.91873358,85.95606797
"76",118.2872571,118.6024759,118.9849315,119.4579745,119.9715969,120.4813319,120.9626803,121.3887237,121.7785735,122.0818419,122.3496583,122.5891802,122.7848668,122.9555674,123.0911958,123.1748667,123.2276224,123.221849,123.1416012,123.0062263,122.7041934,122.2217804,121.5846554,120.5377121,119.338606,117.9255282,117.7301577,117.560827,116.6167809,115.2581827
