Syllable1,Syllable2,Normtime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,3,_HHAC1,93.70224764,96.22611402,98.67666543,100.8923374,103.0414278,105.1171553,108.4960687,112.3978654,116.0213932,119.5371475,122.6523707,124.9406088,126.1205165,124.5228681,121.5272445,112.9283632,102.5811676,85.24450671,64.62799121,38.63403967,8.761215082,-23.52205204,-60.48839928,-98.70136513,-141.3287363,-184.3730194,-228.2622437,-277.3499105,-330.3867816,-388.7624793,-554.8909414,-630.338504,-698.5026205,-758.1962989,-793.2116024,-814.053956,-815.6303843,-787.6528262,-746.7053473,-688.6916429,-626.5761959,-564.6773511,-507.3504092,-456.9067312,-410.8500634,-372.1836749,-332.9101645,-292.9422984,-249.4770835,-205.6611948,-161.6096373,-122.7391207,-88.70350391,-60.06388705,-52.69056789,-45.97061995,-37.99524816,-26.44054383,-18.20856745,-18.20856745
1,3,_HHAC2,136.1086928,143.6970896,149.5452709,152.7880228,153.070268,151.7422806,146.9465567,136.7180138,122.8796836,102.3885586,80.92395774,58.01547598,36.97540628,17.50774237,2.399342726,-10.36245338,-21.57635988,-30.6388339,-40.04934012,-49.97124891,-61.82059978,-74.87509155,-90.78221226,-109.6294874,-130.4180043,-155.9261816,-188.4895995,-231.3237116,-291.1134676,-365.1329314,-477.9340298,-568.4693198,-657.9947837,-742.0513334,-820.3581193,-885.970292,-939.6194191,-979.6478256,-1003.905224,-1018.63812,-1019.973362,-1017.515196,-999.7421397,-979.1793483,-941.3642013,-897.255872,-833.9561981,-762.7685168,-679.8863412,-592.8842106,-502.6275456,-417.4967297,-334.4136565,-312.8779037,-299.9886056,-267.9511019,-232.5233296,-181.8730389,-148.3433037,-148.3433037
1,3,_HHAC3,253.4106039,257.8559959,261.4801353,262.1686463,261.9635744,260.6082048,256.4410415,250.7980853,239.8079074,227.5834887,210.8127726,193.8205938,176.339144,159.4923511,143.2079221,128.1142484,113.4200449,100.0252069,86.38078468,71.45240957,54.78268276,35.55037235,12.86728328,-11.90226634,-42.58153267,-75.24930712,-121.5745451,-172.7230924,-236.3365803,-315.2551019,-409.6267231,-498.7171506,-585.1470674,-662.8448145,-727.4275809,-777.0452324,-800.6345698,-813.0999209,-792.3213131,-765.0999702,-717.5320911,-665.8451143,-608.0094826,-552.3679227,-497.9891749,-448.8067655,-401.1138141,-359.6071756,-319.6737249,-282.8592389,-246.8041823,-211.3248191,-202.6709866,-200.0940975,-183.221621,-163.4581952,-135.8543678,-122.1330826,-122.1330826,-122.1330826
1,3,_HHAC4,142.2002344,142.7484258,141.5422292,136.5455547,133.4029565,131.3362508,126.0872851,120.9042586,116.3745352,114.1595905,113.6071965,116.5077518,120.3684951,126.3117422,132.4002824,138.6170538,143.2082751,146.5690729,145.1472782,139.3608077,128.8532271,108.4611585,83.97938459,47.20630775,6.848779408,-38.26836202,-91.47596451,-148.0925866,-214.5405667,-292.6527424,-389.8950903,-481.6742484,-572.8083233,-662.3017209,-743.5202533,-818.3532456,-863.8425538,-899.1779633,-901.8023926,-892.5771786,-866.3767263,-826.003427,-779.3606494,-730.7669088,-682.7853997,-636.7079419,-589.7250596,-541.9707762,-493.0581595,-443.5977553,-391.5872217,-339.4849475,-287.2371239,-265.9931339,-260.1002181,-238.2453234,-212.265478,-175.4276705,-157.5794038,-157.5794038
1,3,_HHAC5,180.7957869,184.0068977,186.689533,187.2539766,187.4532533,187.1032978,185.8116111,183.889556,180.1229742,175.891518,170.5396257,165.318195,160.6323797,155.8154702,150.8000496,144.0566972,136.1488901,123.4736187,109.5846713,86.15161432,60.2705543,24.50227707,-14.90710714,-59.86753547,-107.4793621,-156.890041,-211.6567546,-267.8006697,-328.4054106,-396.8833596,-497.8120152,-571.3633311,-643.2663959,-708.6147941,-766.2340754,-812.3495686,-840.5789122,-857.0228295,-847.0079798,-830.4071049,-787.1455222,-740.3248464,-679.7532014,-617.79916,-553.8271462,-492.6929032,-433.3922879,-383.1920187,-335.2724213,-300.4905862,-267.6135951,-241.8902839,-225.6681157,-223.0497602,-217.1852765,-209.2641017,-197.433085,-184.8817486,-184.8817486,-184.8817486
1,4,_HHAD1,137.8221304,140.9925486,141.8054968,138.3568643,135.9610838,133.6277964,126.3618262,117.1802058,105.4031884,92.5955061,79.47920399,66.24124654,53.43574403,41.07470909,30.2576192,20.19135767,11.96911955,5.657750693,0.837791984,-0.23380082,0.038722499,2.983615963,7.566432574,13.11063886,19.58027739,25.71550424,31.18398245,35.30101764,38.70251761,39.81736114,36.63519737,29.2415826,19.03460709,3.416800238,-20.12533352,-47.68665509,-88.64165474,-134.4146021,-188.4499734,-248.6986559,-311.5045027,-374.7521158,-434.5667192,-489.1140228,-532.3300324,-569.9939542,-590.0923508,-601.6928627,-601.5983654,-589.9375985,-573.6139739,-548.1822271,-519.1816749,-485.7675598,-479.5436462,-478.4038332,-462.8356019,-442.148648,-415.7662893,-410.8966384
1,4,_HHAD2,159.3755945,167.4938119,174.865136,180.3918224,182.4671108,182.0060568,179.4139902,175.3337282,164.8533153,150.9367032,132.6649315,113.23102,93.3997602,75.49331943,58.90805836,45.32423996,35.02501575,26.97222805,22.62092676,19.29314605,18.54128008,19.42320049,22.2349384,27.32170459,33.26510095,41.55408346,50.15358609,59.40369074,66.78867868,72.98764831,73.55176696,63.90860109,49.89940054,27.69220596,-3.705937549,-39.59661722,-85.83077002,-134.9255651,-188.4944903,-243.7659645,-299.4953926,-353.6320377,-405.1260016,-453.1526743,-493.7475685,-530.4590645,-554.9410111,-570.5440289,-576.3345809,-570.0984574,-559.5423865,-540.5659166,-519.4416637,-496.3151766,-492.3976121,-489.9430705,-481.8054512,-471.3601113,-459.1018877,-457.9685777
1,4,_HHAD3,191.6584413,194.4497944,194.0101011,187.6263809,182.1459572,176.4480589,160.7790691,141.878096,118.2995854,94.1056763,70.2078621,50.15597126,33.73960697,21.504643,16.00159728,12.96348905,14.63001142,18.04559716,23.06571709,28.82512337,34.65152308,40.34125594,45.66701398,50.72704667,54.80253507,58.55354224,61.66759705,63.88998451,65.59868219,63.69489207,49.19622769,32.12941428,11.05642362,-15.83031611,-49.28640231,-85.23779581,-124.7016415,-164.6078366,-204.6683721,-242.2359102,-278.0421659,-311.6763783,-341.0523519,-368.1785239,-391.0273407,-408.5345356,-422.6013338,-427.0838413,-427.8607782,-424.7437512,-417.3662267,-409.0577598,-399.7531621,-396.4884043,-395.6192811,-394.3562457,-392.9053996,-391.2862745,-391.1816619,-391.1816619
1,4,_HHAD4,121.6326322,114.8732288,107.0308851,97.39909657,88.87981055,79.34870593,60.70258983,42.00926317,23.27022591,8.44475633,-4.008102809,-11.21191384,-12.45344062,-10.1964365,0.104916551,12.96225576,29.76474137,48.59513199,67.84255805,86.00022862,101.9165561,115.7985965,124.2896663,130.8124447,133.7621788,134.4774697,133.8406007,127.9093868,118.6834041,104.7024741,59.72073501,21.16025114,-20.03638466,-70.42684482,-124.2277651,-182.2706034,-241.3791927,-301.01625,-355.2317651,-407.6362601,-451.1180954,-490.4756318,-521.7199072,-544.9028891,-561.7483037,-567.4597882,-570.0292463,-563.4626168,-555.7733143,-544.2905771,-532.5845528,-520.6069448,-515.7872252,-514.4290082,-512.5522475,-510.5294095,-507.870843,-506.1229665,-506.1229665,-506.1229665
1,4,_HHAD5,115.4649654,113.3524729,109.9202238,104.1147773,99.86241198,95.94790205,88.40513893,81.16814627,74.33732789,69.97668911,66.78833399,66.58547157,67.44137822,69.34929565,71.88675385,74.00005796,74.20256821,72.04450131,68.13246903,60.6910585,52.05045815,41.09616941,30.30797523,19.61973969,11.69397096,4.838365471,-0.119454608,-3.329532604,-5.821746525,-7.930438764,-16.98879378,-26.60672344,-38.11202416,-54.42723234,-74.82818803,-98.39247132,-125.8358634,-154.0269002,-182.4816829,-209.5490748,-234.6121864,-255.857482,-275.3944934,-289.3708251,-302.0378185,-311.3267626,-318.8450124,-324.8322996,-328.781615,-332.2071439,-334.9958215,-337.9020438,-340.9986398,-341.5548974,-340.8230955,-342.7464174,-345.3158664,-349.561346,-351.6459347,-351.6459347
