Syllable1,Syllable2,Normtime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
2,1,_HHBA1,118.8090363,118.4999926,118.1631802,117.7959876,117.4627893,116.9568484,116.2222705,115.4349697,114.6260562,113.7912289,112.8909011,111.9667862,111.016623,110.088933,109.214138,108.4524115,107.8973856,107.4759639,107.2722997,107.2525198,107.3376486,107.5638992,107.8822861,108.2606995,108.7302964,109.2285961,109.7560193,110.380586,111.0666475,111.8236541,112.9499418,113.8167983,114.6527636,115.4523437,116.164701,116.8285043,117.4250327,117.8940249,118.2995185,118.6131311,118.8255989,118.9813206,119.0492573,119.0681013,119.0590728,119.0234895,118.9846823,118.944053,118.9109408,118.8837803,118.8623378,118.8529667,118.8474615,118.8466035,118.8493457,118.8509557,118.8495724,118.8511244,118.853843,118.8578358
2,1,_HHBA2,121.4791435,121.1397363,120.6444729,119.9738499,119.5195287,118.8323339,117.7929979,116.6192907,115.4627174,114.3704833,113.3156581,112.2908545,111.3188934,110.4155991,109.5395881,108.683519,107.9687662,107.358504,106.9611688,106.7879216,106.7739144,107.0370767,107.4341989,107.9375576,108.6393568,109.3505626,110.0701459,110.8463115,111.6531369,112.4944968,113.7531754,114.5834165,115.3541658,116.0528012,116.6032144,117.0513182,117.4323833,117.7475678,117.9662788,118.1394205,118.2706343,118.3452543,118.380319,118.3891392,118.3786788,118.3570248,118.3330069,118.3088352,118.2958756,118.2935474,118.3033879,118.3361767,118.4049243,118.5080441,118.6560637,118.859678,118.9522104,118.9414108,119.0855492,119.2957145
2,1,_HHBA3,119.7366385,119.3677651,118.9560657,118.4135541,117.9543087,117.5805988,116.8877816,116.082798,115.1785171,114.2648348,113.324688,112.3808163,111.4329064,110.5044142,109.583233,108.7523089,107.9547605,107.2668603,106.6894276,106.238382,105.9689367,105.7725781,105.7798766,105.832253,106.0251219,106.239266,106.4791052,106.8086331,107.1766739,107.7453813,109.6099496,110.7755361,111.9321105,113.0758378,114.0429258,114.9051287,115.5504648,115.9952542,116.32217,116.5043666,116.6563365,116.7747193,116.8758388,116.9719408,117.0614649,117.1388111,117.2096042,117.2690285,117.3239103,117.374845,117.4183455,117.4618997,117.5062854,117.5477218,117.5820978,117.5890598,117.6017171,117.618316,117.6449587,117.6603844
2,1,_HHBA4,121.910549,121.4115946,120.8498662,120.1615366,119.608598,119.1244908,118.0804384,117.0062711,115.8762955,114.7289555,113.5725661,112.3854826,111.2242454,110.1185747,109.1027626,108.1349469,107.3631984,106.6810335,106.1866217,105.8279674,105.5436179,105.4167871,105.3277627,105.3151846,105.4212608,105.5938744,105.9915719,106.4801981,107.1625646,108.0356851,109.0183811,110.0246343,110.9859383,111.868632,112.571164,113.1806687,113.5358681,113.813089,113.9969602,114.0969785,114.1720488,114.2184585,114.2644971,114.3102276,114.3884713,114.4874316,114.632777,114.8206515,115.0327503,115.2922912,115.5647975,115.8598186,116.1449085,116.4234468,116.6740546,116.8222683,116.8487112,116.9572249,117.0935072,117.2732466
2,1,_HHBA5,123.7507945,123.2715383,122.6699008,121.8618562,121.2242244,120.5731668,119.3774659,118.1511737,116.8928981,115.7411181,114.6521107,113.7129268,112.8637164,112.0731177,111.4456515,110.8691204,110.3803009,110.0162881,109.7184905,109.5953187,109.5665661,109.6457375,109.8700092,110.1467524,110.5154326,110.906482,111.3135125,111.6800454,112.0433636,112.4039556,113.0631034,113.427562,113.8110135,114.221824,114.5852063,114.9343641,115.2708185,115.5894797,115.8960074,116.1619263,116.4249103,116.6844282,116.8904924,117.0662236,117.1842463,117.2493603,117.2844289,117.2637265,117.2260388,117.171854,117.1130115,117.0596973,117.0186394,116.9907962,116.9696867,116.960288,116.9574907,116.9599637,116.9639686,116.9665033
2,2,_HHBB1,122.2871444,122.0374496,121.7565983,121.4394556,121.1958507,120.857541,120.3588105,119.793436,119.1875279,118.5179437,117.8081017,117.0898227,116.3829655,115.7635422,115.2155296,114.8448441,114.6297835,114.5310396,114.6658954,114.9305146,115.3052828,115.8784789,116.4894935,117.1436614,117.7591725,118.3117307,118.7708093,119.062506,119.2726747,119.3682397,119.3075774,119.0605538,118.7293245,118.2381043,117.5683764,116.8087636,115.7815716,114.6758766,113.4417223,112.1393216,110.8107835,109.4803715,108.2135907,107.036954,106.1307141,105.3483728,104.8941807,104.5939198,104.4831127,104.6227751,104.8570842,105.2745601,105.8089768,106.4686871,107.3002706,108.008021,107.9494992,108.1875816,108.7024948,109.5547838
2,2,_HHBB2,121.5237192,121.2083376,120.811898,120.3307691,119.9138718,119.2752542,118.3820791,117.3543095,116.2918503,115.1938522,114.1778185,113.2218047,112.3396995,111.6506851,111.0891015,110.6898868,110.4801317,110.4081482,110.5233172,110.94161,111.5367057,112.3670058,113.5177877,114.7730472,116.1201821,117.3899893,118.5589351,119.543239,120.2436433,120.8063631,121.2042044,121.1228462,120.9297226,120.5073656,119.7976118,118.9368276,117.606709,116.2019187,114.6494069,113.0031862,111.3039779,109.7395533,108.2685875,107.0105297,106.0343832,105.229507,104.8756755,104.6567117,104.726733,105.0590522,105.5623744,106.3310837,107.177187,108.1886717,108.5760131,108.5271563,109.1005887,109.8186037,110.8084487,111.2321997
2,2,_HHBB3,123.7142148,123.4484785,123.1038093,122.6666116,122.3423687,121.886516,121.2010969,120.4343592,119.6517423,118.8678458,118.1139178,117.3866672,116.7199587,116.1645951,115.6846753,115.3467258,115.1053916,114.9374036,114.9141771,114.9835092,115.136837,115.5306665,116.0426567,116.69735,117.5154548,118.3533421,119.1958978,119.8765584,120.4493478,120.8383015,121.1296076,120.9537191,120.6144217,120.1097387,119.233729,118.195708,116.9920525,115.6153452,114.2028068,112.7544532,111.3208439,109.9100808,108.5238769,107.2491734,106.1142096,105.1319113,104.5109088,104.0692545,103.8195671,103.86373,104.0252538,104.311178,104.8071373,105.4289693,106.1905706,106.1030136,106.2380557,106.6990573,107.4694824,107.9085609
2,2,_HHBB4,126.2318088,126.0814345,125.8602429,125.5202856,125.1974229,124.8214856,124.0164513,123.0755308,121.9955186,120.8190503,119.6422809,118.5108115,117.5054272,116.5790411,115.9153559,115.3504765,114.9543583,114.7493949,114.6396473,114.7461549,114.9745752,115.3337446,115.8460931,116.4002719,117.0083841,117.5945858,118.1663706,118.5864754,118.953585,119.2290915,119.5595897,119.5811194,119.5431965,119.4205212,119.1131145,118.7009612,118.0779354,117.2611975,116.3219481,115.1105886,113.8079199,112.4037909,110.9395951,109.5129282,108.192768,107.1098452,106.1702748,105.5642777,105.1534602,104.9122418,104.9168921,104.9924009,105.1697522,105.5293568,105.8379938,105.6823042,105.7305112,105.9178261,106.2364946,106.4209997
2,2,_HHBB5,122.0778445,121.4504002,120.7741071,120.0123836,119.4713503,118.9598187,117.9198126,116.8648433,115.791961,114.8474283,113.9453825,113.1064408,112.3432621,111.6429544,111.1065644,110.6314554,110.275871,110.0884658,109.997042,110.2078157,110.5580878,111.1506086,112.0046986,112.9733497,114.1119699,115.2589971,116.4160222,117.3715521,118.2213769,118.7984594,119.520975,119.4996913,119.3199456,118.9801941,118.3119071,117.4530465,116.4215396,115.1243355,113.6399323,112.0121938,110.2447063,108.4271495,106.5992499,104.8615045,103.4671173,102.3281583,101.5656213,101.1185753,100.8825153,100.9269311,101.1548224,101.5093726,102.0400227,102.8794976,103.9011929,105.1456187,105.2350635,105.3986879,106.0548945,107.2103112
2,3,_HHBC1,125.4814273,125.0585625,124.5157034,123.8427767,123.3692795,122.6789164,121.7013925,120.6597015,119.655214,118.7151563,117.9325292,117.2351702,116.6514146,116.2800849,116.0232022,115.9237319,116.0427534,116.336995,116.9424999,117.9242101,119.1252795,120.6444708,122.3351553,124.0612351,125.657775,126.9432607,128.0028013,128.6451956,128.9777505,129.0899365,128.8699405,128.4074346,127.8305685,126.9691685,125.8410961,124.5146132,122.6847965,120.6939807,118.2432484,115.5866048,112.6608392,109.5752023,106.4271761,103.2405149,100.1374346,97.23550051,94.62531434,92.22618518,90.20212388,88.31682972,86.87887505,85.63973818,84.65331275,83.91334018,83.27271883,83.12215538,82.97660449,82.84272728,82.67161947,82.47432726
2,3,_HHBC2,123.8558033,123.3139185,122.792466,122.2977677,121.9260221,121.4523818,120.6953019,119.9609936,119.2534215,118.6389309,118.1064533,117.6353074,117.3579115,117.1587916,117.050061,117.0952009,117.2145623,117.4487239,117.8283967,118.2891363,118.897012,119.5600763,120.2546185,120.9332688,121.5436649,122.0844753,122.4492958,122.7418851,122.9308095,123.0206868,122.9938057,122.8290039,122.6347656,122.2554508,121.8010408,121.1481042,120.3751614,119.4307163,118.3047568,117.0296225,115.4808268,113.80684,111.8018396,109.7258182,107.3121233,104.8651152,102.2386495,99.65804145,97.22669874,94.94435056,92.91326881,91.10620367,89.514829,88.240522,87.13943883,86.79427419,86.65747548,86.29886478,85.9048797,85.2465475
2,3,_HHBC3,126.0806394,125.797525,125.4346949,124.9560279,124.5762364,124.1340337,123.3961985,122.6475219,121.8952478,121.212283,120.6025083,120.0836982,119.6754199,119.3083079,119.0039903,118.7953396,118.6457078,118.6367376,118.7312653,118.9360999,119.4298146,120.0460057,120.8667454,121.8211631,122.8356318,123.8860295,124.8420304,125.7116927,126.3108643,126.8181523,127.1851303,127.1673826,127.0500778,126.7481156,126.1657436,125.4351989,124.1760801,122.7302093,121.0055545,118.8108574,116.4097627,113.559053,110.5599819,107.3810542,104.0208952,100.6614753,97.55413957,94.74074421,92.21791426,90.35084969,88.75703733,87.79117136,87.11594964,86.67494621,86.5014557,86.38655437,86.36017979,86.34804611,86.34522506,86.34218123
2,3,_HHBC4,127.455175,126.6381686,125.7636898,124.8069965,124.0776741,123.2724589,122.0593078,120.9806467,119.9890271,119.2160522,118.5849738,118.1147926,117.7938012,117.5333335,117.3705531,117.3383921,117.3865425,117.6291372,118.0614903,118.6649712,119.5659395,120.551738,121.6587874,122.7507221,123.778514,124.5196056,125.0584672,125.4526804,125.5378064,125.4939796,125.2639206,124.9281181,124.5209225,123.9003777,123.125811,122.1981179,121.05247,119.8336789,118.157847,116.3930332,114.3663878,112.1732612,109.8165403,107.2565079,104.6312464,102.1270261,99.69847943,97.48921414,95.4571886,93.5973097,92.05593072,90.61834324,89.42063053,88.26494331,87.22919396,86.68678393,86.61797966,86.25227489,85.78952032,85.00719812
2,3,_HHBC5,124.7335115,124.2415923,123.6574897,123.0063681,122.5577516,121.8611733,121.015063,120.2899394,119.7323752,119.3049572,119.0622461,118.9204084,118.835261,118.8035896,118.8241685,118.8990893,119.0589448,119.3799416,119.85833,120.5423893,121.4775061,122.5063844,123.6223667,124.7701474,125.7669839,126.6066851,127.1462792,127.5181532,127.7326619,127.6619644,127.0868328,126.4204057,125.6698882,124.551885,123.2651224,121.6939895,119.899461,117.9284403,115.6699288,113.3129422,110.6624644,107.9727688,105.1514344,102.3391794,99.54776002,96.96462061,94.59850382,92.64550768,90.89057297,89.63007367,88.47349488,87.80616126,87.19816647,86.78378756,86.52010664,86.46385195,86.36430684,86.23673507,86.04211118,85.83000876
2,4,_HHBD1,121.2146871,121.151928,121.0063127,120.7653993,120.5538384,120.2110835,119.6642168,118.913314,118.0767307,117.1311967,116.0309468,114.834227,113.4759484,112.0505582,110.6074595,109.2007828,107.9808088,106.9110606,106.2231473,105.7849614,105.5421899,105.6162411,105.7993926,106.0868948,106.548449,107.0484193,107.591657,108.2825659,109.052719,109.9311523,111.6355391,112.7390781,113.826444,114.8871404,115.9003647,116.8879739,117.8087367,118.6918814,119.5388842,120.3676161,121.1535928,121.8274128,122.3288554,122.7291318,122.8720005,122.9150553,122.8068284,122.5855191,122.319224,121.9853697,121.5548853,121.0387166,120.3074956,119.4798646,118.4653618,118.1941505,118.2715425,117.6290073,116.8146828,115.7607017
2,4,_HHBD2,123.5058859,122.9940081,122.4228474,121.7656918,121.1871792,120.4764515,119.2469014,117.9214425,116.5355618,115.0392867,113.5148715,111.955839,110.4474365,108.990648,107.6537725,106.514887,105.5022949,104.8306736,104.3324599,104.015657,103.9788707,104.0456252,104.2749929,104.6378119,105.0811898,105.7194306,106.4863886,107.3679282,108.5223928,109.8950396,111.6468414,113.2980857,114.9160598,116.4944061,117.9030051,119.1816627,120.2660016,121.1265444,121.8750897,122.4588394,122.8617588,123.1568579,123.2710947,123.2302403,123.0829742,122.7421692,122.2598091,121.6631985,120.8356433,119.9392542,118.9673088,117.8450727,116.6739531,115.4431013,114.1864823,113.3087799,113.3164673,112.841751,112.1243523,111.0812571
