1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,speaker,syl,tone,prev,pitch_con
-0.191734974910461,-0.188928534148444,-0.18391993309432,-0.175954339950386,-0.164321218668584,-0.146576973478738,-0.124070018791759,-0.0975321128183619,-0.0675336852818305,-0.0353237610585226,-0.00355564729550628,0.0266982408479119,0.0545168315316269,0.0773435989239639,0.0944641243593445,0.106826872923999,0.114541918576349,0.116906487371688,0.115307438051914,0.11130937052235,0.10527861625085,0.0972694035261157,0.0865344134557076,0.0735532454615666,0.0581222375166217,0.0396855145079984,0.0405796676162486,0.0345458500369031,0.0215632867339368,0.00440408128181446,s3,2,4,3,_HHCD5_s3_2
0.219848852491634,0.210655423276154,0.200922178099924,0.190097380425823,0.180823649845541,0.172344554149501,0.154284982273785,0.13509274946663,0.113694465622382,0.0910519686152798,0.067740977810606,0.043291199375844,0.0187202241110425,-0.00605775404616682,-0.0289397928702464,-0.0507789143470214,-0.0695830841631557,-0.0868742801247426,-0.100892592040978,-0.111942154967992,-0.12129292433447,-0.127282705468921,-0.13222947123029,-0.134982764493194,-0.136783245741881,-0.138018586846401,-0.138362602528015,-0.138527061562551,-0.138344968697605,-0.137675702100517,s3,1,3,none,_HHCD5_s3_1
0.0629314205847806,0.0561108217975663,0.0491879557221699,0.0420469657714939,0.0353477242773776,0.0289011451582264,0.0229538695417764,0.017231690961083,0.0120495666879217,0.0071278618978321,0.00238733727470186,-0.00230487376348321,-0.00682513584724087,-0.0107702023633534,-0.0141992840124134,-0.0171945843799499,-0.0192397323537525,-0.0209373128603436,-0.0217435780033766,-0.02220276646834,-0.0223107526520365,-0.0219623522519914,-0.0213991084809402,-0.0201100710263535,-0.0196784129557614,-0.020291267485828,-0.0199592430276572,-0.0193040497620021,-0.0182389285572164,-0.0176047034228866,s1,2,2,1,_LHAB4_s1_2
-0.0627248864674201,-0.0598698285068422,-0.0562488885180921,-0.0517472451265784,-0.0483555101365012,-0.0437595122444319,-0.0371938236930283,-0.0298960330484546,-0.0223343877516555,-0.014471212792535,-0.00718623600091917,-0.000255626320798008,0.00609065559909672,0.0112446526637888,0.0156460629174311,0.0187748917991462,0.021303860589263,0.0234514509976995,0.0251449490249229,0.0268146635867625,0.0284535491944555,0.0298095122270381,0.0309127897702721,0.0317744063279213,0.0317543628707193,0.0312349468314954,0.030110463055302,0.0275978309370624,0.0242377950320392,0.0196863471828395,s1,1,1,none,_LHAB4_s1_1
-0.0891591810461927,-0.0887024576743749,-0.0878744725733798,-0.0865152480586555,-0.084113025940302,-0.0788829933296524,-0.0715778051240255,-0.0621771175934172,-0.0491123889710858,-0.0352253321284375,-0.0207463438986863,-0.00581194088247661,0.00850550833750452,0.0214555907690834,0.0328370337543908,0.0421296571923322,0.049281369384796,0.054452409218565,0.0572690221201433,0.0576883181689762,0.0567005417061461,0.0544244046950459,0.0507686345737723,0.0471089331768326,0.0435860216183432,0.0403004787531702,0.0380318877467338,0.0363604311367445,0.0351036048780642,0.0338944599900408,s3,1,1,none,_LHAB4_s3_1
0.158149006305646,0.15420569061363,0.148576168802244,0.141038277509585,0.130078280321367,0.115418348479466,0.0979434462412121,0.0773747897800841,0.0529421562323127,0.0276382843319118,0.00204966548004237,-0.0213625170951384,-0.0414468718927399,-0.058182715128281,-0.0701264152942818,-0.0770164543435616,-0.0814527222313188,-0.0837656606932848,-0.0838681762373517,-0.0831184940016056,-0.081390785313793,-0.0779492402585342,-0.072026560943623,-0.0641145535177226,-0.0540589187092508,-0.0413383484591243,-0.0359573197949057,-0.0349508900747992,-0.0273361924358131,-0.0159512776723734,s3,2,2,1,_LHAB4_s3_2
0.126990869484606,0.126995309181834,0.124375312421082,0.119057098527477,0.108620290921841,0.0937695258959186,0.075766623733307,0.054963777413193,0.0331630673382519,0.0114407230361366,-0.0090470297564551,-0.0256969913370897,-0.0401646232843595,-0.0522999661516161,-0.0610857693847775,-0.0680829506621712,-0.0733276981174691,-0.0760420537027515,-0.0773293400180881,-0.0771278094556698,-0.0738954305444102,-0.0680757553474189,-0.0598536500620472,-0.0474685364825482,-0.0317531384214733,-0.0196781474959375,-0.0210173292177094,-0.0127200355568493,0.00059505570333096,0.0189286013418628,s3,2,2,2,_LHBB5_s3_2
-0.0576730232660086,-0.057263185512804,-0.0568488191295068,-0.0564266877711846,-0.0561541625598334,-0.0559128581257786,-0.0554829331960689,-0.0550673305825846,-0.0546676368624163,-0.0542295735529661,-0.0537014715872486,-0.0528628550672254,-0.051413755903575,-0.0495209120450748,-0.0459561693968342,-0.0414768210792222,-0.0352177581493329,-0.0267173662987377,-0.0169944527029,-0.00386330920825495,0.0107486498631832,0.0273949281872257,0.0463478164988222,0.0660549325062805,0.0865330839353826,0.106168920895392,0.125047349738241,0.141662393953895,0.157168090943155,0.170324915475979,s2,1,2,none,_LHBA1_s2_1
0.180293090797276,0.170940642988871,0.160569354714402,0.148669984120451,0.139364113635916,0.128743437066204,0.110268846532312,0.0905523658460381,0.0700038096673687,0.049872032313431,0.0304167181100863,0.0119819454958403,-0.0052585362600408,-0.0214971947280427,-0.034909618658538,-0.0467722866217681,-0.057601963883432,-0.0666058871602888,-0.0744654866904464,-0.080607129716959,-0.0852206396801718,-0.0890841218527623,-0.0914749952923517,-0.0928500015621719,-0.093547717210273,-0.0933611929475001,-0.0927353148852049,-0.0914504285500867,-0.0889627989887704,-0.085271026599389,s1,1,3,none,_HHCD5_s1_1
-0.170799061863291,-0.161421627496062,-0.15040633363811,-0.137753300360152,-0.121503568109023,-0.103883059517965,-0.0849070024011573,-0.0641209364877509,-0.0428991739165996,-0.0212649301655314,-0.000659888540760267,0.0182906148285702,0.0356062570773226,0.0487958084922742,0.0597680203682482,0.0685823872916043,0.0735487202148726,0.0770386537327936,0.0791043523852581,0.0788532873260612,0.0773229346668212,0.0745535987148911,0.0691936282889267,0.0623878594445439,0.0542142025824246,0.0441771292420634,0.0395362864385431,0.0396031841577016,0.0336485647524443,0.0253933924910361,s1,2,4,3,_HHCD5_s1_2
