"Syllable1","Syllable2","time","f0_norm_bk","speaker","pitch_con","syl","tone","prev"
"2","1",1,0.0974313137542064,"s2","_HHBA2_s2_1","1","2","none"
"2","1",2,0.0862229223998228,"s2","_HHBA2_s2_1","1","2","none"
"2","1",3,0.0750946892476623,"s2","_HHBA2_s2_1","1","2","none"
"2","1",4,0.0642871922045043,"s2","_HHBA2_s2_1","1","2","none"
"2","1",5,0.0544095253568697,"s2","_HHBA2_s2_1","1","2","none"
"2","1",6,0.0458633885692814,"s2","_HHBA2_s2_1","1","2","none"
"2","1",7,0.0323088961549314,"s2","_HHBA2_s2_1","1","2","none"
"2","1",8,0.0156457139878223,"s2","_HHBA2_s2_1","1","2","none"
"2","1",9,0.000126666146593513,"s2","_HHBA2_s2_1","1","2","none"
"2","1",10,-0.0151003838440353,"s2","_HHBA2_s2_1","1","2","none"
"2","1",11,-0.0286102815531322,"s2","_HHBA2_s2_1","1","2","none"
"2","1",12,-0.0412385940820383,"s2","_HHBA2_s2_1","1","2","none"
"2","1",13,-0.0509822209442363,"s2","_HHBA2_s2_1","1","2","none"
"2","1",14,-0.0585488685752602,"s2","_HHBA2_s2_1","1","2","none"
"2","1",15,-0.0633509106129559,"s2","_HHBA2_s2_1","1","2","none"
"2","1",16,-0.0648654435161145,"s2","_HHBA2_s2_1","1","2","none"
"2","1",17,-0.0645826356999299,"s2","_HHBA2_s2_1","1","2","none"
"2","1",18,-0.0598535729661076,"s2","_HHBA2_s2_1","1","2","none"
"2","1",19,-0.0541295275636984,"s2","_HHBA2_s2_1","1","2","none"
"2","1",20,-0.044754037370208,"s2","_HHBA2_s2_1","1","2","none"
"2","1",21,-0.0349393018333723,"s2","_HHBA2_s2_1","1","2","none"
"2","1",22,-0.0238962624120858,"s2","_HHBA2_s2_1","1","2","none"
"2","1",23,-0.0131944152434047,"s2","_HHBA2_s2_1","1","2","none"
"2","1",24,-0.00287679884447534,"s2","_HHBA2_s2_1","1","2","none"
"2","1",25,0.00644287415979039,"s2","_HHBA2_s2_1","1","2","none"
"2","1",26,0.0152825510624941,"s2","_HHBA2_s2_1","1","2","none"
"2","1",27,0.0224524681210376,"s2","_HHBA2_s2_1","1","2","none"
"2","1",28,0.0292858236498938,"s2","_HHBA2_s2_1","1","2","none"
"2","1",29,0.0349589212807686,"s2","_HHBA2_s2_1","1","2","none"
"2","1",30,0.0411103089653788,"s2","_HHBA2_s2_1","1","2","none"
"2","1",1,0.096010567479951,"s3","_HHBA2_s3_1","1","2","none"
"2","1",2,0.0924174528448942,"s3","_HHBA2_s3_1","1","2","none"
"2","1",3,0.0871737694733488,"s3","_HHBA2_s3_1","1","2","none"
"2","1",4,0.08007229512715,"s3","_HHBA2_s3_1","1","2","none"
"2","1",5,0.0752605767704595,"s3","_HHBA2_s3_1","1","2","none"
"2","1",6,0.0679813567309713,"s3","_HHBA2_s3_1","1","2","none"
"2","1",7,0.0569694405469554,"s3","_HHBA2_s3_1","1","2","none"
"2","1",8,0.044530128328206,"s3","_HHBA2_s3_1","1","2","none"
"2","1",9,0.0322685865245729,"s3","_HHBA2_s3_1","1","2","none"
"2","1",10,0.0206856935589006,"s3","_HHBA2_s3_1","1","2","none"
"2","1",11,0.00949635954070227,"s3","_HHBA2_s3_1","1","2","none"
"2","1",12,-0.00137745540579237,"s3","_HHBA2_s3_1","1","2","none"
"2","1",13,-0.0116932359586537,"s3","_HHBA2_s3_1","1","2","none"
"2","1",14,-0.0212825321446044,"s3","_HHBA2_s3_1","1","2","none"
"2","1",15,-0.030584293049172,"s3","_HHBA2_s3_1","1","2","none"
"2","1",16,-0.0396762895558933,"s3","_HHBA2_s3_1","1","2","none"
"2","1",17,-0.0472689101153161,"s3","_HHBA2_s3_1","1","2","none"
"2","1",18,-0.0537526245079301,"s3","_HHBA2_s3_1","1","2","none"
"2","1",19,-0.0579746281223734,"s3","_HHBA2_s3_1","1","2","none"
"2","1",20,-0.0598156474340146,"s3","_HHBA2_s3_1","1","2","none"
"2","1",21,-0.0599644990183266,"s3","_HHBA2_s3_1","1","2","none"
"2","1",22,-0.0571680141056623,"s3","_HHBA2_s3_1","1","2","none"
"2","1",23,-0.052948352792753,"s3","_HHBA2_s3_1","1","2","none"
"2","1",24,-0.0476004612213095,"s3","_HHBA2_s3_1","1","2","none"
"2","1",25,-0.0401453730716668,"s3","_HHBA2_s3_1","1","2","none"
"2","1",26,-0.032591695391778,"s3","_HHBA2_s3_1","1","2","none"
"2","1",27,-0.0249504167963013,"s3","_HHBA2_s3_1","1","2","none"
"2","1",28,-0.016709850114575,"s3","_HHBA2_s3_1","1","2","none"
"2","1",29,-0.00814549618194094,"s3","_HHBA2_s3_1","1","2","none"
"2","1",30,0.000783548061952244,"s3","_HHBA2_s3_1","1","2","none"
"2","1",1,0.0320033583529837,"s1","_HHBA3_s1_1","1","2","none"
"2","1",2,0.0277633956414127,"s1","_HHBA3_s1_1","1","2","none"
"2","1",3,0.0231878258932972,"s1","_HHBA3_s1_1","1","2","none"
"2","1",4,0.0179537245361421,"s1","_HHBA3_s1_1","1","2","none"
"2","1",5,0.0139983290417109,"s1","_HHBA3_s1_1","1","2","none"
"2","1",6,0.0106221290528234,"s1","_HHBA3_s1_1","1","2","none"
"2","1",7,0.00435284423019544,"s1","_HHBA3_s1_1","1","2","none"
"2","1",8,-0.00161470662122953,"s1","_HHBA3_s1_1","1","2","none"
"2","1",9,-0.00702076633968884,"s1","_HHBA3_s1_1","1","2","none"
"2","1",10,-0.0115931488611754,"s1","_HHBA3_s1_1","1","2","none"
"2","1",11,-0.0157563603026898,"s1","_HHBA3_s1_1","1","2","none"
"2","1",12,-0.0187356769258686,"s1","_HHBA3_s1_1","1","2","none"
"2","1",13,-0.0214203803871995,"s1","_HHBA3_s1_1","1","2","none"
"2","1",14,-0.023586566384499,"s1","_HHBA3_s1_1","1","2","none"
"2","1",15,-0.024921305526354,"s1","_HHBA3_s1_1","1","2","none"
"2","1",16,-0.0258347855802719,"s1","_HHBA3_s1_1","1","2","none"
"2","1",17,-0.0250815144739849,"s1","_HHBA3_s1_1","1","2","none"
"2","1",18,-0.0236260691232575,"s1","_HHBA3_s1_1","1","2","none"
"2","1",19,-0.0209999178311366,"s1","_HHBA3_s1_1","1","2","none"
"2","1",20,-0.0168715516754838,"s1","_HHBA3_s1_1","1","2","none"
"2","1",21,-0.0120808856811978,"s1","_HHBA3_s1_1","1","2","none"
"2","1",22,-0.00621955628907611,"s1","_HHBA3_s1_1","1","2","none"
"2","1",23,-0.000358782917033729,"s1","_HHBA3_s1_1","1","2","none"
"2","1",24,0.00550160758159768,"s1","_HHBA3_s1_1","1","2","none"
"2","1",25,0.0108550491249855,"s1","_HHBA3_s1_1","1","2","none"
"2","1",26,0.0159162900062559,"s1","_HHBA3_s1_1","1","2","none"
"2","1",27,0.0194821134191088,"s1","_HHBA3_s1_1","1","2","none"
"2","1",28,0.0225517086173352,"s1","_HHBA3_s1_1","1","2","none"
"2","1",29,0.0248767440946365,"s1","_HHBA3_s1_1","1","2","none"
"2","1",30,0.0266568553276649,"s1","_HHBA3_s1_1","1","2","none"
"2","1",1,0.0641041123840864,"s2","_HHBA3_s2_1","1","2","none"
"2","1",2,0.0626535086930495,"s2","_HHBA3_s2_1","1","2","none"
"2","1",3,0.0605132635636418,"s2","_HHBA3_s2_1","1","2","none"
"2","1",4,0.0562455303768605,"s2","_HHBA3_s2_1","1","2","none"
"2","1",5,0.0521246608345098,"s2","_HHBA3_s2_1","1","2","none"
"2","1",6,0.0481569522801277,"s2","_HHBA3_s2_1","1","2","none"
"2","1",7,0.039887791850391,"s2","_HHBA3_s2_1","1","2","none"
"2","1",8,0.0300610227604472,"s2","_HHBA3_s2_1","1","2","none"
"2","1",9,0.0170356257667359,"s2","_HHBA3_s2_1","1","2","none"
"2","1",10,0.00385826014466706,"s2","_HHBA3_s2_1","1","2","none"
"2","1",11,-0.00959889037259987,"s2","_HHBA3_s2_1","1","2","none"
"2","1",12,-0.0218890900465945,"s2","_HHBA3_s2_1","1","2","none"
"2","1",13,-0.0328555571887228,"s2","_HHBA3_s2_1","1","2","none"
"2","1",14,-0.0412362312576176,"s2","_HHBA3_s2_1","1","2","none"
"2","1",15,-0.0485801541884798,"s2","_HHBA3_s2_1","1","2","none"
"2","1",16,-0.0515653223055925,"s2","_HHBA3_s2_1","1","2","none"
"2","1",17,-0.0535717896016734,"s2","_HHBA3_s2_1","1","2","none"
"2","1",18,-0.0524822100163758,"s2","_HHBA3_s2_1","1","2","none"
"2","1",19,-0.0498906019599188,"s2","_HHBA3_s2_1","1","2","none"
"2","1",20,-0.0454499612519941,"s2","_HHBA3_s2_1","1","2","none"
"2","1",21,-0.0390414887431199,"s2","_HHBA3_s2_1","1","2","none"
"2","1",22,-0.0317623421021078,"s2","_HHBA3_s2_1","1","2","none"
"2","1",23,-0.023078712367121,"s2","_HHBA3_s2_1","1","2","none"
"2","1",24,-0.0142409720761196,"s2","_HHBA3_s2_1","1","2","none"
"2","1",25,-0.0051233577702714,"s2","_HHBA3_s2_1","1","2","none"
"2","1",26,0.00334585121206121,"s2","_HHBA3_s2_1","1","2","none"
"2","1",27,0.0109478604441882,"s2","_HHBA3_s2_1","1","2","none"
"2","1",28,0.0176830604735672,"s2","_HHBA3_s2_1","1","2","none"
"2","1",29,0.0239952475069021,"s2","_HHBA3_s2_1","1","2","none"
"2","1",30,0.0297539329570735,"s2","_HHBA3_s2_1","1","2","none"
"2","1",1,0.091830481338572,"s3","_HHBA3_s3_1","1","2","none"
"2","1",2,0.0879235329557062,"s3","_HHBA3_s3_1","1","2","none"
"2","1",3,0.0835625248936869,"s3","_HHBA3_s3_1","1","2","none"
"2","1",4,0.0778151157662423,"s3","_HHBA3_s3_1","1","2","none"
"2","1",5,0.0729491738500463,"s3","_HHBA3_s3_1","1","2","none"
"2","1",6,0.0689890788328431,"s3","_HHBA3_s3_1","1","2","none"
"2","1",7,0.0616464424552192,"s3","_HHBA3_s3_1","1","2","none"
"2","1",8,0.0531133288136172,"s3","_HHBA3_s3_1","1","2","none"
"2","1",9,0.0435254473940785,"s3","_HHBA3_s3_1","1","2","none"
"2","1",10,0.0338355573956146,"s3","_HHBA3_s3_1","1","2","none"
"2","1",11,0.0238625783526225,"s3","_HHBA3_s3_1","1","2","none"
"2","1",12,0.0138476304639616,"s3","_HHBA3_s3_1","1","2","none"
"2","1",13,0.00378737792649164,"s3","_HHBA3_s3_1","1","2","none"
"2","1",14,-0.00606916200461449,"s3","_HHBA3_s3_1","1","2","none"
"2","1",15,-0.0158503902787033,"s3","_HHBA3_s3_1","1","2","none"
"2","1",16,-0.0246752063379836,"s3","_HHBA3_s3_1","1","2","none"
"2","1",17,-0.0331472835765012,"s3","_HHBA3_s3_1","1","2","none"
"2","1",18,-0.0404559564873748,"s3","_HHBA3_s3_1","1","2","none"
"2","1",19,-0.0465919147355554,"s3","_HHBA3_s3_1","1","2","none"
"2","1",20,-0.051385455317208,"s3","_HHBA3_s3_1","1","2","none"
"2","1",21,-0.0542492699748776,"s3","_HHBA3_s3_1","1","2","none"
"2","1",22,-0.0563363972806104,"s3","_HHBA3_s3_1","1","2","none"
"2","1",23,-0.0562588185544843,"s3","_HHBA3_s3_1","1","2","none"
"2","1",24,-0.0557020925400384,"s3","_HHBA3_s3_1","1","2","none"
"2","1",25,-0.0536520868165304,"s3","_HHBA3_s3_1","1","2","none"
"2","1",26,-0.0513760599838269,"s3","_HHBA3_s3_1","1","2","none"
"2","1",27,-0.048827074948762,"s3","_HHBA3_s3_1","1","2","none"
"2","1",28,-0.0453251328850981,"s3","_HHBA3_s3_1","1","2","none"
"2","1",29,-0.0414142443198156,"s3","_HHBA3_s3_1","1","2","none"
"2","1",30,-0.0353717243967175,"s3","_HHBA3_s3_1","1","2","none"
"2","1",1,0.0328373489852463,"s1","_HHBA4_s1_1","1","2","none"
"2","1",2,0.0285777800055063,"s1","_HHBA4_s1_1","1","2","none"
"2","1",3,0.0243015907869399,"s1","_HHBA4_s1_1","1","2","none"
"2","1",4,0.0199939845153396,"s1","_HHBA4_s1_1","1","2","none"
"2","1",5,0.0166018136921455,"s1","_HHBA4_s1_1","1","2","none"
"2","1",6,0.0135505486369898,"s1","_HHBA4_s1_1","1","2","none"
"2","1",7,0.00788459545737541,"s1","_HHBA4_s1_1","1","2","none"
"2","1",8,0.00259468816333053,"s1","_HHBA4_s1_1","1","2","none"
"2","1",9,-0.0020596408456468,"s1","_HHBA4_s1_1","1","2","none"
"2","1",10,-0.00581514546166462,"s1","_HHBA4_s1_1","1","2","none"
"2","1",11,-0.00914798834829011,"s1","_HHBA4_s1_1","1","2","none"
"2","1",12,-0.0114335279310189,"s1","_HHBA4_s1_1","1","2","none"
"2","1",13,-0.0133502876241405,"s1","_HHBA4_s1_1","1","2","none"
"2","1",14,-0.0147160448296739,"s1","_HHBA4_s1_1","1","2","none"
"2","1",15,-0.0156400313552727,"s1","_HHBA4_s1_1","1","2","none"
"2","1",16,-0.0163522169679284,"s1","_HHBA4_s1_1","1","2","none"
"2","1",17,-0.0164368875348218,"s1","_HHBA4_s1_1","1","2","none"
"2","1",18,-0.0161603846449259,"s1","_HHBA4_s1_1","1","2","none"
"2","1",19,-0.0154051140521707,"s1","_HHBA4_s1_1","1","2","none"
"2","1",20,-0.0139128443498711,"s1","_HHBA4_s1_1","1","2","none"
"2","1",21,-0.0120918314672731,"s1","_HHBA4_s1_1","1","2","none"
"2","1",22,-0.00941455969666705,"s1","_HHBA4_s1_1","1","2","none"
"2","1",23,-0.0065074903827349,"s1","_HHBA4_s1_1","1","2","none"
"2","1",24,-0.00332958129718119,"s1","_HHBA4_s1_1","1","2","none"
"2","1",25,-0.000225828676486239,"s1","_HHBA4_s1_1","1","2","none"
"2","1",26,0.00276863771148728,"s1","_HHBA4_s1_1","1","2","none"
"2","1",27,0.00522746018122788,"s1","_HHBA4_s1_1","1","2","none"
"2","1",28,0.00740949546170167,"s1","_HHBA4_s1_1","1","2","none"
"2","1",29,0.00930117175777023,"s1","_HHBA4_s1_1","1","2","none"
"2","1",30,0.0109502901107068,"s1","_HHBA4_s1_1","1","2","none"
"2","1",1,0.117380980197912,"s2","_HHBA4_s2_1","1","2","none"
"2","1",2,0.111700272594373,"s2","_HHBA4_s2_1","1","2","none"
"2","1",3,0.105226503658818,"s2","_HHBA4_s2_1","1","2","none"
"2","1",4,0.0975895281365051,"s2","_HHBA4_s2_1","1","2","none"
"2","1",5,0.0906978563796448,"s2","_HHBA4_s2_1","1","2","none"
"2","1",6,0.0820777076579082,"s2","_HHBA4_s2_1","1","2","none"
"2","1",7,0.0665612263074458,"s2","_HHBA4_s2_1","1","2","none"
"2","1",8,0.0486668322870716,"s2","_HHBA4_s2_1","1","2","none"
"2","1",9,0.0292605307359548,"s2","_HHBA4_s2_1","1","2","none"
"2","1",10,0.00773009899646304,"s2","_HHBA4_s2_1","1","2","none"
"2","1",11,-0.0135908142188572,"s2","_HHBA4_s2_1","1","2","none"
"2","1",12,-0.0346319986771908,"s2","_HHBA4_s2_1","1","2","none"
"2","1",13,-0.0519250589830678,"s2","_HHBA4_s2_1","1","2","none"
"2","1",14,-0.0666817222982614,"s2","_HHBA4_s2_1","1","2","none"
"2","1",15,-0.0757923686474269,"s2","_HHBA4_s2_1","1","2","none"
"2","1",16,-0.0801550203691881,"s2","_HHBA4_s2_1","1","2","none"
"2","1",17,-0.0816129348245782,"s2","_HHBA4_s2_1","1","2","none"
"2","1",18,-0.0772528743310972,"s2","_HHBA4_s2_1","1","2","none"
"2","1",19,-0.0710480435031682,"s2","_HHBA4_s2_1","1","2","none"
"2","1",20,-0.0626746716730597,"s2","_HHBA4_s2_1","1","2","none"
"2","1",21,-0.053057633226302,"s2","_HHBA4_s2_1","1","2","none"
"2","1",22,-0.0431827940989582,"s2","_HHBA4_s2_1","1","2","none"
"2","1",23,-0.0331327220638602,"s2","_HHBA4_s2_1","1","2","none"
"2","1",24,-0.0234954784169805,"s2","_HHBA4_s2_1","1","2","none"
"2","1",25,-0.0142242390960063,"s2","_HHBA4_s2_1","1","2","none"
"2","1",26,-0.00684147372718358,"s2","_HHBA4_s2_1","1","2","none"
"2","1",27,-0.000200080277897419,"s2","_HHBA4_s2_1","1","2","none"
"2","1",28,0.00565970403080662,"s2","_HHBA4_s2_1","1","2","none"
"2","1",29,0.0108106451777363,"s2","_HHBA4_s2_1","1","2","none"
"2","1",30,0.016138042272444,"s2","_HHBA4_s2_1","1","2","none"
"2","1",1,0.112289793588434,"s3","_HHBA4_s3_1","1","2","none"
"2","1",2,0.107008157851607,"s3","_HHBA4_s3_1","1","2","none"
"2","1",3,0.101061158161625,"s3","_HHBA4_s3_1","1","2","none"
"2","1",4,0.0937725768221547,"s3","_HHBA4_s3_1","1","2","none"
"2","1",5,0.0879166233371749,"s3","_HHBA4_s3_1","1","2","none"
"2","1",6,0.0827889077849679,"s3","_HHBA4_s3_1","1","2","none"
"2","1",7,0.0717278905366803,"s3","_HHBA4_s3_1","1","2","none"
"2","1",8,0.0603445655358736,"s3","_HHBA4_s3_1","1","2","none"
"2","1",9,0.0483662805011429,"s3","_HHBA4_s3_1","1","2","none"
"2","1",10,0.0362002428745463,"s3","_HHBA4_s3_1","1","2","none"
"2","1",11,0.0239345282438073,"s3","_HHBA4_s3_1","1","2","none"
"2","1",12,0.0113393954427481,"s3","_HHBA4_s3_1","1","2","none"
"2","1",13,-0.000985241553843164,"s3","_HHBA4_s3_1","1","2","none"
"2","1",14,-0.0127235337950002,"s3","_HHBA4_s3_1","1","2","none"
"2","1",15,-0.0235107465935041,"s3","_HHBA4_s3_1","1","2","none"
"2","1",16,-0.033790832044873,"s3","_HHBA4_s3_1","1","2","none"
"2","1",17,-0.0419900793320991,"s3","_HHBA4_s3_1","1","2","none"
"2","1",18,-0.0492388719847701,"s3","_HHBA4_s3_1","1","2","none"
"2","1",19,-0.0544933307564082,"s3","_HHBA4_s3_1","1","2","none"
"2","1",20,-0.0583053981321144,"s3","_HHBA4_s3_1","1","2","none"
"2","1",21,-0.061327931282686,"s3","_HHBA4_s3_1","1","2","none"
"2","1",22,-0.0626761646691023,"s3","_HHBA4_s3_1","1","2","none"
"2","1",23,-0.0636225343047485,"s3","_HHBA4_s3_1","1","2","none"
"2","1",24,-0.0637562468469772,"s3","_HHBA4_s3_1","1","2","none"
"2","1",25,-0.0626286077551186,"s3","_HHBA4_s3_1","1","2","none"
"2","1",26,-0.0607937074875651,"s3","_HHBA4_s3_1","1","2","none"
"2","1",27,-0.0565664360123002,"s3","_HHBA4_s3_1","1","2","none"
"2","1",28,-0.0513732128738811,"s3","_HHBA4_s3_1","1","2","none"
"2","1",29,-0.0441219193376601,"s3","_HHBA4_s3_1","1","2","none"
"2","1",30,-0.0348453259181114,"s3","_HHBA4_s3_1","1","2","none"
"2","1",1,0.0300659297010957,"s1","_HHBA5_s1_1","1","2","none"
"2","1",2,0.0266067009038655,"s1","_HHBA5_s1_1","1","2","none"
"2","1",3,0.0227768265106461,"s1","_HHBA5_s1_1","1","2","none"
"2","1",4,0.0184139765822862,"s1","_HHBA5_s1_1","1","2","none"
"2","1",5,0.0150330957995308,"s1","_HHBA5_s1_1","1","2","none"
"2","1",6,0.0112298621801303,"s1","_HHBA5_s1_1","1","2","none"
"2","1",7,0.0052989665284624,"s1","_HHBA5_s1_1","1","2","none"
"2","1",8,-0.000119787025365969,"s1","_HHBA5_s1_1","1","2","none"
"2","1",9,-0.00518748818257087,"s1","_HHBA5_s1_1","1","2","none"
"2","1",10,-0.00906080381304819,"s1","_HHBA5_s1_1","1","2","none"
"2","1",11,-0.0121786287547674,"s1","_HHBA5_s1_1","1","2","none"
"2","1",12,-0.0144130668339961,"s1","_HHBA5_s1_1","1","2","none"
"2","1",13,-0.0155978492407871,"s1","_HHBA5_s1_1","1","2","none"
"2","1",14,-0.0163442241391718,"s1","_HHBA5_s1_1","1","2","none"
"2","1",15,-0.0163672264826502,"s1","_HHBA5_s1_1","1","2","none"
"2","1",16,-0.0158540238887559,"s1","_HHBA5_s1_1","1","2","none"
"2","1",17,-0.0150394104323301,"s1","_HHBA5_s1_1","1","2","none"
"2","1",18,-0.0136749238833676,"s1","_HHBA5_s1_1","1","2","none"
"2","1",19,-0.0120062418874447,"s1","_HHBA5_s1_1","1","2","none"
"2","1",20,-0.0100475739031209,"s1","_HHBA5_s1_1","1","2","none"
"2","1",21,-0.00780113405877425,"s1","_HHBA5_s1_1","1","2","none"
"2","1",22,-0.0054228584439846,"s1","_HHBA5_s1_1","1","2","none"
"2","1",23,-0.00282842238811654,"s1","_HHBA5_s1_1","1","2","none"
"2","1",24,-0.000210806141965447,"s1","_HHBA5_s1_1","1","2","none"
"2","1",25,0.00236527194011193,"s1","_HHBA5_s1_1","1","2","none"
"2","1",26,0.00466657279916016,"s1","_HHBA5_s1_1","1","2","none"
"2","1",27,0.00666984657796243,"s1","_HHBA5_s1_1","1","2","none"
"2","1",28,0.00844161403415766,"s1","_HHBA5_s1_1","1","2","none"
"2","1",29,0.00969745183169612,"s1","_HHBA5_s1_1","1","2","none"
"2","1",30,0.0108883541111147,"s1","_HHBA5_s1_1","1","2","none"
"2","1",1,0.0458741441002739,"s2","_HHBA5_s2_1","1","2","none"
"2","1",2,0.0410448572143325,"s2","_HHBA5_s2_1","1","2","none"
"2","1",3,0.0359911402397932,"s2","_HHBA5_s2_1","1","2","none"
"2","1",4,0.0304237802058474,"s2","_HHBA5_s2_1","1","2","none"
"2","1",5,0.0258355823969583,"s2","_HHBA5_s2_1","1","2","none"
"2","1",6,0.0218799179499409,"s2","_HHBA5_s2_1","1","2","none"
"2","1",7,0.013987945113519,"s2","_HHBA5_s2_1","1","2","none"
"2","1",8,0.00576482101601372,"s2","_HHBA5_s2_1","1","2","none"
"2","1",9,-0.00226423957252564,"s2","_HHBA5_s2_1","1","2","none"
"2","1",10,-0.0100466254599809,"s2","_HHBA5_s2_1","1","2","none"
"2","1",11,-0.0176002489881453,"s2","_HHBA5_s2_1","1","2","none"
"2","1",12,-0.0247667998892762,"s2","_HHBA5_s2_1","1","2","none"
"2","1",13,-0.0316046965448711,"s2","_HHBA5_s2_1","1","2","none"
"2","1",14,-0.036741966870369,"s2","_HHBA5_s2_1","1","2","none"
"2","1",15,-0.0408007405528052,"s2","_HHBA5_s2_1","1","2","none"
"2","1",16,-0.0434304508508141,"s2","_HHBA5_s2_1","1","2","none"
"2","1",17,-0.0434035912985571,"s2","_HHBA5_s2_1","1","2","none"
"2","1",18,-0.0422672734286995,"s2","_HHBA5_s2_1","1","2","none"
"2","1",19,-0.0373949034894148,"s2","_HHBA5_s2_1","1","2","none"
"2","1",20,-0.0314663624227449,"s2","_HHBA5_s2_1","1","2","none"
"2","1",21,-0.0235016613624319,"s2","_HHBA5_s2_1","1","2","none"
"2","1",22,-0.0144675877813685,"s2","_HHBA5_s2_1","1","2","none"
"2","1",23,-0.00484720179619536,"s2","_HHBA5_s2_1","1","2","none"
"2","1",24,0.0041843931637926,"s2","_HHBA5_s2_1","1","2","none"
"2","1",25,0.0128687609564422,"s2","_HHBA5_s2_1","1","2","none"
"2","1",26,0.0206249155245242,"s2","_HHBA5_s2_1","1","2","none"
"2","1",27,0.0275389859106654,"s2","_HHBA5_s2_1","1","2","none"
"2","1",28,0.0337824349630165,"s2","_HHBA5_s2_1","1","2","none"
"2","1",29,0.0393674389217922,"s2","_HHBA5_s2_1","1","2","none"
"2","1",30,0.0454352326312888,"s2","_HHBA5_s2_1","1","2","none"
"2","1",1,0.100874503452906,"s3","_HHBA5_s3_1","1","2","none"
"2","1",2,0.095804010193256,"s3","_HHBA5_s3_1","1","2","none"
"2","1",3,0.0894377636766257,"s3","_HHBA5_s3_1","1","2","none"
"2","1",4,0.0808857249011818,"s3","_HHBA5_s3_1","1","2","none"
"2","1",5,0.0741359108983219,"s3","_HHBA5_s3_1","1","2","none"
"2","1",6,0.0672427432718405,"s3","_HHBA5_s3_1","1","2","none"
"2","1",7,0.0545798640524191,"s3","_HHBA5_s3_1","1","2","none"
"2","1",8,0.0415887135166764,"s3","_HHBA5_s3_1","1","2","none"
"2","1",9,0.0282542526556149,"s3","_HHBA5_s3_1","1","2","none"
"2","1",10,0.0160444255648831,"s3","_HHBA5_s3_1","1","2","none"
"2","1",11,0.00449660485815406,"s3","_HHBA5_s3_1","1","2","none"
"2","1",12,-0.00546514873580684,"s3","_HHBA5_s3_1","1","2","none"
"2","1",13,-0.0144746738789028,"s3","_HHBA5_s3_1","1","2","none"
"2","1",14,-0.0228641539162848,"s3","_HHBA5_s3_1","1","2","none"
"2","1",15,-0.029523761590146,"s3","_HHBA5_s3_1","1","2","none"
"2","1",16,-0.0356437140890988,"s3","_HHBA5_s3_1","1","2","none"
"2","1",17,-0.0408333015842053,"s3","_HHBA5_s3_1","1","2","none"
"2","1",18,-0.0446982883718297,"s3","_HHBA5_s3_1","1","2","none"
"2","1",19,-0.0478604854834137,"s3","_HHBA5_s3_1","1","2","none"
"2","1",20,-0.0491684685603273,"s3","_HHBA5_s3_1","1","2","none"
"2","1",21,-0.0494738033445439,"s3","_HHBA5_s3_1","1","2","none"
"2","1",22,-0.0486330575122456,"s3","_HHBA5_s3_1","1","2","none"
"2","1",23,-0.0462515374758572,"s3","_HHBA5_s3_1","1","2","none"
"2","1",24,-0.043313013671213,"s3","_HHBA5_s3_1","1","2","none"
"2","1",25,-0.0393986016005461,"s3","_HHBA5_s3_1","1","2","none"
"2","1",26,-0.0352470885419109,"s3","_HHBA5_s3_1","1","2","none"
"2","1",27,-0.0309263545332532,"s3","_HHBA5_s3_1","1","2","none"
"2","1",28,-0.0270358981497023,"s3","_HHBA5_s3_1","1","2","none"
"2","1",29,-0.0231799245606032,"s3","_HHBA5_s3_1","1","2","none"
"2","1",30,-0.0193532414419864,"s3","_HHBA5_s3_1","1","2","none"
"2","2",1,0.0178956936161299,"s1","_HHBB1_s1_1","1","2","none"
"2","2",2,0.0140257417193328,"s1","_HHBB1_s1_1","1","2","none"
"2","2",3,0.0096723997138326,"s1","_HHBB1_s1_1","1","2","none"
"2","2",4,0.00463350794156203,"s1","_HHBB1_s1_1","1","2","none"
"2","2",5,0.00116532931516011,"s1","_HHBB1_s1_1","1","2","none"
"2","2",6,-0.00258385424676844,"s1","_HHBB1_s1_1","1","2","none"
"2","2",7,-0.00825647094937243,"s1","_HHBB1_s1_1","1","2","none"
"2","2",8,-0.0130989348948329,"s1","_HHBB1_s1_1","1","2","none"
"2","2",9,-0.0173847165175267,"s1","_HHBB1_s1_1","1","2","none"
"2","2",10,-0.0200470092884053,"s1","_HHBB1_s1_1","1","2","none"
"2","2",11,-0.0219461648812818,"s1","_HHBB1_s1_1","1","2","none"
"2","2",12,-0.0230225236843726,"s1","_HHBB1_s1_1","1","2","none"
"2","2",13,-0.0232858470252499,"s1","_HHBB1_s1_1","1","2","none"
"2","2",14,-0.0232210035999689,"s1","_HHBB1_s1_1","1","2","none"
"2","2",15,-0.0226344420411961,"s1","_HHBB1_s1_1","1","2","none"
"2","2",16,-0.0210681650901217,"s1","_HHBB1_s1_1","1","2","none"
"2","2",17,-0.0189071732761348,"s1","_HHBB1_s1_1","1","2","none"
"2","2",18,-0.0153588094719426,"s1","_HHBB1_s1_1","1","2","none"
"2","2",19,-0.0108272223356964,"s1","_HHBB1_s1_1","1","2","none"
"2","2",20,-0.00548802214633781,"s1","_HHBB1_s1_1","1","2","none"
"2","2",21,0.00112689044059056,"s1","_HHBB1_s1_1","1","2","none"
"2","2",22,0.00765212901243584,"s1","_HHBB1_s1_1","1","2","none"
"2","2",23,0.0139467121260017,"s1","_HHBB1_s1_1","1","2","none"
