"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"77",129.6305194,129.7055542,129.7906134,129.8910349,129.9737196,130.0710902,130.2541954,130.4545636,130.6674607,130.8774559,131.0738022,131.2469573,131.3404933,131.3904956,131.3402215,131.1948309,130.9727962,130.5503975,130.0296214,129.3415599,128.4355853,127.4227326,126.2169025,124.9584885,123.6530849,122.467311,121.3743148,120.4590258,119.775082,119.1985261
"78",132.6391776,132.6196364,132.6044527,132.593486,132.5880509,132.579241,132.5664273,132.5414834,132.4697414,132.3562495,132.1674307,131.8672579,131.4724968,130.9224896,130.2638011,129.5241059,128.6713477,127.7308622,126.7690119,125.800838,124.6937382,123.5398849,122.3450758,121.1378776,119.9253207,118.7115349,117.8086683,117.0537736,116.4428137,116.0760001
"79",129.5117087,129.5188199,129.5144791,129.4953898,129.4649485,129.4121798,129.3136255,129.157129,128.9695019,128.730716,128.4256764,128.0740756,127.6216948,127.1176637,126.5613055,125.8462829,125.0933432,124.2951632,123.4645724,122.6231242,121.7719534,120.9984964,120.2759319,119.6618209,119.1298882,118.6634743,118.3601054,118.1065005,117.9172921,117.8055393
"80",131.3883197,131.5128555,131.6208704,131.7027271,131.7568868,131.8076748,131.8829376,131.9239642,131.9367961,131.8831938,131.8069842,131.6929207,131.5412534,131.3712328,131.1734929,130.9500827,130.6992908,130.3443371,129.9276781,129.3779813,128.6706264,127.867691,126.7987014,125.6649809,124.4416329,123.197083,121.9723269,120.851247,119.9183961,119.1214882
"81",125.8954929,125.9558509,126.011094,126.059352,126.117609,126.1968787,126.3285111,126.4561829,126.5810865,126.6982167,126.8048617,126.9024401,126.9588741,126.9978282,127.0113178,126.9928293,126.9539677,126.8722378,126.7590541,126.6281095,126.4867797,126.3381522,126.1820874,126.0476142,125.9286141,125.8358243,125.7609643,125.697775,125.6613207,125.6406184
"82",123.4568517,123.456822,123.4606553,123.4694144,123.4999906,123.5558689,123.6594433,123.8283101,124.034564,124.308023,124.5979266,124.894279,125.1555591,125.3760949,125.5584523,125.6536821,125.713763,125.7262449,125.6935543,125.6413112,125.5609918,125.4408369,125.2999473,125.1327336,124.944184,124.7400042,124.5065124,124.2837738,124.0730621,123.86491
"83",125.7930885,125.4864946,125.2104679,124.9726592,124.8444835,124.7033806,124.5089419,124.3911335,124.3131022,124.2976628,124.2929046,124.2931047,124.2901679,124.2830601,124.2726093,124.2618393,124.2554757,124.2546332,124.2707494,124.2962952,124.3364785,124.3892479,124.4471242,124.5102585,124.5663395,124.6170316,124.6527973,124.6779136,124.6944766,124.6670834
"84",122.6179877,122.6246936,122.6479297,122.6874222,122.719198,122.7782613,122.8642691,123.0043206,123.1757864,123.3781464,123.6545425,123.9655106,124.3082991,124.6641472,124.9935826,125.2960928,125.4972687,125.6448358,125.7438831,125.7881646,125.8335972,125.8816086,125.9622215,126.0616186,126.1766312,126.2965328,126.3981278,126.4831189,126.5362072,126.5653639
"85",126.161467,125.9515442,125.7583111,125.5855453,125.4798614,125.3244354,125.1591151,125.082894,125.1115621,125.2183061,125.4289808,125.7564804,126.1356436,126.5588431,126.9544116,127.2996069,127.5848604,127.714101,127.7670028,127.7487171,127.6629232,127.577133,127.4957952,127.4377089,127.3477174,127.2207469,127.0224682,126.7167129,126.3365277,125.8651075
"86",127.8595755,127.7438773,127.663943,127.6266752,127.6311512,127.6640324,127.7387803,127.9217936,128.1580165,128.4716019,128.8450538,129.2444704,129.6627777,130.0518412,130.4157108,130.6993741,130.8885427,131.0003372,130.9199592,130.7667215,130.531963,130.1927545,129.8141915,129.3854955,128.913826,128.4190355,127.8887201,127.317918,126.7319135,126.1388798
"87",123.9770371,124.1509676,124.3310095,124.5195122,124.6390865,124.7847562,125.0434812,125.3325589,125.6376948,125.9578614,126.291661,126.638231,126.9255461,127.1646738,127.323684,127.3614575,127.3355455,127.191613,126.9923071,126.7571922,126.4956838,126.2664649,126.0763849,125.9430906,125.8339493,125.7632765,125.682689,125.5861195,125.409387,125.1736745
"88",122.3261751,122.5218517,122.7608885,123.0484075,123.2018865,123.4314275,123.7786928,124.2076332,124.6622633,125.1442668,125.7033544,126.2913876,126.9101147,127.4490851,127.9295694,128.3027479,128.5388027,128.6952582,128.7407711,128.7892773,128.8548223,129.0177988,129.2867476,129.6341067,130.0999869,130.5402555,130.9530882,131.1107101,131.0759189,130.8472369
"89",123.9096838,124.1072644,124.3304152,124.5716998,124.7280391,124.9949317,125.3457817,125.7307905,126.1049338,126.4678992,126.8053007,127.1136636,127.3926126,127.6122314,127.7778005,127.9140022,128.021458,128.1512652,128.3025125,128.4867299,128.7246569,128.9851392,129.2672266,129.4008684,129.4027364,129.2510948,128.8007052,128.1860568,127.4086514,126.4586947
"90",127.5020426,127.5646128,127.641797,127.7414985,127.8126526,127.8827816,127.9832578,128.076952,128.1656189,128.2548662,128.3449708,128.436556,128.5517528,128.6753846,128.8034489,128.9295582,129.0540164,129.175634,129.2927645,129.4011541,129.4904164,129.5658035,129.5915531,129.5317074,129.3896363,129.0590344,128.6552753,128.1260667,127.4603152,126.6953322
"91",128.2505501,128.4202765,128.6035656,128.8101681,128.9893922,129.1757682,129.5095426,129.832844,130.1443903,130.4146601,130.6581635,130.8293688,130.9480778,131.0279114,131.0468699,131.0462493,131.0103617,130.9608271,130.9059084,130.8739564,130.8615315,130.8768043,130.9268897,130.9881033,131.0572082,131.1012794,131.1219504,131.0318471,130.8886629,130.6310628
"92",127.6570931,127.5862518,127.5435864,127.5286928,127.5521747,127.6072703,127.6940738,127.8659902,128.0735144,128.3081226,128.5388984,128.7500002,128.942254,129.0894309,129.2103804,129.3128477,129.4005492,129.4828822,129.5614106,129.6354769,129.7031763,129.7624595,129.7980898,129.790745,129.7477902,129.6410671,129.4767259,129.2569028,128.9284984,128.4867081
"93",126.9007038,127.0622684,127.2433138,127.4475998,127.5691002,127.7322903,127.9808021,128.2373359,128.5057208,128.8001761,129.1344407,129.4760439,129.7884262,130.0443905,130.2539824,130.3280769,130.301479,130.193689,129.9585971,129.6988896,129.4116406,129.1213698,128.8310341,128.5409707,128.2607107,127.9722237,127.6597192,127.2980736,126.9026196,126.4401349
"94",125.9632778,126.1996681,126.433597,126.6638793,126.7959207,126.9256673,127.1362704,127.3187524,127.482782,127.6059476,127.7299804,127.8552212,127.9605837,128.0543658,128.1230358,128.1708424,128.2052823,128.2089325,128.2249239,128.2570895,128.3168813,128.3899796,128.4881964,128.5957761,128.7056867,128.753728,128.7605617,128.7165597,128.5226415,128.2284594
"95",124.972435,125.1585134,125.3435722,125.5274602,125.6530694,125.8242968,126.0715634,126.3096651,126.5555182,126.8203152,127.1215143,127.4415934,127.7885724,128.1531118,128.5098931,128.8047328,129.0247359,129.192056,129.2626282,129.2719313,129.2343639,129.1313671,128.9988447,128.838697,128.6229309,128.3859959,128.1241836,127.7752422,127.383355,126.9345802
"96",124.5644956,124.631151,124.7934151,125.100894,125.2983107,125.5258412,126.0018219,126.5675077,127.1960402,127.7451489,128.2585809,128.7162577,129.0737521,129.3742163,129.5407542,129.6700809,129.7716856,129.8195929,129.8537345,129.8669977,129.8701244,129.8680623,129.8552774,129.8236017,129.7769686,129.6849418,129.5730198,129.4284172,129.2649461,129.0887525
"97",125.4519013,125.4521136,125.4600438,125.4820918,125.5246357,125.5807994,125.7166835,125.8828042,126.0917534,126.3399751,126.5967517,126.8290903,127.0264984,127.1851755,127.2541024,127.2820121,127.208967,127.0911334,126.9343052,126.723879,126.5090284,126.3015069,126.1303313,125.9839005,125.8655758,125.7538455,125.6538301,125.5252889,125.3810197,125.1549758
"98",124.405297,124.6601965,124.899857,125.1166183,125.3015341,125.5285459,125.957572,126.4456986,126.9735066,127.5828967,128.2062567,128.8505322,129.3986125,129.8732248,130.1477096,130.2817695,130.3207044,130.1617855,129.9545106,129.6745632,129.4326336,129.2076585,129.0122772,128.8235733,128.6394329,128.4497591,128.2367271,127.9876983,127.7061821,127.402898
"99",122.1573249,122.4300571,122.739959,123.0909067,123.3874795,123.8167554,124.4289066,125.0858134,125.7436279,126.3947806,126.9392257,127.4128023,127.778658,128.024387,128.2053297,128.2946901,128.3323199,128.3462006,128.3372915,128.3408853,128.3553072,128.395321,128.4631461,128.5512022,128.6763409,128.7858201,128.8798808,128.9139203,128.9104067,128.8732581
"100",124.6506165,124.8472335,125.0477379,125.253931,125.414252,125.6034417,125.9344327,126.2793759,126.633235,127.0034533,127.3834707,127.7761791,128.1611444,128.5214536,128.8112682,129.0026531,129.1317621,129.1012519,129.0002349,128.8182471,128.6196796,128.4224612,128.2351322,128.06677,127.9095272,127.776048,127.6414855,127.5058188,127.3850659,127.2683218
"101",124.6255173,124.3478438,123.9589442,123.4571332,122.9852691,122.2864446,121.3499472,120.2458027,119.0581666,117.7832757,116.5777248,115.3787969,114.18545,113.1173308,112.1980087,111.4446366,110.9431859,110.5800349,110.3685075,110.3853109,110.4923125,110.6959307,111.0550337,111.4893643,112.0072141,112.5902029,113.2080024,113.8654247,114.5647613,115.2972807
"102",122.9596808,122.6421091,122.2934534,121.9034787,121.590483,121.1598046,120.4067911,119.5071719,118.5261289,117.4074811,116.2149555,114.9683938,113.7911702,112.7030901,111.7310039,111.0247801,110.453023,110.1044335,109.9335484,109.8689795,110.017063,110.2869091,110.6463816,111.1825253,111.8292386,112.6167963,113.466272,114.3248176,115.182763,116.056071
"103",122.6815318,122.648436,122.5589479,122.3924465,122.1994997,121.9137524,121.3879109,120.6549746,119.8025956,118.7412606,117.5919709,116.3666258,115.1045398,113.8832925,112.7307424,111.7299367,110.8500189,110.2559124,109.9019706,109.7011173,109.8029467,110.0392274,110.4125297,110.8790355,111.3514037,111.8190011,112.2249312,112.6077212,112.9728971,113.3975407
"104",121.8520758,121.25481,120.6092744,119.9118183,119.369359,118.5377329,117.3386628,116.0306848,114.711553,113.3886723,112.0889141,110.8426983,109.681909,108.6785036,107.7696198,106.9944439,106.4203351,105.9564656,105.6456005,105.520727,105.5086139,105.6665203,105.976763,106.3887032,106.969606,107.6095296,108.2917713,109.0507587,109.8346425,110.6613378
"105",122.3140136,121.9594449,121.5708228,121.1408502,120.7081797,120.0773201,119.0866426,117.9797039,116.8265247,115.6206242,114.4395457,113.2922824,112.2680538,111.3717914,110.5745285,110.040857,109.6333529,109.3441305,109.238304,109.1798941,109.1786736,109.2201224,109.2876723,109.3967599,109.5685177,109.7757397,110.0418832,110.3675655,110.7302639,111.1514463
"106",122.2502953,121.9743574,121.6542706,121.2657891,120.8950797,120.462384,119.718457,118.9252206,118.0946539,117.2581881,116.5020522,115.893133,115.4492356,115.0905474,114.9127063,114.8397095,114.8594838,114.9795724,115.160258,115.4544163,115.8828317,116.3834572,117.0347085,117.7384999,118.4965482,119.2096252,119.87583,120.4348069,120.8681935,121.2323445
"107",123.2311763,122.612327,121.9867942,121.3539495,120.8516258,120.1322159,119.1200617,118.136651,117.1847324,116.2780662,115.4917197,114.7876649,114.2054527,113.7679102,113.4180361,113.2001174,113.0918216,113.0537782,113.1294387,113.3667823,113.7120387,114.2410204,114.9119733,115.661214,116.4780907,117.2009405,117.8437664,118.2830569,118.5731727,118.7447975
"108",120.6166603,120.4440651,120.100761,119.5864917,119.2696629,118.6961409,117.8646185,116.7824836,115.7401001,114.7381467,113.8312929,113.0062241,112.2635872,111.8171928,111.4492363,111.1598806,111.0819925,111.1083187,111.2397842,111.5796209,112.0398275,112.6218146,113.3397271,114.0918991,114.8783765,115.5636779,116.1489731,116.6323045,116.9280275,117.1352469
"109",123.802524,123.3213589,122.8404839,122.3599296,121.9641998,121.3970103,120.5912801,119.7633692,118.9045037,117.9980173,117.0512985,116.1029621,115.1661879,114.3200831,113.5690584,113.009874,112.6480995,112.409915,112.3708421,112.4994272,112.7318405,113.1140061,113.5985293,114.1491552,114.7744403,115.3642397,115.9221569,116.3777279,116.7602356,117.0814661
"110",123.8736306,123.6328004,123.2434573,122.741006,122.337282,121.5851106,120.5906593,119.395474,118.1740682,116.979886,115.8807608,114.9505065,114.1567089,113.5329777,113.1115689,112.7877517,112.5569586,112.4460365,112.4091864,112.4525867,112.6808731,113.0574571,113.5629059,114.2689408,115.0893188,115.9296596,116.7228037,117.3718693,117.9051136,118.2973358
"111",123.2182711,122.7555157,122.2051553,121.552101,121.0894973,120.477009,119.5944318,118.7226129,117.8813604,117.10614,116.4540353,115.8634043,115.3533168,114.9038499,114.5027954,114.2229439,114.0351115,113.9225244,114.0267536,114.2954069,114.7132728,115.4305497,116.2614865,117.2283627,118.2909962,119.350033,120.3854567,121.2830265,122.0929099,122.7566395
"112",123.0069308,122.7999055,122.5130013,122.1592922,121.8413956,121.2521375,120.457209,119.4888015,118.4580309,117.4077525,116.3978593,115.5394368,114.7970423,114.2200154,113.823534,113.5323191,113.3606264,113.2925185,113.3201506,113.4621314,113.8554076,114.4097085,115.1266059,116.1248781,117.1610776,118.2153376,119.1492512,119.9115186,120.5197798,120.8593792
"113",120.4904434,120.3520232,120.1483922,119.8726385,119.5865985,119.118737,118.4051216,117.5424767,116.6596541,115.7709819,115.0046719,114.3423012,113.8515101,113.5251778,113.2828568,113.1535709,113.1344996,113.1871783,113.360591,113.6834011,114.1188818,114.7842321,115.5904061,116.4873719,117.4859659,118.4760297,119.44671,120.2421743,120.8944291,121.4257048
"114",123.4930705,123.3481051,123.1468955,122.8837694,122.7189689,122.4563181,122.0562641,121.5443235,121.0179963,120.4875845,119.9828771,119.5103539,119.0938903,118.8079525,118.5909735,118.4696534,118.5072515,118.6530394,118.9866142,119.511238,120.1655051,121.045944,121.9749561,122.9188857,123.8034156,124.5689253,125.2332034,125.6306214,125.8939716,126.0430526
"115",125.8654659,125.582497,125.2419818,124.8321493,124.4488081,123.8799271,122.9775763,121.8432661,120.6034896,119.2200345,117.8200517,116.4352105,115.151623,114.0753268,113.1560388,112.6224808,112.3025016,112.1673504,112.4485194,112.8986321,113.5554606,114.4682999,115.4676366,116.572722,117.6409285,118.6392678,119.4622616,120.076079,120.5601202,120.8168908
"116",123.632212,123.4483893,123.1730284,122.8329549,122.5289864,121.9212729,121.119396,120.1426525,119.0190471,117.8488343,116.6534472,115.5529027,114.5270472,113.5841543,112.8298572,112.180621,111.6040545,111.0908615,110.7034083,110.4051694,110.2077464,110.1664284,110.2254028,110.383986,110.6871971,111.0481703,111.4628765,111.9579971,112.5308666,113.1816954
"117",122.7903639,122.0928255,121.471592,120.9442216,120.5712257,120.0837563,119.3454872,118.6316868,117.9107873,117.1477346,116.2473317,115.2639414,114.147778,113.0150184,111.8754122,110.8659592,109.9857727,109.2433461,108.8002831,108.4789873,108.3203784,108.3494886,108.4691733,108.7239361,109.079119,109.4844447,109.947797,110.4460069,110.9725866,111.5937913
"118",121.7895208,121.3555879,120.8679061,120.339066,119.8592667,119.0277718,117.9767078,116.8885701,115.8001329,114.7066879,113.5983773,112.5085056,111.4307391,110.3675271,109.3984703,108.5343084,107.799873,107.2996551,106.9144215,106.6406325,106.5189873,106.4834084,106.5255743,106.6769738,106.916981,107.2325461,107.6668138,108.1787016,108.764383,109.4685704
"119",121.2732004,120.7294125,120.1463216,119.5333098,119.0269114,118.2372195,117.2436217,116.2975269,115.3607573,114.4380763,113.5634079,112.725982,111.9034559,111.0690155,110.3100084,109.6251784,109.0767901,108.6808305,108.4082955,108.3201948,108.4062305,108.5927189,108.8970823,109.3516735,109.8595447,110.4152338,111.042445,111.6937387,112.3673863,113.0302658
"120",123.9386764,123.5091686,123.0613207,122.5933768,122.2231795,121.7047755,120.9849217,120.2451925,119.4960436,118.7350797,117.9439929,117.1222231,116.2502016,115.425506,114.6537822,113.983647,113.4835457,113.0946308,112.8894997,112.8039748,112.790644,112.883398,113.0472004,113.2588957,113.5481798,113.8675741,114.2052411,114.5502979,114.9337839,115.3647255
"121",125.5026819,125.1281095,124.6686292,124.110247,123.5583292,122.7129545,121.3995394,119.7917381,118.0367739,116.0716184,113.9522992,111.7799809,109.5834923,107.4062982,105.2644595,103.2666634,101.4993574,99.90594604,98.67684903,97.64968682,96.79411217,96.28148838,95.85455026,95.52538497,95.30395411,95.12749131,95.00826047,94.92566917,94.9027704,94.99604648
"122",125.4264327,125.0276441,124.590702,124.0550794,123.5439433,123.0522301,122.0372313,120.8828403,119.4438003,117.867127,116.0788958,114.1605586,112.178999,110.0706256,107.961195,105.869656,103.9235291,102.1174096,100.5857023,99.15816592,98.15415303,97.29899475,96.72525021,96.33033263,96.04280859,95.92080502,95.83180679,95.81159428,95.84181805,95.93094612
"123",124.6004454,124.3264962,123.9650949,123.3653161,122.8449888,122.3932205,121.4242819,120.3081342,118.9139471,117.4654459,115.9124418,114.3124806,112.6825469,111.0409116,109.3986069,107.7617751,106.1696712,104.640466,103.2363885,101.8901232,100.7699423,99.73152428,98.94178392,98.28655051,97.77177569,97.42912719,97.14570584,97.01778646,96.91776217,96.88460401
"124",126.1899165,125.7169515,125.1278574,124.3928541,123.8160361,123.0474649,121.8474764,120.4558161,118.9502256,117.235606,115.3653395,113.3978298,111.283458,109.174099,107.0689181,105.1398974,103.3607051,101.7760249,100.4936378,99.35711613,98.44064099,97.78476201,97.25966812,96.92550418,96.71782004,96.59165461,96.59268387,96.63920427,96.72542422,96.94877251
"125",125.2286105,124.6011938,123.947364,123.2489022,122.6722267,122.0659043,120.9099846,119.6599642,118.310863,116.7691157,115.1543756,113.4017494,111.5887356,109.7358714,107.8483516,106.0055986,104.2491972,102.6716801,101.1876985,99.93957578,98.85632931,97.96560015,97.35334657,96.84690096,96.53458105,96.33559851,96.21981894,96.20810022,96.23755894,96.34242313
"126",123.2580824,122.7256494,122.1679115,121.5489791,120.9864737,120.4639831,119.394402,118.2211361,116.9142383,115.5144995,114.0069603,112.3315315,110.5939695,108.7024399,106.8135574,104.9298051,103.2121439,101.5908207,100.3485848,99.23578257,98.47775209,97.8935391,97.4759723,97.20236384,96.97106676,96.80608014,96.6469512,96.4970553,96.35455509,96.2155239
"127",123.2194009,122.7637204,122.2613756,121.6573689,121.0767286,120.5098577,119.1831469,117.7280381,116.0342692,114.2371596,112.3630511,110.4398515,108.5351899,106.7281616,104.9860445,103.3046053,101.7460831,100.2460412,98.94222393,97.75825243,96.71458819,95.88566691,95.14063616,94.6147732,94.14542489,93.75927872,93.40746697,93.06959337,92.746806,92.41174014
"128",122.6103179,122.5513258,122.3884994,122.0653946,121.8143099,121.5050754,120.8403935,119.944073,118.8748356,117.4242807,115.7981551,113.8825418,111.6800286,109.3643133,106.9391141,104.5997288,102.3339473,100.4300955,98.71694118,97.34516896,96.29601219,95.4075636,94.79039496,94.28112865,93.87804567,93.57534552,93.29169848,93.02649956,92.75156267,92.45891208
"129",124.7321816,124.3801014,123.9173253,123.2720122,122.8126609,122.3426982,121.4081917,120.3283405,119.1088471,117.7144633,116.2219826,114.5189149,112.5486548,110.4263891,108.1405457,105.8781248,103.6512041,101.6139489,99.71268072,98.26110494,97.08793263,96.16163138,95.54652327,95.02970017,94.67987606,94.38320297,94.11349186,93.84107864,93.5852753,93.35264419
"130",124.8849489,124.6807373,124.4161937,124.0613129,123.6725955,123.1511814,122.1365864,120.8456462,119.3708529,117.4614134,115.434403,113.2329045,110.9335349,108.6188738,106.3383667,104.1108988,101.9188659,99.87566815,97.9264674,96.11553822,94.51371523,93.04436451,91.89140291,90.97095295,90.20359436,89.73162568,89.35287035,89.11002648,88.9577367,88.83481786
"131",127.1901043,127.0109257,126.7092983,126.2679401,125.892704,125.3113076,124.4151493,123.3412692,122.2582371,121.2105774,120.3440063,119.6005879,119.0702168,118.7409179,118.5155004,118.4149629,118.3795718,118.400476,118.5736641,118.944575,119.4704432,120.3284804,121.3889188,122.6235276,123.9938376,125.2719461,126.4471884,127.3628233,128.0982953,128.5952896
"132",129.2975891,129.0794719,128.8270728,128.5325716,128.2747196,127.8932003,127.2704879,126.5465122,125.7803656,124.9643564,124.1115928,123.2513749,122.4447032,121.7191563,121.0578459,120.5915054,120.2593429,120.0678973,120.1378728,120.3333319,120.700593,121.2645079,121.9028117,122.6306473,123.3566529,124.054029,124.6248647,125.0656334,125.4141548,125.5775925
"133",125.4290785,125.1560234,124.8463944,124.4980836,124.2525117,123.8741902,123.3352596,122.7256886,122.0962223,121.4459379,120.7894791,120.1596511,119.5702861,119.0958662,118.6955636,118.3950612,118.2302243,118.1463487,118.1737685,118.3867553,118.715547,119.212354,119.8972447,120.65743,121.4896791,122.2553581,122.9492592,123.4950676,123.8640321,124.1389212
"134",126.9175908,126.6400943,126.2964252,125.8784193,125.6120664,125.2181522,124.6295128,123.9483551,123.2554707,122.5633835,121.8680855,121.189793,120.55343,120.0495226,119.6233405,119.3172505,119.1536597,119.0908019,119.220459,119.469997,119.8042463,120.2859411,120.8184794,121.380273,121.8604559,122.2739737,122.6286383,122.8289084,122.9622974,123.0223753
"135",127.3703273,126.7512131,126.1540661,125.5821053,125.0811834,124.3645341,123.3131466,122.2853117,121.2945513,120.3717083,119.5929553,118.9183771,118.4336267,118.091511,117.8507921,117.8102729,117.9425421,118.2081499,118.7816488,119.5811334,120.5511642,121.7519736,123.0047506,124.3050924,125.4313939,126.4150033,127.2294468,127.7571722,128.1323507,128.304329
"136",128.9834364,128.6218923,128.1973698,127.6852094,127.2040222,126.5621783,125.4317475,124.0710662,122.5730645,120.8222132,118.9522771,116.9673897,114.8483815,112.7310154,110.636817,108.5999132,106.6052084,104.7207441,102.9457411,101.2473297,99.74205649,98.37833516,97.19786992,96.34818262,95.6550584,95.22943759,95.01953485,94.9491512,95.2301451,95.71390818
"137",128.2120183,128.1202892,127.9921937,127.8064127,127.5893956,127.2885098,126.5953496,125.6862667,124.5981157,123.0974253,121.4238027,119.4453049,117.3082231,115.0911014,112.735944,110.4181156,108.1407319,106.1430145,104.2955151,102.7639773,101.5644304,100.5631778,99.98297317,99.54071853,99.29430345,99.22798106,99.24009806,99.39780372,99.69789125,100.1039632
"138",127.3649228,126.6108005,125.7419009,124.6173607,123.6958975,122.8990497,121.151197,119.2578634,117.1312652,114.9644199,112.7645514,110.5128784,108.2588405,106.0349296,103.9135564,101.9037684,100.1292192,98.46240097,97.20445684,96.14562259,95.37515438,94.87846712,94.49628732,94.36051946,94.26897083,94.2640182,94.31011151,94.38394718,94.61505507,94.96978592
"139",123.4912843,123.0597937,122.595731,122.0576435,121.538738,121.0320383,119.8729264,118.5737226,116.9917697,115.2504284,113.3664993,111.3381821,109.2824276,107.2355374,105.2681033,103.3999635,101.7733953,100.249982,99.11123344,98.12269773,97.39982145,96.8996548,96.51079466,96.34161615,96.21175211,96.1678014,96.15742836,96.17102746,96.3421861,96.61745102
"140",125.0117095,124.6082588,124.0866415,123.3053128,122.6534632,122.0791616,120.7574261,119.2929885,117.5495749,115.7053355,113.7830112,111.7109825,109.5906006,107.3534253,105.1399726,102.9500832,100.903382,98.93793498,97.30638662,95.91190127,94.81935549,94.08873967,93.49997345,93.23828836,93.06133801,93.02384848,93.08373893,93.18772037,93.43228616,93.83422483
"141",125.4643298,125.7440009,125.9819535,126.1600197,126.2588323,126.3541853,126.4952667,126.5617887,126.5795302,126.4672624,126.3003942,126.0703457,125.6684201,125.1778067,124.52658,123.7613501,122.933917,122.0030483,121.0756512,120.1515032,119.2970285,118.4478578,117.598353,116.7212519,115.8303583,114.915587,114.0367749,113.1851412,112.5168815,111.9349476
"142",126.4788422,126.5965199,126.7116554,126.8226455,126.8948614,126.9604543,127.0603618,127.1272604,127.1637525,127.1246614,127.0495783,126.9036575,126.6790241,126.408508,126.0095232,125.5671488,125.0651419,124.4952095,123.898849,123.2592461,122.6130709,121.9617644,121.2448226,120.4927057,119.6750271,118.7907227,117.8700705,116.8593003,115.8454655,114.828065
"143",130.3487291,129.7867597,129.2583861,128.7662049,128.468832,128.048573,127.4651293,126.9673764,126.5251818,126.1539027,125.7721085,125.3676416,124.9267855,124.3857019,123.7901211,123.120341,122.4392645,121.7490061,121.0430025,120.3457375,119.6328016,118.8676188,118.0164245,117.1264994,116.2068113,115.2965532,114.4205387,113.6788858,113.0702437,112.5395388
"144",126.8052492,126.8107784,126.812935,126.809914,126.7983041,126.7773577,126.7250545,126.6397653,126.5303668,126.3623654,126.1671236,125.9277161,125.6241928,125.2838158,124.8526051,124.3643749,123.8294748,123.2135518,122.5858263,121.9443857,121.2707205,120.5766986,119.8236871,119.0294981,118.1976141,117.2629952,116.3381757,115.4558103,114.6529322,113.8746485
"145",126.7870774,126.9371236,127.0686384,127.1810761,127.1846276,127.1546796,127.0899439,126.843578,126.4966253,126.0514225,125.3920497,124.6389951,123.7973742,122.8193383,121.7610218,120.6337456,119.5371484,118.4706513,117.429686,116.3889107,115.3289175,114.248624,113.087098,111.8983779,110.6937341,109.5799312,108.6185594,107.794467,107.2369737,106.8346565
"146",127.758119,127.8897307,127.9990847,128.0860574,128.1320468,128.1984839,128.2742463,128.3189536,128.3420545,128.3511538,128.3482122,128.2309578,128.0047347,127.5882227,126.9097241,126.0335714,124.8868791,123.5912989,122.2311315,120.8088774,119.3744486,117.9439714,116.5197796,115.0252732,113.5252624,112.0232624,110.5622547,109.1847941,107.8881542,106.7506582
"147",126.5657978,126.612561,126.6759442,126.7608024,126.8337037,126.9340163,127.099583,127.2872342,127.4810404,127.6685304,127.8316286,127.9764781,128.0660817,128.1101726,128.1069361,127.9973926,127.8004069,127.464644,126.917581,126.2593576,125.4126004,124.3884243,123.2592763,121.9794448,120.620183,119.1943869,117.7015548,116.2162479,114.7433439,113.3713341
"148",128.6892982,128.7122045,128.7321201,128.7480868,128.7592206,128.7725693,128.7931348,128.8121636,128.8301578,128.8457042,128.8517078,128.8503055,128.8102588,128.7196649,128.5667137,128.2134066,127.7639777,127.1619162,126.3801087,125.5046367,124.4808931,123.3928331,122.2536297,120.8628599,119.3561801,117.7158391,115.9276684,114.1121704,112.2759125,110.6598639
"149",126.6895229,126.8797305,127.0682627,127.2547931,127.3644801,127.4962632,127.6791192,127.8127181,127.9132025,127.9553101,127.9316709,127.85696,127.6656977,127.3325986,126.8996639,126.2722811,125.5372365,124.7146895,123.7622234,122.7853017,121.7804884,120.7007055,119.5563283,118.3161388,116.9483366,115.5357965,114.0758253,112.6276492,111.1925568,109.7934905
"150",126.3202386,126.3642868,126.4047729,126.4399254,126.4632816,126.4876127,126.5274522,126.5605029,126.5890282,126.6027991,126.6046612,126.5888493,126.5188889,126.4114447,126.2092379,125.8940584,125.5037082,124.8676161,124.1326199,123.2521353,122.1120475,120.8448513,119.3292423,117.6617379,115.8940062,113.8997315,111.8949343,109.8747947,107.9140696,105.8759565
"151",132.5941716,132.7173611,132.8773757,133.064864,133.2008648,133.445838,133.7648797,134.1135928,134.4691776,134.8284622,135.1897602,135.479925,135.6986582,135.8027848,135.7149197,135.4778952,135.0549563,134.3722985,133.5734585,132.6632483,131.592806,130.4659722,129.2831316,128.0000143,126.5170337,124.8557701,122.9097208,120.7494349,118.4245708,115.8712581
"152",136.1650137,136.4377887,136.7053637,136.961164,137.1052228,137.3145759,137.5579147,137.7186983,137.8114586,137.8521859,137.8226285,137.7129902,137.5289465,137.2131648,136.7157089,136.0983682,135.328033,134.3706408,133.3116833,132.1403523,130.810997,129.3106279,127.6021816,125.6236055,123.4897722,121.202493,118.8099234,116.5481114,114.412425,112.4788545
"153",130.1949474,130.332083,130.469096,130.6059645,130.6961479,130.8111525,130.9742474,131.1196813,131.2519473,131.3609517,131.4254534,131.4585173,131.4288719,131.2852544,131.0573831,130.6392693,130.1190925,129.5202859,128.7772251,128.0205858,127.2506511,126.4908916,125.6903881,124.8337456,123.8258223,122.7257337,121.4864016,120.0419193,118.5047419,116.849221
