Syllable1,Syllable2,Normtime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,3,_HHAC1,68.1342978,70.17144701,71.54916795,72.27421209,72.4495225,72.02954788,70.99992809,67.47665607,62.53630899,56.2338607,47.51955222,38.18324407,28.30162223,18.5050511,9.561671396,1.454579541,-4.297899566,-9.106925152,-13.11016989,-16.55384286,-20.53037073,-25.02578836,-30.97393077,-37.37808132,-44.10157085,-50.45683161,-55.70399203,-60.10902247,-64.20273181,-70.17455171,-99.20976273,-124.6653415,-154.7940811,-192.6721989,-236.6159129,-282.6396276,-329.2299975,-372.0229409,-411.0897233,-437.0706686,-456.5312422,-462.2625622,-456.3720144,-443.5932029,-414.239097,-380.2416551,-338.8474606,-294.3471576,-249.3413436,-207.2425773,-169.8172895,-136.8072091,-113.34482,-95.94444608,-91.98867508,-86.89805938,-81.12503243,-72.67590066,-67.5652621,-67.5652621
1,3,_HHAC2,21.80650238,21.9569366,21.73602387,21.10248112,20.60691676,19.68261303,18.15814753,16.0555789,13.81792174,11.4653099,9.172026708,7.027237004,5.18019615,3.794807299,2.668666186,1.923733349,1.396424822,0.916742696,0.32389515,-0.699645788,-2.098132072,-4.43660279,-8.02765499,-12.62286212,-19.54262041,-27.70215771,-37.01233724,-50.81049235,-67.17886755,-85.86269094,-122.8942986,-155.279978,-189.0260199,-224.1509564,-259.5114405,-292.8573721,-324.1036111,-347.2164298,-366.1674708,-380.784689,-385.7316953,-385.8652406,-380.9270045,-365.964235,-345.8582664,-320.2571486,-287.5620693,-253.070402,-216.7815529,-182.1364123,-150.4195167,-122.1126553,-101.0017932,-87.98549908,-84.45367557,-78.40334912,-70.87164866,-61.65510605,-61.09392596,-61.09392596
1,3,_HHAC3,38.03864037,42.17738466,46.14155148,49.85941926,51.88312076,53.5817217,55.35114639,54.8025146,52.77437256,47.2287645,40.25057821,31.7739835,22.83121361,14.27516737,6.653662048,0.727274108,-4.212798434,-7.025787742,-9.056755271,-10.48008872,-11.86841554,-13.76937409,-16.46556435,-20.73005176,-25.8859253,-32.8531153,-42.0400017,-52.67377808,-66.62985922,-83.59128814,-103.9923277,-130.3182814,-159.2716031,-191.2090045,-226.9608774,-262.9350548,-298.8553291,-329.8546297,-357.0015137,-378.09071,-388.6589152,-392.6009241,-385.7463704,-368.0577734,-343.7938339,-308.9438651,-269.3609851,-227.6215846,-186.1574762,-148.4519176,-113.9518187,-88.79363667,-68.76246204,-53.14277211,-50.17516442,-46.79559763,-42.98973981,-37.42892091,-34.20528216,-34.20528216
1,3,_HHAC4,5.796633181,8.331473989,11.09407923,14.10205207,16.16102685,18.93586579,22.65233944,25.22666235,26.92486875,27.48028875,26.28135569,24.24973702,21.17462514,17.34350692,13.37040829,9.377646687,5.797228307,2.541035556,-0.16650097,-2.389436177,-4.431958497,-6.356252825,-8.80885068,-11.77864296,-15.91598781,-21.3433397,-28.14233803,-38.6059244,-53.00028784,-71.58315537,-103.0346027,-136.3405867,-172.4579202,-211.5350292,-251.4718663,-289.4900716,-325.2423331,-351.701706,-372.0642905,-385.1833273,-387.7144702,-385.3751109,-377.3004664,-362.0601818,-344.4643063,-324.4105712,-301.7153252,-277.1667151,-249.9997523,-221.3230204,-192.263773,-162.989982,-135.1202147,-114.998483,-111.6621351,-102.074908,-88.89094451,-70.65701191,-66.43642456,-66.43642456
1,3,_HHAC5,28.20430837,31.06484119,33.90920245,36.72188335,38.61938626,40.07428772,41.26104325,41.1263515,38.55686711,33.14906558,26.36091179,15.93360828,5.229752397,-5.95387994,-15.64482995,-24.56651204,-30.24823153,-34.49743276,-36.40441437,-36.77984433,-36.52775019,-35.86023704,-35.52722408,-35.71009523,-36.79104606,-38.24795627,-40.32287979,-43.13065794,-47.00531291,-53.45698335,-81.99962615,-103.8431867,-128.337696,-159.4278889,-194.1119378,-231.4698994,-270.5528743,-309.22366,-343.8669468,-374.3077721,-399.256063,-415.4158993,-428.0690944,-427.4450398,-423.3412534,-410.8631249,-392.2993136,-369.332982,-341.8825253,-313.7696207,-285.7989712,-259.1209911,-234.0860849,-225.0176757,-221.8758785,-213.7964528,-204.2877751,-191.4505397,-186.1499766,-186.1499766
1,4,_HHAD1,13.30852143,11.89936264,10.24185627,8.169418619,6.193838438,3.94916481,-0.440367878,-5.061618517,-9.916732136,-14.42216322,-18.59139323,-21.88986906,-24.10779878,-25.66617705,-25.52532163,-24.834737,-23.22079352,-20.72391742,-17.86806468,-14.59959217,-11.30108,-7.971686165,-4.775006649,-1.673733057,1.192111271,3.889132603,6.481074359,8.575250175,10.25983506,11.24053462,10.12648948,6.927268649,2.727782045,-3.133530013,-10.63538898,-18.85272846,-28.25653592,-37.84410783,-47.61326856,-57.08049689,-66.41432517,-75.47940804,-84.22006513,-92.76643087,-100.6571659,-108.0742166,-114.7239633,-119.8645564,-124.2612168,-126.9614803,-129.0173468,-130.4514361,-131.4946392,-132.1574216,-131.8845417,-132.1742038,-132.7942076,-134.1288458,-134.9461059,-134.9461059
1,4,_HHAD2,21.3701266,22.86408414,24.38385193,25.9366403,26.6610397,27.24138928,27.760439,27.03884513,25.49485771,22.20336245,17.58140518,12.11077338,5.65890787,-0.760581788,-7.148935101,-12.47062109,-16.97295483,-20.27023469,-21.88991031,-22.710146,-22.29149101,-20.93707548,-19.06849768,-16.47831229,-13.77072407,-10.97921043,-8.228537506,-5.517659214,-2.853829429,-0.315263266,5.213066448,7.236344792,8.958163502,10.08941712,10.19470723,9.778530902,7.261307859,3.75207794,-1.584953031,-9.181444051,-17.87968665,-29.57711754,-41.96608255,-55.55476449,-69.13899568,-82.63355657,-94.10284486,-104.2328712,-112.1731297,-117.7014081,-122.1563324,-124.5063358,-126.4817691,-127.8795116,-128.1233301,-128.00476,-128.7141396,-129.7294674,-131.1901972,-131.5624676
1,4,_HHAD3,60.27391123,61.09869387,60.95673597,59.62558686,58.75243607,57.1738045,54.15719731,49.36988502,43.79895161,37.21593648,29.90271734,22.23960707,14.43678556,7.215961347,0.459833012,-4.791637382,-9.055725141,-12.26755416,-13.93085128,-15.01529539,-15.34111741,-14.7852255,-13.80766635,-12.20542525,-9.909571996,-7.270764167,-4.247176382,-1.574456695,0.785365172,1.837050983,0.782905448,-2.131106954,-5.638628604,-10.13590486,-15.56523097,-21.48081768,-28.62687339,-36.64921107,-45.54973402,-55.97200222,-67.01447896,-79.26660215,-91.67653873,-104.1815474,-115.3472768,-125.6384916,-134.4670044,-141.0602113,-146.6273798,-150.2391616,-153.5426007,-156.5356834,-159.6678706,-161.921535,-161.4515444,-162.5822103,-164.6816322,-168.6721781,-171.178048,-171.178048
1,4,_HHAD4,34.94501995,36.7387909,38.32787135,39.63405774,40.35628863,40.82786617,40.90233503,39.64012999,37.55184896,33.6912272,29.00664491,23.55791242,17.87795098,12.42161281,7.392586077,3.342219317,-0.151111097,-2.518049801,-4.244133789,-5.548600834,-6.207905038,-6.641486431,-6.807371227,-6.584289257,-6.153748091,-5.361085259,-4.038021266,-2.422077225,-0.279325032,2.077565861,4.605119116,6.904083163,8.858344538,10.25050574,10.43688923,9.930912983,7.513750681,3.603656512,-1.681667573,-10.05934778,-19.64682659,-31.45944926,-44.55244663,-58.31231676,-72.30470519,-85.46917639,-97.49579577,-107.020149,-115.3700354,-121.220513,-125.8649241,-129.5676797,-132.3580569,-134.1986362,-134.1567043,-135.0600193,-136.4570424,-138.886843,-140.1935788,-140.1935788
1,4,_HHAD5,25.05562297,27.47907118,30.02749492,32.75563166,34.35514511,35.87914983,37.97611737,39.24152772,39.96704745,39.32024652,38.13039252,36.30572563,33.80777602,31.01174475,27.7086464,23.77267248,19.46524685,14.37032243,8.980163064,3.308519857,-2.239366945,-7.38696556,-11.75116077,-14.8295866,-17.12819294,-17.57355022,-16.87887966,-15.29858454,-12.01226213,-7.753947029,-2.007048591,4.209130565,10.60088177,17.17468093,23.23462354,28.54011389,33.01503724,34.51690281,33.73316375,30.34269548,21.32396805,9.096760304,-6.853219119,-26.4862594,-46.54200895,-66.78546875,-84.19634939,-99.07718861,-110.5916365,-117.739514,-123.2728395,-127.0574209,-129.9649225,-131.6361793,-131.3714241,-132.6783556,-134.7430621,-137.7364983,-138.224354,-138.224354
2,1,_HHBA1,-68.36167312,-76.19561994,-84.8219588,-94.31521273,-99.50503539,-106.1705836,-115.0368377,-121.4244115,-125.7074959,-127.0535034,-123.7971734,-117.9379108,-108.4625013,-93.81897991,-76.78199766,-56.77134196,-35.56275303,-14.34444293,5.878200851,23.60304725,39.7053744,53.139107,64.85987385,75.52311368,84.79098054,93.1746993,100.8425595,106.8695999,111.0859476,113.7940268,112.9662819,108.6280411,102.598224,94.57597854,84.21920595,73.12724238,61.16529267,49.17048799,37.60323534,27.0689155,18.33098334,10.76077934,5.336316147,1.612861681,-1.045242303,-2.131231704,-2.601987373,-2.625406841,-2.223993893,-1.788824429,-1.321223989,-0.921197521,-0.563881313,-0.260696222,-0.16860715,-0.098023529,-0.017548966,0.108750692,0.209692757,0.209692757
2,1,_HHBA2,-98.87161189,-106.4575671,-114.1016531,-121.8111441,-126.1557017,-131.4052539,-138.249016,-141.9983101,-143.9115453,-143.2142564,-139.1125893,-132.96943,-123.6764937,-110.3152811,-94.36323443,-74.05814913,-50.7302882,-25.88592875,0.152003894,24.84176227,48.28099084,67.85065874,84.04786968,97.56966371,106.0811987,112.5413652,117.1745688,117.7584715,116.6956732,113.7786419,103.9834912,93.50092134,82.17101051,70.24216378,58.34612668,47.26103892,37.08666734,28.19451326,20.94752214,14.67169094,9.35720102,5.583005404,2.865697445,0.995984196,0.082612897,0.10013279,0.661300328,1.723302389,3.385270213,5.223345648,7.209072118,9.304412429,11.52908615,13.8342654,16.21408091,16.2927311,16.9647917,18.53157511,21.02055169,21.85510819
2,1,_HHBA3,-95.76037944,-102.460227,-109.594308,-118.054756,-124.5623602,-129.0639035,-135.6657785,-143.0059217,-146.9458451,-149.7346742,-148.8907946,-145.4841491,-139.2993529,-129.4637802,-118.2536594,-102.5618807,-86.1110424,-67.40475732,-48.50157686,-29.3731264,-11.22611394,6.525909946,23.12051587,39.65658121,56.15454698,72.81497315,89.67160954,106.0922475,122.3256646,134.2392531,149.5607131,143.3456699,133.5247153,118.5633717,100.4504761,81.97896568,64.51266136,49.70171848,36.63386873,28.2704414,21.75823653,17.30305626,14.78283573,12.77473949,11.38559375,10.26713428,9.283233269,8.472711556,7.759799434,7.131704034,6.629737071,6.140479758,5.661370266,5.559501355,5.52814033,5.315302921,5.020908475,4.674388027,4.674388027,4.674388027
2,1,_HHBA4,-116.7665421,-125.0876931,-134.0321615,-144.2337235,-151.1601234,-156.4214647,-164.5339881,-171.1320245,-174.5647209,-173.9874765,-171.3204447,-162.3086426,-151.6615155,-137.6964118,-121.4273254,-103.9276093,-84.91570903,-65.92471496,-47.03508207,-28.49239972,-10.13961543,8.816445172,27.82912175,46.93760455,65.36729106,83.41633098,98.14709787,110.4211713,117.2795677,119.0300181,117.8462869,109.1761167,98.5521451,84.51122197,70.25964468,56.15506789,44.2971044,34.31772707,26.58724064,22.5860925,20.02375718,20.20887185,21.46418396,23.60758235,26.50385757,29.38234181,32.01715909,33.84455536,35.21117016,35.1390428,34.69305362,33.59783726,32.1992045,30.80850771,30.59413664,30.25218576,29.75851258,29.04921516,28.43221929,28.43221929
2,1,_HHBA5,-125.4679586,-130.7710766,-135.8614485,-140.5930049,-142.8819711,-144.3197942,-145.6620978,-145.029724,-142.3328122,-135.497016,-127.0854232,-115.689605,-102.6704251,-88.59372997,-72.49879424,-55.95828207,-38.67546247,-21.7428626,-5.126607213,9.747501573,23.09052415,34.68347214,42.90039561,49.76365344,53.99138936,56.92899385,58.94489944,59.84697167,60.46890494,60.62257464,59.90695181,58.64941597,57.05933927,54.99024057,52.55032169,49.89012321,46.76394614,43.20973314,39.37306828,34.74351327,29.68346092,24.11502563,18.38589134,12.79442499,7.623753358,3.356817526,-0.3246907,-2.385341464,-3.72671727,-4.369492122,-4.137596606,-3.668003364,-2.871746254,-2.665016977,-2.59397604,-2.084298893,-1.39269796,-0.555854409,-0.527244876,-0.527244876
2,2,_HHBB1,-51.66611115,-57.07140117,-62.89644954,-69.21043966,-73.25499968,-78.02052882,-84.23160317,-87.82688639,-89.50774365,-87.96818817,-82.00170127,-73.51134822,-61.03836826,-45.08013058,-27.22210017,-7.363898171,11.83679951,30.31812062,45.23531392,56.5473875,64.79198702,66.1093133,64.70086464,60.18214635,51.35416767,40.9403323,28.56886044,13.52066855,-3.027448351,-21.83524781,-60.34705161,-83.38735274,-105.8843425,-127.3490407,-145.8353528,-162.7303515,-172.5962428,-178.8732613,-179.2775791,-173.3083534,-164.3149151,-147.2728312,-127.1857285,-102.7848492,-76.17099611,-48.97766316,-22.86461419,1.001139481,22.10099123,37.92974749,51.77191807,61.79210552,70.70338582,78.4265513,79.41360795,79.80130828,84.04820712,89.78906126,96.92427368,97.90844092
2,2,_HHBB2,-85.89226212,-94.44441866,-103.8246877,-114.0701675,-119.2136207,-125.1852345,-132.2318909,-133.6674547,-131.5745808,-125.4055348,-112.215321,-96.20638879,-77.03045399,-53.54382755,-28.0202739,-0.076669676,29.16968461,57.81544742,85.2171954,107.9037643,126.4695621,138.914542,142.2038549,140.9348498,133.9270804,119.8873763,101.7931091,78.09982608,48.61351222,13.27196838,-32.82353397,-71.02439568,-108.0624867,-142.7157083,-172.1950202,-198.9553831,-212.0812905,-220.6176325,-219.5014395,-209.9264443,-195.5684325,-169.0980091,-140.2904996,-106.8842263,-72.9225714,-38.62350408,-8.502664395,19.07860474,40.62511965,58.11757824,72.96702685,83.94645431,91.85987441,91.87219274,94.80039952,99.76644763,107.7976786,114.0795455,114.0795455,114.0795455
2,2,_HHBB3,-67.19067057,-72.32065158,-77.62183133,-83.12369722,-86.0480882,-89.4234003,-93.89165584,-95.48847883,-95.14247379,-91.55338124,-84.75801416,-76.09957729,-64.42748388,-50.8529642,-36.07843924,-19.41089913,-1.989977351,15.88764826,33.2058645,49.31884659,64.33809194,74.48087228,81.69634336,85.35539472,83.83102782,79.24141361,70.27487784,55.1937925,36.90393058,13.82730197,-38.68283149,-72.1126594,-103.8024908,-133.7312763,-156.8544676,-175.2787074,-188.8740498,-193.8252481,-194.9770409,-192.2056451,-181.9987665,-167.8546039,-149.5757634,-124.7498782,-98.27878662,-70.154046,-43.19512973,-18.66240838,3.141726046,18.93249848,32.48863957,43.69441863,52.60336377,57.3025063,57.07817581,61.50754657,67.58251022,75.38906629,75.81148628,75.81148628
2,2,_HHBB4,-76.36996633,-87.4494017,-99.02864722,-111.4461091,-119.396362,-126.1978373,-135.6494037,-141.4932338,-143.6442197,-138.6105788,-130.614519,-116.7465098,-99.50752443,-80.1564658,-57.76038439,-35.18428766,-12.35410054,8.535641067,28.15530851,43.09790824,54.89934535,63.33194525,66.95096819,68.6078052,66.39653261,61.98088399,56.11478945,46.90036829,36.11826469,22.5759545,-8.70562455,-30.30124128,-52.69691747,-76.23311449,-99.18144132,-121.2848074,-141.0684804,-156.7906078,-169.8123704,-175.1156644,-175.926924,-171.7467654,-159.3580877,-143.6297276,-122.5291985,-99.20812967,-75.17108084,-52.48268946,-32.47565365,-14.79855068,-2.275059491,8.375634807,16.20152945,18.45827426,19.44494301,22.09556427,25.88914029,30.41612003,30.41612003,30.41612003
2,2,_HHBB5,-113.0109947,-116.7049102,-119.8373512,-121.9878433,-123.5762912,-124.9050255,-125.7437754,-124.9545908,-122.2165667,-116.0611391,-108.1800319,-95.95976056,-80.92475738,-63.55397623,-41.41812878,-17.84765435,8.278796814,34.37714547,60.45384825,83.05852933,103.0220857,118.3991514,128.1163551,134.8490418,132.9721106,127.2929063,117.0918344,100.0796327,79.9201535,52.42547679,-10.40762609,-47.36558763,-83.16892354,-117.660935,-146.3300256,-171.5803607,-193.4448351,-207.2840203,-215.0782029,-217.5117331,-210.1674464,-195.6960413,-175.5439457,-146.5772734,-113.9664235,-79.62482749,-45.12572152,-13.83347875,14.32224051,36.55610845,53.70537277,68.11965193,79.59976791,89.62250802,96.03776709,95.70915934,100.2405802,107.0008396,116.0858107,117.1163738
2,3,_HHBC1,-95.89074841,-100.0099593,-103.9063111,-107.5610949,-108.6012596,-109.1090751,-109.0781041,-104.7400259,-97.62935809,-86.91529852,-70.63384391,-51.38776182,-28.2148926,0.063002859,30.37375313,62.93369953,95.02365616,125.1845963,150.6537861,166.9009998,176.8439938,176.023295,164.7512043,147.3781772,121.9123929,92.2496024,59.91832294,23.99073182,-13.77271736,-55.11386398,-115.5194506,-160.9969007,-206.9625863,-254.1430245,-299.8709149,-344.518076,-381.4948447,-415.1474246,-436.7297288,-451.9383233,-458.8166049,-455.167428,-447.3380871,-426.5529091,-402.4728727,-370.4634111,-334.2764864,-295.0674905,-254.276117,-213.7754653,-176.2145539,-141.9073127,-111.7357154,-100.0737272,-95.284223,-84.90682897,-72.72440617,-56.33828604,-49.57236946,-49.57236946
2,3,_HHBC2,-79.78711492,-82.25441683,-83.75827512,-84.00059215,-83.75950253,-82.76125946,-80.16347522,-74.56967523,-67.16542566,-56.15039472,-43.15667428,-28.76581266,-12.27491645,4.415172184,21.33527871,36.59186453,50.58981533,62.42086044,70.53276129,76.38697049,77.71945469,75.83808208,71.79240536,63.67472182,53.87019979,42.34592944,29.87902004,16.61565326,2.072663648,-14.74131607,-60.6935489,-83.8788158,-107.6955566,-135.4825863,-164.3727282,-196.1791327,-228.4627696,-261.4284252,-292.5503576,-322.1570555,-347.4640419,-370.8040509,-384.3994603,-395.9041067,-394.9867699,-392.0924475,-375.6635214,-356.356602,-327.6818937,-297.3008717,-264.0422989,-231.0645973,-198.3573276,-183.3663074,-178.0542187,-167.4911587,-155.4806894,-136.1606587,-117.378996,-117.378996
2,3,_HHBC3,-74.35804624,-77.43443766,-80.22202184,-82.58993298,-83.23699414,-83.31202582,-82.75213675,-80.40100563,-76.87087499,-70.07952244,-62.01068068,-52.35410234,-40.14723728,-26.54331512,-10.22521555,7.85406343,26.87840374,46.78311392,65.72842553,83.65122024,96.79160706,107.197912,112.5644362,112.8936805,110.2911234,101.1688492,87.82297895,70.61406363,46.39435016,16.34490341,-24.10753084,-64.81323619,-107.4832158,-153.7965078,-201.7345791,-250.2235368,-296.034219,-338.8204748,-377.091857,-406.5163485,-431.4400432,-442.4613921,-445.230307,-437.9949026,-415.9130746,-387.5629895,-344.7187646,-297.4945013,-245.9404899,-195.3517525,-146.7765234,-105.4335875,-71.81523555,-44.42180891,-36.26364844,-30.00733724,-23.34100035,-14.80009576,-5.033348368,-4.592945131
