"","Syllable1","Syllable2","Normtime","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","speaker","pitch_con","syl","tone","prevsyl"
"1","1","1","_HHAA1",125.0145053,125.2202683,125.4478006,125.7058347,125.8916128,126.1086944,126.4635999,126.8126763,127.1525626,127.4226286,127.6362992,127.7933057,127.8395813,127.8364085,127.7542764,127.6154122,127.4549507,127.281775,127.116173,126.9560294,126.8347335,126.734755,126.664808,126.6220282,126.5873067,126.5602542,126.53135,126.5001999,126.4540147,126.3974526,"s1","_HHAA1_s1_1","1","1","none"
"2","1","1","_HHAA2",119.9874297,120.0947723,120.2039167,120.3149962,120.3941706,120.5140432,120.6858305,120.8751061,121.0671917,121.2613808,121.4497129,121.6268565,121.7865341,121.9127949,122.0232921,122.1139397,122.1744585,122.2164978,122.2311779,122.215995,122.1775986,122.0980391,121.9763945,121.8267595,121.6309525,121.3872956,121.1140485,120.7980152,120.4694162,120.1218575,"s1","_HHAA2_s1_1","1","1","none"
"3","1","1","_HHAA3",120.1560188,120.1734179,120.1906947,120.2077497,120.2204345,120.2319217,120.2516869,120.2707582,120.2888755,120.3072884,120.326224,120.3480473,120.3788504,120.4191186,120.4692909,120.5227902,120.5822669,120.6445925,120.7092243,120.7406309,120.7557796,120.734844,120.674977,120.5910883,120.4318772,120.2584153,120.0600346,119.8542806,119.6459706,119.4582777,"s1","_HHAA3_s1_1","1","1","none"
"4","1","1","_HHAA4",118.3007171,118.3095307,118.3377872,118.389806,118.4253644,118.481732,118.5801338,118.7190962,118.8696411,119.0245212,119.1791818,119.3299816,119.4594517,119.5452292,119.598751,119.5927619,119.5553817,119.4866268,119.3790343,119.2691535,119.1588974,119.0662843,118.9814265,118.9073998,118.8385549,118.7710018,118.7017159,118.6262994,118.5486188,118.4802193,"s1","_HHAA4_s1_1","1","1","none"
"5","1","1","_HHAA5",121.9646062,121.9557233,121.9445923,121.9310874,121.9164904,121.8928408,121.8585631,121.8141094,121.7646364,121.7093323,121.6471441,121.5802964,121.5074946,121.4274146,121.3448019,121.2594798,121.1704491,121.0811936,120.9926065,120.9043426,120.8177894,120.7346907,120.6641753,120.5845895,120.4763314,120.3275981,120.1521515,119.934643,119.6643104,119.3727022,"s1","_HHAA5_s1_1","1","1","none"
"6","1","2","_HHAB1",124.2219259,124.1766952,124.1253087,124.0714678,124.0421228,124.0226776,124.0252431,124.0970057,124.2364531,124.42217,124.6634545,124.9076915,125.1347025,125.333423,125.4905716,125.6399782,125.785785,125.9807395,126.2133963,126.4789265,126.7819989,127.0678877,127.3161141,127.4624566,127.4944043,127.4314051,127.238658,126.8275778,126.2851938,125.6053817,"s1","_HHAB1_s1_1","1","1","none"
"7","1","2","_HHAB2",127.4385884,127.4525994,127.4600613,127.4611842,127.4540806,127.4380668,127.4136632,127.3730852,127.3263454,127.2779881,127.2382721,127.213271,127.2001762,127.2059637,127.2421263,127.3001343,127.3883633,127.5010561,127.6235125,127.7540299,127.8458666,127.9013261,127.9109814,127.8157779,127.6302419,127.3475058,126.8773096,126.2999594,125.6155694,124.7431979,"s1","_HHAB2_s1_1","1","1","none"
"8","1","2","_HHAB3",124.2709247,124.3249487,124.3965489,124.4779526,124.5509414,124.7051327,124.8980695,125.11835,125.3709071,125.6408667,125.9215462,126.1962168,126.450724,126.6900696,126.9137876,127.0902922,127.2375234,127.3582255,127.4517258,127.5183556,127.5637224,127.5862504,127.5866101,127.5319054,127.4015575,127.0941521,126.6334965,126.0463192,125.318016,124.4682505,"s1","_HHAB3_s1_1","1","1","none"
"9","1","2","_HHAB4",122.6997772,122.7007854,122.7027295,122.7058111,122.7155628,122.7384361,122.7740035,122.8370064,122.9176384,123.0123012,123.1233337,123.2342829,123.3451318,123.4556971,123.5782983,123.7129534,123.8734238,124.0559339,124.2430885,124.4169008,124.5416394,124.6141442,124.5907387,124.4368507,124.2027067,123.8670089,123.426839,122.9304613,122.3693456,121.6968651,"s1","_HHAB4_s1_1","1","1","none"
"10","1","2","_HHAB5",124.7241998,124.7710315,124.8207492,124.8743949,124.9268416,124.9955231,125.1085434,125.2438073,125.3928416,125.5716354,125.7475294,125.9209656,126.1319319,126.3568403,126.6015518,126.8538903,127.1106279,127.3759133,127.5558275,127.6791272,127.6641823,127.5607092,127.3708218,127.0019188,126.5727828,126.0581496,125.4611469,124.8267273,124.1374545,123.4397315,"s1","_HHAB5_s1_1","1","1","none"
"11","1","3","_HHAC1",125.9048704,125.9204345,125.9499487,125.9894501,126.0226309,126.1170887,126.2651518,126.4907868,126.7974419,127.1615856,127.5907961,128.1134369,128.6611989,129.2294559,129.826115,130.4179996,130.9831638,131.4402054,131.8090329,132.102055,132.2916806,132.3662246,132.3854158,132.3543963,132.2248676,131.9536863,131.5277665,130.7859316,129.8017156,128.5454795,"s1","_HHAC1_s1_1","1","1","none"
"12","1","3","_HHAC2",129.888375,129.9085321,129.9422505,129.9884147,130.0460904,130.1500618,130.2873686,130.4558849,130.6338601,130.7983432,130.9179524,130.9790032,131.0026209,130.983648,130.9169818,130.8604005,130.821542,130.876449,130.9837548,131.1424634,131.3814614,131.6408734,131.8912863,132.0529944,132.1004947,132.0574623,131.887851,131.5140031,130.9847434,130.2651442,"s1","_HHAC2_s1_1","1","1","none"
"13","1","3","_HHAC3",129.0358979,129.0368248,129.037371,129.0375382,129.0370616,129.0408436,129.0491008,129.0743363,129.1097668,129.1546862,129.2173464,129.2834011,129.351673,129.4155802,129.4787054,129.5411419,129.6022827,129.6620652,129.7192786,129.7636579,129.7864905,129.7902637,129.7546311,129.6513474,129.4820828,129.1558221,128.7169459,128.1774953,127.4308311,126.5739966,"s1","_HHAC3_s1_1","1","1","none"
"14","1","3","_HHAC4",129.4099935,129.5531138,129.6836246,129.7974022,129.875754,129.9671247,130.1047334,130.225266,130.3353668,130.4239598,130.4994023,130.5651804,130.6213974,130.6942756,130.7885453,130.9298109,131.0970961,131.3089256,131.5526125,131.8011214,132.0112301,132.1576543,132.2570669,132.228483,132.0922481,131.8222703,131.3644244,130.8009626,130.0579604,129.1085348,"s1","_HHAC4_s1_1","1","1","none"
"15","1","3","_HHAC5",126.6833718,126.7469999,126.8296057,126.9422597,127.0381683,127.1516417,127.3818496,127.6543191,127.9615925,128.2906431,128.6174689,128.9364687,129.2136306,129.4643563,129.6280878,129.7624122,129.8653692,129.9422005,130.0135549,130.0802902,130.1556278,130.2353602,130.3050059,130.3394207,130.3250544,130.1446907,129.8707606,129.3729678,128.6935757,127.8830284,"s1","_HHAC5_s1_1","1","1","none"
"16","1","4","_HHAD1",128.2491143,128.1767912,128.117657,128.0740901,128.0541654,128.0286063,128.0260693,128.0551458,128.1357372,128.2465647,128.3864009,128.5595862,128.7618964,128.967455,129.1736117,129.3761632,129.5428387,129.6657607,129.7382076,129.7333528,129.6692733,129.5547283,129.3873327,129.1947346,128.9990954,128.8054493,128.6260255,128.4780068,128.3568125,128.2629385,"s1","_HHAD1_s1_1","1","1","none"
"17","1","4","_HHAD2",127.8028569,127.8037687,127.8020393,127.7965775,127.7862273,127.7705463,127.7414145,127.7020731,127.6560985,127.593144,127.5224617,127.4436147,127.3475674,127.2379096,127.102782,126.9427894,126.7714723,126.5876517,126.4045912,126.2221325,126.0760039,125.9483726,125.848427,125.7583829,125.6668699,125.5610819,125.4299442,125.2821167,125.0954789,124.9005939,"s1","_HHAD2_s1_1","1","1","none"
"18","1","4","_HHAD3",122.0930502,122.0576726,122.0283836,122.0063934,122.000155,121.9998764,122.0072626,122.0437324,122.0964597,122.1752553,122.2687099,122.368728,122.4736768,122.5989711,122.7404835,122.9276639,123.1482475,123.3965225,123.6952051,123.9961562,124.2997958,124.5752553,124.8279555,125.0461009,125.1911527,125.2882253,125.3013032,125.2331674,125.1189186,124.9334341,"s1","_HHAD3_s1_1","1","1","none"
"19","1","4","_HHAD4",126.5816051,126.5918771,126.600996,126.60921,126.6180404,126.631446,126.6461072,126.654309,126.655752,126.6522625,126.6423567,126.628328,126.6141934,126.6016134,126.5932411,126.5817908,126.565897,126.5190368,126.4440844,126.3399076,126.1770429,125.9873289,125.7805576,125.5702227,125.3825568,125.2176133,125.0921029,125.0058304,124.9428293,124.9054519,"s1","_HHAD4_s1_1","1","1","none"
"20","1","4","_HHAD5",128.1985131,128.1950435,128.190708,128.1857512,128.1834864,128.1815487,128.1803221,128.1829872,128.1877471,128.1892691,128.1680932,128.1209442,128.0538164,127.9567332,127.832315,127.7042755,127.5915217,127.507339,127.4421274,127.4012381,127.390264,127.386918,127.3876616,127.3819812,127.3643327,127.3320334,127.2749756,127.2043279,127.1203318,127.024578,"s1","_HHAD5_s1_1","1","1","none"
"21","2","1","_HHBA1",124.1477178,124.0003888,123.827139,123.6333676,123.4266611,123.0560798,122.624856,122.1642769,121.6668429,121.2114464,120.796654,120.4319173,120.142137,119.9163349,119.7586567,119.6716641,119.6277688,119.6235252,119.6629341,119.7474049,119.8683517,120.0273068,120.2524787,120.5004849,120.7648508,121.0335471,121.2785151,121.4942586,121.6746501,121.8127808,"s1","_HHBA1_s1_1","1","2","none"
"22","2","1","_HHBA2",121.0426854,120.8585973,120.6278175,120.3264998,120.0696586,119.7622635,119.1990809,118.5943358,117.9610844,117.3862228,116.8629883,116.4198013,116.1032261,115.8471753,115.7067109,115.6140354,115.5553138,115.5612967,115.6025116,115.6990905,115.862916,116.0608548,116.3285833,116.6185932,116.9249992,117.188503,117.4287069,117.6315877,117.7916101,117.9423744,"s1","_HHBA2_s1_1","1","2","none"
"23","2","1","_HHBA3",119.3496274,118.9493566,118.517452,118.0234483,117.6501749,117.3315903,116.7400811,116.1771276,115.6672157,115.235992,114.8434002,114.5624749,114.309347,114.1051199,113.9792867,113.8931703,113.9641832,114.1013957,114.3489893,114.7382443,115.1899962,115.7427833,116.2955991,116.8484603,117.3535682,117.8311695,118.1676935,118.4574106,118.6768692,118.8449016,"s1","_HHBA3_s1_1","1","2","none"
"24","2","1","_HHBA4",118.9925766,118.5904941,118.1868869,117.780359,117.4602562,117.1723466,116.6377807,116.1387626,115.699756,115.3455658,115.0312656,114.8157453,114.6350094,114.5062341,114.4191152,114.3519675,114.3439845,114.3700541,114.4412644,114.5819662,114.7536713,115.006128,115.2802728,115.5799813,115.8727191,116.1551709,116.3871142,116.5929599,116.7714233,116.9270104,"s1","_HHBA4_s1_1","1","2","none"
"25","2","1","_HHBA5",119.1988739,118.8723179,118.5108063,118.099029,117.7799641,117.4210732,116.8614753,116.3502729,115.8722517,115.5069343,115.2128978,115.002186,114.8904635,114.8200836,114.8179146,114.8663072,114.9431227,115.071793,115.2291547,115.4138713,115.625738,115.8500514,116.0947678,116.3416868,116.5847034,116.801812,116.9908145,117.1579831,117.2764776,117.3888486,"s1","_HHBA5_s1_1","1","2","none"
"26","2","2","_HHBB1",117.7694086,117.4042232,116.9934659,116.5180804,116.1909162,115.837276,115.3022719,114.8456223,114.4415143,114.1905073,114.0114607,113.9099886,113.8851646,113.8912775,113.9465741,114.0942348,114.2979716,114.6325325,115.0598404,115.5633644,116.1872903,116.8028597,117.396766,117.9062324,118.3494398,118.6209564,118.7376264,118.7523906,118.5861516,118.316446,"s1","_HHBB1_s1_1","1","2","none"
"27","2","2","_HHBB2",119.7449158,119.7168163,119.641778,119.522666,119.4352211,119.2728713,119.0424411,118.7526135,118.4767717,118.2156396,118.0031452,117.8275353,117.6842736,117.5972808,117.5284468,117.4773575,117.4709809,117.5299051,117.6452489,117.8698511,118.1818037,118.5527422,118.9856913,119.3888245,119.7593529,120.0498277,120.2499415,120.3793367,120.3894044,120.2743544,"s1","_HHBB2_s1_1","1","2","none"
"28","2","2","_HHBB3",119.196877,118.8523927,118.4543403,117.9753609,117.6440877,117.2971056,116.7293876,116.2178565,115.7448624,115.4707528,115.2753517,115.2005055,115.2459113,115.3457021,115.5417404,115.7904474,116.0765757,116.435397,116.8140555,117.2228637,117.6599136,118.0972766,118.4991413,118.8476514,119.1568995,119.3430457,119.4530602,119.4403658,119.301151,119.0765334,"s1","_HHBB3_s1_1","1","2","none"
"29","2","2","_HHBB4",119.0368471,118.8081641,118.5633572,118.2946205,118.0855587,117.8422386,117.4130955,116.9790738,116.5422753,116.1316953,115.7405317,115.3767006,115.1254305,114.9291617,114.8387637,114.8421405,114.9069904,115.1520697,115.4516059,115.8238868,116.2556009,116.7006089,117.1494915,117.5304871,117.8673546,118.0728387,118.2174551,118.2848839,118.2394164,118.1234696,"s1","_HHBB4_s1_1","1","2","none"
"30","2","2","_HHBB5",122.5301392,122.2788179,122.0140496,121.7260782,121.4554441,121.1609139,120.5968372,120.0414773,119.4960417,119.0254971,118.5969936,118.2762949,118.0401632,117.8682666,117.8015803,117.7822363,117.8554152,118.0125193,118.2154061,118.5327089,118.8724017,119.245286,119.573256,119.8720659,120.0715207,120.2022846,120.2653234,120.1818073,120.0441109,119.8024105,"s1","_HHBB5_s1_1","1","2","none"
"31","2","3","_HHBC1",124.6368722,124.1189324,123.5421625,122.9336652,122.4709578,121.7072519,120.7933353,119.923274,119.1522708,118.4727244,117.9288436,117.5568442,117.2806638,117.1024178,117.0919942,117.1768317,117.356359,117.6919844,118.1669684,118.7600202,119.4998044,120.318072,121.1811705,122.079297,122.8604385,123.5469242,124.1133098,124.4777326,124.7163757,124.8282491,"s1","_HHBC1_s1_1","1","2","none"
"32","2","3","_HHBC2",125.1627197,124.8214222,124.4635577,124.0945573,123.7830023,123.2649876,122.6085958,121.9982906,121.46058,120.9804642,120.5843371,120.2959645,120.0749788,119.9270832,119.8664691,119.8791176,120.0031423,120.255403,120.5953723,121.0457622,121.6064066,122.203398,122.8313129,123.4363905,123.9855802,124.4735018,124.7762311,124.9740455,125.0664471,124.9643673,"s1","_HHBC2_s1_1","1","2","none"
"33","2","3","_HHBC3",122.0461209,121.684279,121.2967954,120.9017321,120.6522735,120.2727594,119.8359743,119.4877821,119.2356391,119.0459797,118.9262478,118.8496191,118.8102972,118.8210768,118.9264423,119.1071811,119.3704908,119.7994468,120.3264421,120.9465225,121.6639755,122.4176843,123.1935608,123.9648076,124.6198597,125.1882986,125.6425921,125.9425352,126.1273473,126.1635898,"s1","_HHBC3_s1_1","1","2","none"
"34","2","3","_HHBC4",123.6282012,123.1415036,122.5731978,121.9634613,121.5031947,120.676762,119.6922856,118.7252245,117.931676,117.2648609,116.7409187,116.4298077,116.215137,116.0886447,116.0516402,116.1120697,116.2707052,116.5996108,117.0989153,117.7315708,118.530111,119.4163341,120.2884129,121.1282124,121.8436639,122.4101677,122.8331085,123.0425463,123.09165,122.9929319,"s1","_HHBC4_s1_1","1","2","none"
"35","2","3","_HHBC5",125.1853025,124.7346899,124.1507801,123.5168933,123.0254706,122.1630265,121.2240301,120.300146,119.4738579,118.7688804,118.1742691,117.7058516,117.3825883,117.1770266,117.0952098,117.2390538,117.5149108,117.9297932,118.5449496,119.298828,120.0842701,120.8780602,121.6630163,122.3102787,122.8344403,123.2126795,123.4130617,123.4844444,123.4279538,123.2034969,"s1","_HHBC5_s1_1","1","2","none"
"36","2","4","_HHBD1",122.5645329,122.1008206,121.6124783,121.1091302,120.7003267,120.0306667,119.1903242,118.3813724,117.6208593,116.904784,116.2701629,115.7633942,115.3427045,115.030749,114.8329002,114.7147826,114.7000117,114.7904885,114.9350471,115.1367744,115.4421675,115.7853784,116.1634436,116.5535744,116.9508146,117.3519289,117.7099106,118.0395996,118.3496892,118.6616164,"s1","_HHBD1_s1_1","1","2","none"
"37","2","4","_HHBD2",120.4632184,120.1167169,119.5911907,119.0092782,118.616326,117.7845518,116.8249867,115.8215633,114.9579631,114.1909264,113.5314207,113.019484,112.7294564,112.5227268,112.3898851,112.3656759,112.4073348,112.507703,112.6716338,112.9657961,113.3551418,113.8378564,114.4348298,115.071642,115.7122002,116.3413358,116.875536,117.3091183,117.6720654,117.9813461,"s1","_HHBD2_s1_1","1","2","none"
"38","2","4","_HHBD3",121.4406651,121.0671429,120.6107235,120.1323533,119.7750683,119.1324925,118.4125986,117.6750415,116.9234946,116.1889104,115.4683857,114.7611915,114.1600958,113.6705864,113.3049201,113.1266752,113.1059702,113.2194735,113.4787242,113.8879746,114.3824939,114.9486121,115.537292,116.1008904,116.6235706,117.0731118,117.4395338,117.7578606,118.0336855,118.274297,"s1","_HHBD3_s1_1","1","2","none"
"39","2","4","_HHBD4",121.135102,120.9361815,120.6338138,120.2796694,119.9264047,119.1648009,118.3050307,117.3786208,116.4165144,115.5666572,114.7584381,114.0094175,113.3418236,112.8453416,112.4317645,112.1286807,111.9740099,112.0049138,112.1656817,112.4577308,112.8888108,113.4491501,114.096235,114.7895118,115.4790129,116.1333992,116.7678054,117.3701576,117.9215659,118.4552137,"s1","_HHBD4_s1_1","1","2","none"
"40","2","4","_HHBD5",121.5217243,121.1444057,120.7371129,120.3085694,119.9215673,119.2531851,118.4146054,117.5524306,116.7166853,115.9149852,115.1804406,114.5656803,114.0365992,113.6137213,113.3469408,113.1818089,113.1243679,113.2627686,113.4929664,113.8130958,114.2739305,114.7805785,115.3133042,115.8255152,116.289499,116.7143975,117.0820336,117.4169022,117.7504169,118.1004314,"s1","_HHBD5_s1_1","1","2","none"
"41","3","1","_HHCA1",127.1759182,125.7850989,124.2721194,122.6341893,121.4531788,119.6399081,117.1444523,114.5150283,111.9356526,109.4157812,107.0911597,104.9217231,102.9260888,101.3287274,99.91689485,98.70946474,97.85061097,97.13925324,96.59045541,96.23234629,95.95832478,95.77869888,95.67810578,95.60525551,95.56191298,95.54446436,95.5351202,95.53393797,95.62368526,95.78007199,"s1","_HHCA1_s1_1","1","3","none"
"42","3","1","_HHCA2",125.0476165,124.5359913,123.7847668,122.7656408,122.0296128,120.9171653,119.2536013,117.2281844,115.1186181,112.9403833,110.7837504,108.6774199,106.6759153,104.9480211,103.3710606,102.012335,100.8656486,99.85136241,99.04750335,98.37765101,97.80177204,97.39264282,97.08752442,96.85918522,96.74515886,96.67782366,96.64977833,96.68471185,96.74973737,96.84508547,"s1","_HHCA2_s1_1","1","3","none"
"43","3","1","_HHCA3",121.2069952,120.3541812,119.4355526,118.4314599,117.6266386,116.5702785,114.8734496,113.0628697,111.2033822,109.3016098,107.4386619,105.609017,103.9584843,102.4106852,100.9739863,99.80827744,98.76384174,97.89774288,97.22674582,96.64856489,96.21014577,95.84720354,95.53090821,95.28490251,95.06198799,94.85989697,94.73289252,94.63137926,94.56409332,94.55094368,"s1","_HHCA3_s1_1","1","3","none"
"44","3","1","_HHCA4",120.4950432,119.7947288,118.9638154,117.9748283,117.1883883,116.0840403,114.3693549,112.4506956,110.4575381,108.3896377,106.3460696,104.3412578,102.4813814,100.7773125,99.19307619,97.9202037,96.82767895,95.89890341,95.28778938,94.78746888,94.42448548,94.18625185,93.99393695,93.85975924,93.75336065,93.66381682,93.60395039,93.5672701,93.55251049,93.6067515,"s1","_HHCA4_s1_1","1","3","none"
"45","3","1","_HHCA5",119.1142458,118.3122382,117.4272514,116.4001717,115.5530304,114.6764483,113.0112955,111.2350702,109.3359394,107.4369856,105.5720832,103.833574,102.2066942,100.6604014,99.50883518,98.47957927,97.66743795,97.02556717,96.47235214,96.10650008,95.78425888,95.52122857,95.32899006,95.16398647,95.04433786,94.95870649,94.90322012,94.87092547,94.85032128,94.85457903,"s1","_HHCA5_s1_1","1","3","none"
"46","3","2","_HHCB1",122.7382897,122.0101411,121.1436304,120.1525812,119.2945371,117.8896739,116.0242377,113.9502078,111.8092876,109.6239082,107.4643224,105.39366,103.4065944,101.6027821,99.97042299,98.48586151,97.27796759,96.26841057,95.39565402,94.70434262,94.16544041,93.71467717,93.35754969,93.05374075,92.77375915,92.51136793,92.24166104,91.96475215,91.67597631,91.40929495,"s1","_HHCB1_s1_1","1","3","none"
"47","3","2","_HHCB2",122.5290471,121.5750458,120.5379338,119.3595823,118.394499,117.3927599,115.5032887,113.5199285,111.4355872,109.2544298,107.0704525,104.9352134,102.8835423,100.8891907,99.18193574,97.63215263,96.37467484,95.35766454,94.4664119,93.88241929,93.39671441,93.0333908,92.74348814,92.48294472,92.27825158,92.08681949,91.90594461,91.74837422,91.60667312,91.49809929,"s1","_HHCB2_s1_1","1","3","none"
"48","3","2","_HHCB3",122.2608866,121.6206147,120.8473968,119.8261113,119.0085331,118.2365921,116.5974159,114.8550501,112.9551019,110.9768585,108.9689368,106.9336207,104.9640777,103.0774054,101.397618,99.82314316,98.55975546,97.48914198,96.6197589,95.96487607,95.3822867,94.93387145,94.52404584,94.14761952,93.80126778,93.47377121,93.19522775,92.97538939,92.79757009,92.69258778,"s1","_HHCB3_s1_1","1","3","none"
"49","3","2","_HHCB4",120.3832984,119.7494889,119.0607753,118.2140269,117.4490158,116.7607712,115.4951026,114.0542352,112.4239148,110.7562606,108.9968466,107.2642665,105.5539055,103.9101304,102.2984904,100.9258553,99.64659928,98.56526568,97.6190345,96.77128117,96.08207957,95.43152214,94.85409778,94.3212179,93.87036993,93.48209767,93.13387362,92.87240869,92.63757655,92.49611937,"s1","_HHCB4_s1_1","1","3","none"
"50","3","2","_HHCB5",117.9904747,117.2958077,116.5313046,115.654593,114.9457811,114.1466249,112.5522629,110.8231769,108.9767506,107.0467178,105.1092782,103.1719569,101.4999879,99.97629119,98.80958648,97.80569836,96.99874078,96.41874768,95.90268611,95.45574018,95.05206195,94.67681679,94.3311354,93.9994192,93.69075383,93.3936587,93.10207367,92.82137311,92.56473082,92.33015852,"s1","_HHCB5_s1_1","1","3","none"
"51","3","3","_HHCC1",122.1860041,121.5431618,120.7834508,119.8897449,119.3473093,118.5995924,117.5018547,116.4547699,115.5248512,114.8172293,114.3270415,113.9509029,113.7390714,113.6873779,113.7228039,113.87112,114.166402,114.5745723,115.2409419,116.058398,116.9890287,118.0597432,119.1052294,120.1276245,120.9305387,121.6009585,122.1151492,122.3445774,122.4262994,122.3122627,"s1","_HHCC1_s1_1","1","3","none"
"52","3","3","_HHCC2",122.1008383,121.3632688,120.6081039,119.8886399,119.3320001,118.2308571,116.9833711,115.6868027,114.375849,113.1251238,111.9709,110.9867946,110.2555453,109.7293824,109.4166952,109.4220817,109.6471898,110.0860249,110.7802289,111.8569742,113.0819651,114.4413755,115.9628671,117.421618,118.7389489,119.8656749,120.6812937,121.2354065,121.5470294,121.583823,"s1","_HHCC2_s1_1","1","3","none"
"53","3","3","_HHCC3",119.1460874,118.6275569,118.0355197,117.3812274,116.8950634,116.0600112,114.9401573,113.7785313,112.7117851,111.7310902,110.9163505,110.2936912,109.8210704,109.5566928,109.4067034,109.3535804,109.4759159,109.7546668,110.1590245,110.7740833,111.5505974,112.4033735,113.3071681,114.1248114,114.8449322,115.3857588,115.7154749,115.9260651,115.9941116,115.8946796,"s1","_HHCC3_s1_1","1","3","none"
"54","3","3","_HHCC4",118.9616967,118.6643398,118.3498125,118.0171527,117.7775548,117.3846967,116.8082241,116.181076,115.525758,114.8372265,114.0931648,113.4201019,112.858774,112.436926,112.1278887,111.9768152,112.1184524,112.3976091,112.8463141,113.5637342,114.3852751,115.3150345,116.2244631,117.0789974,117.8141732,118.3076967,118.661719,118.8190912,118.7918371,118.6309397,"s1","_HHCC4_s1_1","1","3","none"
"55","3","3","_HHCC5",121.1479085,120.4798134,119.7310904,118.9758,118.363868,117.210859,115.9763678,114.7672743,113.658791,112.6773819,111.8034446,111.0439385,110.4380831,109.9681551,109.6487624,109.5713884,109.7090625,110.0503806,110.615704,111.647043,112.8313496,114.161747,115.6644794,117.1106319,118.3388547,119.3069405,119.9535681,120.3007636,120.4135164,120.2943019,"s1","_HHCC5_s1_1","1","3","none"
"56","3","4","_HHCD1",122.2166223,121.1096522,119.786297,118.1993381,117.0929698,115.6465617,113.4790312,111.2866309,109.1313295,107.1028346,105.2403853,103.4797166,101.8939922,100.4458015,99.10380954,98.0408801,97.10529196,96.29296982,95.68316871,95.16324452,94.76029551,94.46529545,94.22563677,94.06968567,93.97938395,93.9204956,93.90199283,93.89500526,93.90681821,94.01879397,"s1","_HHCD1_s1_1","1","3","none"
"57","3","4","_HHCD2",122.2938482,121.1998345,120.0076333,118.6936663,117.6521012,116.2522659,114.0907737,111.824179,109.5508612,107.3502363,105.3222417,103.4181332,101.8089088,100.3936808,99.12959058,98.1728684,97.33316157,96.62862182,96.10939112,95.66156239,95.30957158,95.04120958,94.81472345,94.6525301,94.53259879,94.43849885,94.38879937,94.36951544,94.37413384,94.45169089,"s1","_HHCD2_s1_1","1","3","none"
"58","3","4","_HHCD3",117.3527248,116.4217231,115.3929008,114.2191567,113.3038766,112.2571047,110.4769239,108.6313727,106.7454266,104.9296643,103.1918527,101.5626252,100.0909205,98.71780529,97.56734005,96.59835514,95.74500357,95.13877079,94.63072618,94.25136335,93.99675385,93.79156052,93.66576687,93.58041951,93.51956607,93.49960127,93.50330863,93.53621868,93.61473582,93.75025641,"s1","_HHCD3_s1_1","1","3","none"
"59","3","4","_HHCD4",117.2498066,116.2591412,115.2491276,114.1921038,113.3216987,112.5846971,111.1361658,109.5915773,108.0763446,106.6097262,105.2006715,103.805414,102.4202352,101.162896,99.96070286,98.86918018,97.9065902,97.02164276,96.4020007,95.84794944,95.45134743,95.12379614,94.86561154,94.70224568,94.57020187,94.50736908,94.47216757,94.48329957,94.53589314,94.60935977,"s1","_HHCD4_s1_1","1","3","none"
"60","3","4","_HHCD5",118.1857672,117.3031922,116.3247157,115.2023871,114.3249052,113.3236926,111.5827107,109.7255544,107.7909485,105.8964824,104.0665061,102.3332644,100.7129527,99.18735421,97.92767924,96.81385481,95.79726409,94.95223307,94.21472693,93.63850809,93.20570859,92.84330135,92.61904379,92.49007676,92.42463674,92.4421311,92.50083352,92.62134803,92.8546814,93.20098195,"s1","_HHCD5_s1_1","1","3","none"
"61","4","1","_HHDA1",122.5699842,122.6710841,122.7622179,122.8428368,122.8555316,122.8570622,122.8441417,122.6561896,122.3661073,121.9773115,121.3751867,120.6283711,119.7510194,118.7267151,117.5795228,116.3233263,114.9216507,113.4799215,112.0030718,110.4726966,108.9879069,107.550732,106.2735819,105.1450117,104.1476268,103.407853,102.8476131,102.4315762,102.2128389,102.0764211,"s1","_HHDA1_s1_1","1","4","none"
"62","4","1","_HHDA2",121.9533883,121.9532438,121.9473721,121.9306188,121.904792,121.8717658,121.7514837,121.5898349,121.3604949,121.0281139,120.6453732,120.1127015,119.5269843,118.8661193,118.0817442,117.2452756,116.2979177,115.3050225,114.2560816,113.1482702,112.0273605,110.9205716,109.8168132,108.7163017,107.6769488,106.6721661,105.7721613,104.9547035,104.2142897,103.6782597,"s1","_HHDA2_s1_1","1","4","none"
"63","4","1","_HHDA3",122.1187728,122.1051987,122.0918104,122.0786204,122.0604571,122.0303899,121.986042,121.9215653,121.8462187,121.757719,121.5665691,121.2992525,120.9284357,120.3753995,119.6942799,118.8287253,117.7967326,116.6747455,115.43079,114.1095322,112.7610067,111.3915501,110.0758495,108.832037,107.7513853,106.8314931,106.0400534,105.498702,105.1365498,104.8712807,"s1","_HHDA3_s1_1","1","4","none"
"64","4","1","_HHDA4",122.7079299,122.6416608,122.5774983,122.5153906,122.423052,122.2721059,122.0629787,121.8211375,121.5374477,121.2120758,120.7857335,120.2774157,119.6873132,118.8466103,117.8912003,116.8225188,115.5395412,114.1946304,112.7893846,111.3387908,109.9075542,108.4966818,107.2505244,106.1244027,105.1166655,104.407883,103.8465633,103.4282594,103.220736,103.0846627,"s1","_HHDA4_s1_1","1","4","none"
