Syllable1,Syllable2,Normtime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,1,_HHAA1,35.27713168,35.65005395,35.94525796,36.13156781,35.50885702,34.30813726,31.85622881,27.90001865,23.00936576,16.11710923,8.961796938,1.54217678,-4.896163565,-10.47122427,-14.49032323,-16.48405383,-17.48140935,-16.88194449,-15.68460422,-14.0563717,-12.2887901,-10.72523016,-9.450811276,-8.632642613,-8.000552564,-7.651939697,-7.386305693,-7.129783569,-6.493934214,-5.412450278,-3.878937812,-1.383365905,1.484236645,4.747727781,8.20164619,11.40968635,14.31394193,15.76235815,16.28565452,15.67548483,13.11289707,9.520575729,4.638379285,-1.053329178,-6.785307295,-12.38476144,-16.91317436,-20.51810682,-22.64215712,-23.24670896,-23.15062462,-22.22440354,-20.78798462,-19.62401026,-19.5973235,-19.04422669,-18.21519154,-17.0563689,-16.73234507,-16.73234507
1,1,_HHAA2,17.68109187,18.82587439,19.89255946,20.87536973,21.52470731,22.27704655,23.17236318,23.29954888,22.9787093,22.09997373,20.37883063,18.2472735,15.60028441,12.43621415,9.011545108,5.247279671,1.075734566,-3.337000875,-8.099836736,-13.25984582,-18.55521913,-23.92488108,-29.02058912,-33.77777734,-37.71834863,-40.49223075,-42.36406337,-42.45578114,-40.89188877,-37.94955647,-31.9064176,-25.34052379,-18.3896024,-10.94282625,-3.609719884,3.370663066,9.606824061,14.39480589,18.31444659,20.55897261,21.58463322,21.77763696,20.49371816,18.61854566,16.14436995,13.0995278,10.02961329,6.985746938,4.328006789,1.953817942,0.170351795,-1.122616693,-2.133357044,-2.747370358,-3.040832479,-3.078725322,-3.283271995,-3.547332551,-3.888652129,-3.933817127
1,1,_HHAA3,2.704336761,2.783426867,2.849436725,2.891708346,2.982619164,3.106011242,3.409250991,3.776108112,4.230439246,4.800128863,5.404617039,6.019398546,6.418854228,6.591344278,6.091633335,5.22466635,3.376742482,0.694913339,-2.661984442,-6.870434785,-11.20292115,-15.64081581,-19.56934208,-23.18357564,-25.06619904,-26.29851881,-26.29968891,-25.15898202,-23.44356071,-20.56761738,-13.27876859,-9.462645937,-5.968413521,-2.80561938,-0.507760291,1.274669805,2.568792958,2.922616246,2.750121638,2.112026464,0.656175206,-1.28388693,-3.56715562,-6.152223612,-8.599836228,-10.85707297,-12.55235054,-13.72321858,-14.53219424,-14.85658678,-14.97712877,-15.08092171,-15.37075868,-15.88930371,-16.25872093,-16.05665814,-16.38772228,-17.03125438,-18.05998442,-18.23385715
1,1,_HHAA4,9.332109144,10.73775434,12.25472131,13.90774116,14.87375854,15.87738069,17.09252646,17.29471711,16.85965672,15.27271011,12.68500486,9.539138367,5.660397275,1.804269208,-1.998413106,-5.073704587,-7.633552158,-9.67822041,-10.71773045,-11.44231116,-11.77386893,-11.84832957,-11.82307964,-11.67100525,-11.37344558,-10.96578216,-10.31180126,-9.319483325,-8.070698024,-6.15348402,-0.947193458,2.64392634,6.311278681,10.07301621,13.41174062,16.2768962,18.32203458,19.01148398,18.97132024,17.74244271,15.659743,13.09445635,9.966606242,6.896501231,3.880670856,1.394743118,-0.721746801,-2.41833085,-3.391975851,-4.1034588,-4.470973623,-4.592293327,-4.618571866,-4.537750201,-4.53027873,-4.543132948,-4.494205422,-4.438016156,-4.379492336,-4.379492336
1,1,_HHAA5,-3.036482496,-3.615092064,-4.269754785,-5.004730873,-5.507848513,-6.240389847,-7.250847065,-8.242766299,-9.182598175,-10.0553187,-10.78349384,-11.42865032,-11.97058996,-12.34915814,-12.65141907,-12.86075848,-12.98251594,-13.17422198,-13.52138025,-14.38269094,-15.60060038,-17.35557099,-19.79991899,-22.44887497,-25.19824196,-27.44122223,-29.11033324,-29.60000407,-28.4930405,-26.24082788,-22.01719471,-16.92391092,-11.61820614,-6.11855584,-1.02143933,3.627291996,7.826285173,10.79195649,13.06838013,14.73369468,15.55890899,16.01247011,16.15645255,15.9088111,15.4879306,14.89894712,13.88952119,12.5492269,10.94566821,8.935602848,6.826986524,4.685558328,2.659574453,0.84721666,-0.592691011,-0.809580552,-1.269598675,-1.944659912,-3.040001547,-3.355285988
1,2,_HHAB1,-3.977613715,-1.605513262,1.064724294,3.915111253,6.152602491,9.79282253,14.08354177,17.86361789,20.85535998,23.25813231,24.89090303,26.02038881,27.02955599,28.00224854,29.00780539,29.97787462,30.86747674,30.50660478,28.79592331,25.64319369,19.33232087,9.703190804,-2.804924252,-19.77022389,-40.43300538,-63.08333953,-87.6357701,-112.2571507,-134.9300212,-154.8656199,-175.6535852,-183.1056159,-186.6802464,-186.8124199,-183.5240455,-177.0622287,-168.1258032,-156.5417701,-141.0147591,-123.0819361,-102.9481456,-80.5043085,-57.42257018,-34.21747661,-11.18817731,10.10732197,29.78069947,47.65651536,62.23893735,73.18861716,81.25668864,86.11109634,87.74134851,87.80935443,86.78293818,87.15693024,86.89240721,86.27453914,85.50603267,85.40659059
1,2,_HHAB2,-1.399560039,-1.880109529,-2.405835076,-2.954762183,-3.223251395,-3.503385503,-3.730466586,-3.484871246,-2.73219661,-1.566988858,0.230869736,2.288003636,4.447291293,6.577965636,8.153999244,9.135358538,9.078270559,7.212774922,3.850591694,-1.583395518,-10.30653892,-21.01954755,-33.98378664,-49.92500263,-67.07849437,-85.39795481,-103.8728816,-121.811349,-139.1298208,-153.9962667,-176.4660554,-183.8470822,-188.2064326,-189.4320027,-186.1455299,-177.9780371,-166.1878845,-150.7546856,-130.3632471,-108.3698738,-85.24083762,-61.88647228,-39.42389483,-17.78768237,2.916943378,21.75912591,39.0269449,54.5720009,67.33134317,75.93566662,81.60684478,84.38553108,84.03241586,82.25481928,79.98853571,80.13748812,79.3320907,77.9349755,76.01117683,75.95185607
1,2,_HHAB3,14.84124958,17.3675557,20.17088273,22.92231626,24.68876393,27.54855867,30.30778937,32.46152295,33.23583767,33.18158903,32.34124749,30.55703098,27.9934062,24.95532512,21.49738897,17.78288769,13.98137673,9.994536564,5.394896903,-0.597457933,-8.130701001,-17.612247,-30.60869626,-45.07220312,-60.65069194,-76.60119792,-91.13363539,-104.0278091,-114.7555723,-123.50899,-137.38776,-143.9368147,-150.0903382,-155.4491642,-158.1127489,-157.4995543,-153.8793696,-146.288647,-133.6766623,-118.3497659,-100.5127503,-79.97277757,-58.52168208,-36.42847362,-13.90862108,7.754441722,28.13426883,46.72205271,60.695377,70.73713986,76.79487815,77.06984673,74.42807884,69.8623907,63.64680919,62.1886389,60.72576064,58.08466715,53.68432247,51.85456157
1,2,_HHAB4,2.337040692,3.439479241,4.727591874,6.16839633,7.144764464,8.673313007,10.62316715,12.40169381,13.9827873,15.39766728,16.56115756,17.60519994,18.56177943,19.41367545,19.65514033,19.24906879,17.38539408,13.56371194,8.138400562,0.02958297,-10.21246309,-21.60743966,-34.21930508,-47.61531782,-61.38409725,-75.52368862,-89.61603018,-103.6148657,-117.4596726,-129.8593666,-150.2915015,-155.5591324,-159.1978283,-160.5658859,-158.4892701,-154.7091709,-147.9053564,-137.7923004,-125.7421538,-110.4655076,-94.24451635,-77.10278509,-59.67663234,-42.80564493,-27.04889478,-13.12732908,-0.272082737,10.33054967,19.37959123,27.35165919,33.82576456,39.94587054,45.59744377,46.34501355,47.0708552,50.16262115,54.67672415,59.32553168,59.32553168,59.32553168
1,2,_HHAB5,11.12472318,12.85407295,14.72112602,16.77559913,18.25057279,19.96589427,22.61093387,25.02368757,27.26763676,29.0133938,30.41194279,31.51620708,31.23242468,29.98720288,27.30739762,21.94863586,15.00290864,4.919149429,-7.135855184,-20.33108848,-34.86106833,-49.1214184,-63.11857732,-74.9056384,-85.51588432,-94.27705661,-100.777284,-106.3140559,-110.5992051,-114.7796464,-125.6674781,-131.019806,-136.1743384,-141.1013735,-144.0209576,-145.7289062,-145.8135588,-142.8229917,-137.9999767,-130.4131506,-119.7093617,-107.0807243,-91.25166608,-72.39135681,-52.0478104,-30.35308614,-9.240797602,11.14235859,28.34706142,41.97962549,52.81713361,59.12616744,63.73316719,66.71225262,66.76288676,67.03288433,67.67096859,68.85746609,69.63884499,69.63884499
