time,pitch,pitch_con
3.823994022,322.4162024,shuo_1_12
3.837630385,319.0555247,shuo_1_12
3.851266749,316.1855637,shuo_1_12
3.864903113,313.7151179,shuo_1_12
3.878539476,311.1794796,shuo_1_12
3.89217584,310.6828582,shuo_1_12
3.905812204,312.4360814,shuo_1_12
4.614903113,250.7596813,shuo_2_14
4.628539476,251.9469373,shuo_2_14
4.64217584,253.438058,shuo_2_14
4.655812204,249.4960002,shuo_2_14
4.669448567,243.8899826,shuo_2_14
4.683084931,238.4882768,shuo_2_14
4.696721295,235.0671925,shuo_2_14
4.710357658,232.8312657,shuo_2_14
4.723994022,231.2440933,shuo_2_14
4.737630385,236.0336109,shuo_2_14
4.751266749,240.704812,shuo_2_14
4.764903113,248.408935,shuo_2_14
4.778539476,255.2988555,shuo_2_14
4.79217584,263.5698365,shuo_2_14
4.805812204,274.1081886,shuo_2_14
4.819448567,287.2292933,shuo_2_14
4.833084931,298.8231551,shuo_2_14
4.846721295,309.0270322,shuo_2_14
4.914903113,360.6874669,shuo_3_16
4.928539476,367.0460068,shuo_3_16
4.94217584,350.7415423,shuo_3_16
4.955812204,322.6431952,shuo_3_16
4.969448567,295.9773973,shuo_3_16
4.983084931,269.3795725,shuo_3_16
4.996721295,244.016054,shuo_3_16
5.010357658,222.6939713,shuo_3_16
5.023994022,206.809324,shuo_3_16
5.037630385,189.6241632,shuo_3_16
5.051266749,174.6187999,shuo_3_16
5.064903113,162.5184649,shuo_3_16
5.078539476,222.4450171,shuo_3_16
5.09217584,213.2964027,shuo_3_16
5.201266749,299.731538,shuo_4_18
5.214903113,306.2807614,shuo_4_18
5.228539476,316.3075867,shuo_4_18
5.24217584,320.6956949,shuo_4_18
5.255812204,321.0265679,shuo_4_18
5.269448567,317.2144363,shuo_4_18
5.283084931,310.0833773,shuo_4_18
5.296721295,298.8855384,shuo_4_18
5.310357658,288.1232729,shuo_4_18
5.323994022,268.6296472,shuo_4_18
5.337630385,257.3732081,shuo_4_18
5.351266749,241.9072686,shuo_4_18
5.364903113,229.4079893,shuo_4_18
5.378539476,221.4450325,shuo_4_18
5.39217584,210.1197214,shuo_4_18
5.405812204,204.0301014,shuo_4_18
5.419448567,194.6632894,shuo_4_18
5.433084931,191.7500218,shuo_4_18
5.446721295,191.6397275,shuo_4_18
5.460357658,193.8478289,shuo_4_18
5.473994022,200.7903297,shuo_4_18
5.487630385,207.4663684,shuo_4_18
5.501266749,209.4880221,shuo_4_18
5.514903113,213.1846701,shuo_4_18
5.528539476,212.8804836,shuo_4_18
6.278539476,373.2389301,shuo_4_20
6.29217584,366.505979,shuo_4_20
6.305812204,363.0155787,shuo_4_20
6.319448567,364.6688098,shuo_4_20
6.333084931,364.9259225,shuo_4_20
6.346721295,361.4180833,shuo_4_20
6.360357658,356.0684396,shuo_4_20
6.373994022,347.255989,shuo_4_20
6.387630385,334.366882,shuo_4_20
6.401266749,324.5569342,shuo_4_20
6.414903113,312.6996621,shuo_4_20
6.428539476,298.5843917,shuo_4_20
6.44217584,286.0905834,shuo_4_20
6.455812204,264.6230521,shuo_4_20
6.469448567,244.4276388,shuo_4_20
6.483084931,232.8613564,shuo_4_20
6.496721295,230.3157023,shuo_4_20
6.510357658,233.7830832,shuo_4_20
6.523994022,236.1729607,shuo_4_20
6.796721295,212.7609216,shuo_2_22
6.810357658,212.5063955,shuo_2_22
6.823994022,210.8330517,shuo_2_22
6.837630385,209.0037166,shuo_2_22
6.851266749,208.5881015,shuo_2_22
6.864903113,209.1012205,shuo_2_22
6.878539476,210.0965672,shuo_2_22
6.89217584,211.8498335,shuo_2_22
6.905812204,213.2785721,shuo_2_22
6.919448567,213.7964845,shuo_2_22
6.933084931,214.4150684,shuo_2_22
6.946721295,215.4849998,shuo_2_22
6.960357658,217.1765455,shuo_2_22
6.973994022,219.2464263,shuo_2_22
6.987630385,222.3656848,shuo_2_22
7.001266749,228.2920944,shuo_2_22
7.014903113,234.7112142,shuo_2_22
7.028539476,243.5624664,shuo_2_22
7.04217584,251.8946498,shuo_2_22
7.055812204,258.2026879,shuo_2_22
7.069448567,263.9825604,shuo_2_22
7.083084931,269.6085379,shuo_2_22
7.096721295,276.663415,shuo_2_22
7.79217584,338.6239529,shuo_4_24
7.805812204,338.8045813,shuo_4_24
7.819448567,329.044871,shuo_4_24
7.833084931,320.2427984,shuo_4_24
7.846721295,319.0787001,shuo_4_24
7.860357658,313.9419343,shuo_4_24
7.873994022,309.2892925,shuo_4_24
7.887630385,302.721881,shuo_4_24
7.901266749,285.5027457,shuo_4_24
7.914903113,276.5143039,shuo_4_24
7.928539476,260.1091444,shuo_4_24
7.94217584,242.0995779,shuo_4_24
7.955812204,236.2023269,shuo_4_24
7.969448567,223.9920704,shuo_4_24
7.983084931,221.7718873,shuo_4_24
7.996721295,221.55018,shuo_4_24
8.010357658,219.15965,shuo_4_24
8.255812204,298.8849569,shuo_1_26
8.269448567,296.9334043,shuo_1_26
8.283084931,299.8997925,shuo_1_26
8.296721295,306.2854874,shuo_1_26
8.310357658,309.5044729,shuo_1_26
8.323994022,309.1253643,shuo_1_26
8.337630385,307.2109509,shuo_1_26
8.351266749,304.7922495,shuo_1_26
8.364903113,303.094871,shuo_1_26
8.378539476,302.3925151,shuo_1_26
8.39217584,302.2353393,shuo_1_26
8.405812204,303.3898772,shuo_1_26
8.419448567,305.8512212,shuo_1_26
8.433084931,308.7178713,shuo_1_26
8.446721295,310.8305421,shuo_1_26
8.460357658,311.3875598,shuo_1_26
8.473994022,310.4637171,shuo_1_26
8.487630385,309.1902584,shuo_1_26
8.501266749,315.2283891,shuo_1_26
9.29217584,360.2460159,shuo_1_28
9.305812204,354.1290497,shuo_1_28
9.319448567,350.7525673,shuo_1_28
9.333084931,345.779739,shuo_1_28
9.346721295,342.4452582,shuo_1_28
9.360357658,343.1009152,shuo_1_28
9.373994022,344.2470194,shuo_1_28
9.387630385,345.1882138,shuo_1_28
9.401266749,347.3228179,shuo_1_28
9.414903113,350.6562649,shuo_1_28
9.428539476,353.845772,shuo_1_28
9.44217584,351.7332755,shuo_1_28
9.605812204,373.6866314,shuo_4_30
9.619448567,365.2630417,shuo_4_30
9.633084931,354.6341041,shuo_4_30
9.646721295,338.8685926,shuo_4_30
9.660357658,328.0029791,shuo_4_30
9.673994022,317.1683282,shuo_4_30
9.687630385,304.9913687,shuo_4_30
9.701266749,292.2247597,shuo_4_30
9.714903113,277.2418025,shuo_4_30
9.728539476,257.9951487,shuo_4_30
10.83308493,352.8239127,shuo_1_32
10.84672129,357.501743,shuo_1_32
10.86035766,358.9162347,shuo_1_32
10.87399402,357.5874379,shuo_1_32
10.88763039,355.0661058,shuo_1_32
10.90126675,352.7958812,shuo_1_32
10.91490311,351.3786935,shuo_1_32
10.92853948,349.8560557,shuo_1_32
10.94217584,347.8940549,shuo_1_32
10.9558122,346.061948,shuo_1_32
10.96944857,344.5187599,shuo_1_32
10.98308493,343.2359944,shuo_1_32
10.99672129,342.4385147,shuo_1_32
11.01035766,340.7115211,shuo_1_32
11.02399402,338.5769036,shuo_1_32
11.03763039,335.227827,shuo_1_32
11.05126675,322.1528557,shuo_1_32
11.11944857,276.9567623,shuo_2_34
11.13308493,225.2100368,shuo_2_34
11.14672129,209.6208971,shuo_2_34
11.16035766,189.6362792,shuo_2_34
11.17399402,181.1497995,shuo_2_34
11.18763039,178.0758935,shuo_2_34
11.20126675,181.1361919,shuo_2_34
11.76035766,204.9826411,shuo_3_36
11.77399402,203.3148408,shuo_3_36
11.78763039,204.1290424,shuo_3_36
11.80126675,207.102072,shuo_3_36
11.81490311,210.1923864,shuo_3_36
11.82853948,211.6502143,shuo_3_36
11.84217584,211.6972574,shuo_3_36
11.8558122,209.7255949,shuo_3_36
11.86944857,206.5299431,shuo_3_36
11.88308493,201.8527539,shuo_3_36
11.89672129,190.9666203,shuo_3_36
11.91035766,175.0884518,shuo_3_36
11.92399402,169.2930478,shuo_3_36
11.95126675,457.7604522,shuo_3_36
11.96490311,459.7925599,shuo_3_36
11.97853948,496.0475374,shuo_3_36
11.99217584,492.9567441,shuo_3_36
12.0058122,488.9526382,shuo_3_36
12.01944857,469.3931936,shuo_3_36
12.03308493,479.2458442,shuo_3_36
12.04672129,673.1547633,shuo_3_36
12.06035766,685.741877,shuo_3_36
12.07399402,692.6024482,shuo_3_36
12.10126675,94.88098118,shuo_3_36
12.11490311,94.3727889,shuo_3_36
12.12853948,93.90500401,shuo_3_36
12.14217584,93.99717593,shuo_3_36
12.1558122,94.15849974,shuo_3_36
12.16944857,94.5593793,shuo_3_36
12.18308493,95.30993064,shuo_3_36
12.19672129,96.49598829,shuo_3_36
12.21035766,101.7878813,shuo_3_36
12.22399402,104.3244303,shuo_3_36
12.23763039,104.9176924,shuo_3_36
12.83763039,364.1606156,shuo_4_38
12.85126675,363.9363728,shuo_4_38
12.86490311,360.3405943,shuo_4_38
12.87853948,352.5936148,shuo_4_38
12.89217584,339.838733,shuo_4_38
12.9058122,327.4429758,shuo_4_38
12.91944857,310.8725375,shuo_4_38
12.93308493,301.1167263,shuo_4_38
12.94672129,284.341143,shuo_4_38
12.96035766,264.1024251,shuo_4_38
12.97399402,243.9511758,shuo_4_38
12.98763039,234.4466646,shuo_4_38
13.00126675,216.6051253,shuo_4_38
13.01490311,202.0046413,shuo_4_38
13.02853948,188.7659529,shuo_4_38
13.04217584,179.345106,shuo_4_38
13.0558122,169.1731712,shuo_4_38
13.06944857,167.8013872,shuo_4_38
13.08308493,204.4158445,shuo_4_38
13.09672129,205.2519692,shuo_4_38
13.11035766,209.9214671,shuo_4_38
13.58763039,325.422247,shuo_1_40
13.60126675,326.5168129,shuo_1_40
13.61490311,331.612506,shuo_1_40
13.62853948,334.668297,shuo_1_40
13.64217584,330.6409975,shuo_1_40
13.6558122,327.3574815,shuo_1_40
13.66944857,327.2952813,shuo_1_40
13.68308493,327.0454043,shuo_1_40
13.69672129,324.5302417,shuo_1_40
13.71035766,322.7170448,shuo_1_40
13.72399402,321.1871141,shuo_1_40
13.73763039,319.1949925,shuo_1_40
13.75126675,316.965185,shuo_1_40
13.76490311,315.6802563,shuo_1_40
13.77853948,315.3958729,shuo_1_40
13.79217584,315.5615554,shuo_1_40
13.8058122,315.7401389,shuo_1_40
13.81944857,315.6577489,shuo_1_40
13.83308493,315.8983925,shuo_1_40
13.84672129,316.7761529,shuo_1_40
13.86035766,318.0290189,shuo_1_40
13.87399402,318.0818081,shuo_1_40
13.88763039,317.5237143,shuo_1_40
13.90126675,316.8802111,shuo_1_40
13.91490311,316.8311864,shuo_1_40
13.92853948,318.2785687,shuo_1_40
13.94217584,322.213939,shuo_1_40
13.9558122,324.5173262,shuo_1_40
13.96944857,322.5511224,shuo_1_40
14.47399402,340.6419364,shuo_1_42
14.48763039,339.7572345,shuo_1_42
14.50126675,343.6056393,shuo_1_42
14.51490311,340.3110438,shuo_1_42
14.52853948,332.2860863,shuo_1_42
14.54217584,326.3493678,shuo_1_42
14.5558122,322.6535525,shuo_1_42
14.56944857,320.6430499,shuo_1_42
14.58308493,320.0015767,shuo_1_42
14.59672129,318.6627141,shuo_1_42
14.61035766,316.1655569,shuo_1_42
14.62399402,313.4761304,shuo_1_42
14.63763039,309.9083158,shuo_1_42
14.65126675,307.3053604,shuo_1_42
14.66490311,306.7614631,shuo_1_42
14.67853948,306.0862477,shuo_1_42
14.69217584,305.9565478,shuo_1_42
14.7058122,308.0656934,shuo_1_42
14.71944857,310.5640262,shuo_1_42
14.73308493,312.9070782,shuo_1_42
14.74672129,313.8800147,shuo_1_42
14.76035766,314.9490427,shuo_1_42
14.77399402,314.3113263,shuo_1_42
14.78763039,313.1947018,shuo_1_42
14.80126675,312.6347326,shuo_1_42
14.81490311,317.2492828,shuo_1_42
15.26490311,224.7847757,shuo_2_44
15.27853948,222.2046144,shuo_2_44
15.29217584,220.0835906,shuo_2_44
15.3058122,219.394459,shuo_2_44
15.31944857,217.9453979,shuo_2_44
15.33308493,214.0311583,shuo_2_44
15.34672129,212.233017,shuo_2_44
15.36035766,211.4790608,shuo_2_44
15.37399402,211.0486824,shuo_2_44
15.38763039,210.866708,shuo_2_44
15.40126675,211.3995771,shuo_2_44
15.41490311,211.3606225,shuo_2_44
15.42853948,211.8271253,shuo_2_44
15.44217584,215.0940007,shuo_2_44
15.4558122,215.6141579,shuo_2_44
15.46944857,216.1683558,shuo_2_44
15.48308493,216.0777326,shuo_2_44
15.49672129,215.7224453,shuo_2_44
15.51035766,215.9306718,shuo_2_44
15.52399402,216.972618,shuo_2_44
15.53763039,216.6139039,shuo_2_44
16.04217584,322.3047733,shuo_1_46
16.0558122,321.0136955,shuo_1_46
16.06944857,321.4551947,shuo_1_46
16.08308493,321.7081789,shuo_1_46
16.09672129,321.5341076,shuo_1_46
16.11035766,321.4102394,shuo_1_46
16.12399402,321.3627729,shuo_1_46
16.13763039,321.1506012,shuo_1_46
16.15126675,321.0170331,shuo_1_46
16.16490311,321.0085216,shuo_1_46
16.17853948,320.4319674,shuo_1_46
16.19217584,318.780878,shuo_1_46
16.2058122,317.2862273,shuo_1_46
16.21944857,316.7229373,shuo_1_46
16.23308493,316.8382998,shuo_1_46
16.24672129,316.4870557,shuo_1_46
16.26035766,316.1488156,shuo_1_46
16.27399402,314.7879126,shuo_1_46
16.28763039,313.3930437,shuo_1_46
16.30126675,311.4870637,shuo_1_46
16.31490311,308.920209,shuo_1_46
16.32853948,306.8989802,shuo_1_46
16.34217584,306.6948302,shuo_1_46
16.3558122,308.3952984,shuo_1_46
16.36944857,309.8104587,shuo_1_46
16.38308493,314.1812061,shuo_1_46
16.39672129,321.2957162,shuo_1_46
16.96944857,239.8422334,shuo_2_48
16.98308493,231.2388018,shuo_2_48
16.99672129,222.779862,shuo_2_48
17.01035766,216.0566692,shuo_2_48
17.02399402,210.9561206,shuo_2_48
17.03763039,207.3087608,shuo_2_48
17.05126675,203.2320159,shuo_2_48
17.06490311,199.5701254,shuo_2_48
17.07853948,198.0385418,shuo_2_48
17.09217584,196.6634976,shuo_2_48
17.1058122,196.9635764,shuo_2_48
17.11944857,197.6981349,shuo_2_48
17.13308493,198.0940563,shuo_2_48
17.14672129,200.828378,shuo_2_48
17.16035766,201.7667793,shuo_2_48
17.17399402,205.3580965,shuo_2_48
17.18763039,208.7484875,shuo_2_48
17.20126675,212.9522989,shuo_2_48
17.21490311,217.5845957,shuo_2_48
17.22853948,222.5216718,shuo_2_48
17.24217584,228.0312375,shuo_2_48
17.2558122,234.7274229,shuo_2_48
17.26944857,240.5173711,shuo_2_48
17.28308493,247.5657897,shuo_2_48
17.29672129,259.5055032,shuo_2_48
17.31035766,270.5909792,shuo_2_48
17.32399402,283.8078956,shuo_2_48
17.33763039,304.0134452,shuo_2_48
17.80126675,328.3633317,shuo_1_50
17.81490311,326.4381488,shuo_1_50
17.82853948,329.1075399,shuo_1_50
17.84217584,327.3352202,shuo_1_50
17.8558122,325.0196584,shuo_1_50
17.86944857,321.8532065,shuo_1_50
17.88308493,318.6663864,shuo_1_50
17.89672129,316.4557771,shuo_1_50
17.91035766,314.9538068,shuo_1_50
17.92399402,313.7059446,shuo_1_50
17.93763039,312.7607719,shuo_1_50
17.95126675,311.2152337,shuo_1_50
17.96490311,310.9017706,shuo_1_50
17.97853948,311.6218323,shuo_1_50
17.99217584,313.8491715,shuo_1_50
18.0058122,316.1304527,shuo_1_50
18.01944857,317.4161077,shuo_1_50
18.03308493,318.2778076,shuo_1_50
18.04672129,318.7769398,shuo_1_50
18.06035766,319.4148345,shuo_1_50
18.07399402,320.5979364,shuo_1_50
18.08763039,322.1406636,shuo_1_50
18.10126675,324.8969694,shuo_1_50
18.11490311,335.6116261,shuo_1_50
18.52399402,230.0267506,shuo_2_52
18.53763039,228.6373282,shuo_2_52
18.55126675,215.5276543,shuo_2_52
18.56490311,211.6343075,shuo_2_52
18.57853948,208.432016,shuo_2_52
18.59217584,206.4958495,shuo_2_52
18.6058122,201.6258638,shuo_2_52
18.61944857,201.7465709,shuo_2_52
18.63308493,203.2911638,shuo_2_52
18.64672129,204.4468704,shuo_2_52
18.66035766,205.3103616,shuo_2_52
18.67399402,205.812888,shuo_2_52
18.68763039,205.924005,shuo_2_52
18.70126675,207.3122613,shuo_2_52
18.71490311,208.2789461,shuo_2_52
18.72853948,210.0763279,shuo_2_52
18.74217584,212.6802116,shuo_2_52
18.7558122,217.5438029,shuo_2_52
18.76944857,220.0202362,shuo_2_52
18.78308493,222.2055925,shuo_2_52
18.79672129,229.052627,shuo_2_52
18.81035766,238.2611977,shuo_2_52
18.82399402,247.0698973,shuo_2_52
19.32853948,211.4896216,shuo_2_54
19.34217584,203.8403633,shuo_2_54
19.3558122,199.8871891,shuo_2_54
19.36944857,199.6243079,shuo_2_54
19.38308493,197.2542233,shuo_2_54
19.39672129,194.6307533,shuo_2_54
19.41035766,194.8133856,shuo_2_54
19.42399402,195.0088974,shuo_2_54
19.43763039,195.4396265,shuo_2_54
19.45126675,196.0542886,shuo_2_54
19.46490311,196.7102397,shuo_2_54
19.47853948,196.8507849,shuo_2_54
19.49217584,196.715604,shuo_2_54
19.5058122,196.6262615,shuo_2_54
19.51944857,197.9922597,shuo_2_54
19.53308493,200.1207535,shuo_2_54
19.54672129,202.1878201,shuo_2_54
19.56035766,205.5484612,shuo_2_54
19.57399402,209.0981603,shuo_2_54
19.58763039,212.4959219,shuo_2_54
19.60126675,215.8075001,shuo_2_54
19.61490311,218.8070739,shuo_2_54
19.62853948,230.7477252,shuo_2_54
19.64217584,243.0237046,shuo_2_54
19.6558122,253.5605077,shuo_2_54
19.66944857,264.6500478,shuo_2_54
19.68308493,277.463448,shuo_2_54
19.69672129,290.4634866,shuo_2_54
19.71035766,291.850373,shuo_2_54
20.14672129,292.3592872,shuo_3_56
20.16035766,288.3326856,shuo_3_56
20.17399402,282.2158374,shuo_3_56
20.18763039,243.6759065,shuo_3_56
20.20126675,229.19312,shuo_3_56
20.21490311,222.2741681,shuo_3_56
20.22853948,212.0824433,shuo_3_56
20.24217584,205.9008014,shuo_3_56
20.2558122,197.6155278,shuo_3_56
20.26944857,189.8204492,shuo_3_56
20.28308493,183.3096263,shuo_3_56
20.29672129,171.9356098,shuo_3_56
20.32399402,77.04064587,shuo_3_56
20.33763039,89.58141941,shuo_3_56
20.35126675,105.0277518,shuo_3_56
20.36490311,103.0789648,shuo_3_56
20.59672129,348.3520184,shuo_4_58
20.61035766,344.92749,shuo_4_58
20.62399402,344.251552,shuo_4_58
20.63763039,344.6213596,shuo_4_58
20.65126675,341.5365336,shuo_4_58
20.66490311,329.3209762,shuo_4_58
20.67853948,303.1256847,shuo_4_58
20.69217584,285.951249,shuo_4_58
20.7058122,263.7150853,shuo_4_58
20.71944857,251.7225251,shuo_4_58
20.73308493,236.319541,shuo_4_58
20.74672129,222.8453752,shuo_4_58
20.77399402,507.4134652,shuo_4_58
20.78763039,505.8918825,shuo_4_58
21.51035766,269.0465309,shuo_3_60
21.52399402,266.9840599,shuo_3_60
21.53763039,249.6375353,shuo_3_60
21.55126675,223.3719134,shuo_3_60
21.56490311,218.0967408,shuo_3_60
21.57853948,189.8811828,shuo_3_60
21.59217584,182.9735811,shuo_3_60
21.6058122,179.3844529,shuo_3_60
21.61944857,175.5208595,shuo_3_60
21.64672129,459.0410605,shuo_3_60
21.66035766,448.3977357,shuo_3_60
21.67399402,437.1017131,shuo_3_60
21.68763039,434.6487067,shuo_3_60
21.93308493,375.2847865,shuo_4_62
21.94672129,364.1918497,shuo_4_62
21.96035766,358.3786097,shuo_4_62
21.97399402,347.8146959,shuo_4_62
21.98763039,335.9610275,shuo_4_62
22.00126675,321.8454419,shuo_4_62
22.01490311,304.598847,shuo_4_62
22.02853948,286.8968313,shuo_4_62
22.04217584,272.3936881,shuo_4_62
22.0558122,245.7353394,shuo_4_62
22.06944857,234.0942508,shuo_4_62
22.08308493,218.4698887,shuo_4_62
22.09672129,213.1816511,shuo_4_62
22.11035766,212.992725,shuo_4_62
22.12399402,208.9654883,shuo_4_62
22.83308493,275.1660644,shuo_3_64
22.84672129,270.2437278,shuo_3_64
22.86035766,225.9858074,shuo_3_64
22.87399402,216.1457762,shuo_3_64
22.88763039,203.8787664,shuo_3_64
22.90126675,193.27134,shuo_3_64
22.91490311,186.2094407,shuo_3_64
22.92853948,178.9309645,shuo_3_64
22.94217584,172.9966004,shuo_3_64
22.9558122,171.0804605,shuo_3_64
22.96944857,172.0522866,shuo_3_64
22.98308493,173.1308098,shuo_3_64
23.01035766,565.4429773,shuo_3_64
23.02399402,577.6203381,shuo_3_64
23.16035766,291.8931706,shuo_1_66
23.17399402,287.7074077,shuo_1_66
23.18763039,284.9555713,shuo_1_66
23.20126675,283.7888755,shuo_1_66
23.21490311,282.4397496,shuo_1_66
23.22853948,281.3424269,shuo_1_66
23.24217584,280.1547653,shuo_1_66
23.2558122,280.4576298,shuo_1_66
23.26944857,280.7008987,shuo_1_66
23.28308493,281.5656359,shuo_1_66
23.29672129,282.2327036,shuo_1_66
23.31035766,282.203352,shuo_1_66
23.32399402,282.9738316,shuo_1_66
23.33763039,283.6003546,shuo_1_66
23.35126675,283.7680505,shuo_1_66
23.36490311,284.3727319,shuo_1_66
23.37853948,284.9267892,shuo_1_66
23.39217584,286.0458053,shuo_1_66
23.4058122,288.2956733,shuo_1_66
24.16944857,511.2255037,shuo_3_68
24.18308493,520.1834015,shuo_3_68
24.21035766,213.4677706,shuo_3_68
24.22399402,209.4583864,shuo_3_68
24.23763039,203.8953178,shuo_3_68
24.25126675,198.953009,shuo_3_68
24.26490311,194.2706693,shuo_3_68
24.27853948,187.5151831,shuo_3_68
24.29217584,186.8262684,shuo_3_68
24.31944857,92.64843685,shuo_3_68
24.34672129,571.3714616,shuo_3_68
24.36035766,567.5511455,shuo_3_68
24.37399402,572.7051562,shuo_3_68
24.53763039,290.4027866,shuo_1_70
24.55126675,289.6003572,shuo_1_70
24.56490311,290.3267937,shuo_1_70
24.57853948,292.1118533,shuo_1_70
24.59217584,293.6130018,shuo_1_70
24.6058122,294.0084118,shuo_1_70
24.61944857,293.5396211,shuo_1_70
24.63308493,292.3156996,shuo_1_70
24.64672129,290.4388687,shuo_1_70
24.66035766,288.6514812,shuo_1_70
24.67399402,288.6136035,shuo_1_70
24.68763039,288.8729742,shuo_1_70
24.70126675,289.421344,shuo_1_70
24.71490311,290.27308,shuo_1_70
24.72853948,292.1095901,shuo_1_70
24.74217584,294.2040666,shuo_1_70
24.7558122,295.8244718,shuo_1_70
24.76944857,297.0768453,shuo_1_70
24.78308493,300.4467988,shuo_1_70
24.79672129,309.3785975,shuo_1_70
24.81035766,313.8287499,shuo_1_70
25.60126675,269.7883193,shuo_3_72
25.61490311,261.0834683,shuo_3_72
25.62853948,224.9211238,shuo_3_72
25.64217584,211.9955355,shuo_3_72
25.6558122,191.7873581,shuo_3_72
25.66944857,184.6623965,shuo_3_72
25.68308493,179.9584287,shuo_3_72
25.69672129,177.35349,shuo_3_72
25.71035766,174.6575163,shuo_3_72
25.72399402,173.0776934,shuo_3_72
25.73763039,172.5269745,shuo_3_72
25.77853948,105.0597608,shuo_3_72
25.79217584,104.6214974,shuo_3_72
25.94217584,196.7459093,shuo_2_74
25.9558122,193.830149,shuo_2_74
25.96944857,185.25206,shuo_2_74
